@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N3-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
367.194771,-162.812776,129.903811,8
245.951215,192.25764,434.744753,8
143.760217,195.721741,237.290961,0
329.089653,95.262794,45.033321,5
439.940905,3.464102,95.262794,1
306.572993,327.357603,301.376841,5
235.55891,154.152522,439.940905,8
509.222937,195.721741,10.392305,2
270.199926,136.832014,90.066642,6
500.562683,228.630707,45.033321,1
514.41909,290.984536,124.707658,2
457.261413,254.611469,223.434554,0
486.706277,225.166605,50.229473,2
379.319127,19.052559,-22.51666,3
356.802466,38.105118,31.176915,3
434.744753,207.846097,17.320508,1
528.275496,69.282032,121.243557,1
554.256258,218.238402,5.196152,2
270.199926,174.937132,112.583302,4
327.357603,157.616623,150.68842,4
169.740979,223.434554,252.879418,0
445.137058,223.434554,124.707658,2
460.725515,39.837169,86.60254,1
199.185843,112.583302,336.017857,8
299.64479,138.564065,69.282032,6
278.86018,346.410162,375.855025,5
355.070416,62.353829,218.238402,8
348.142212,24.248711,-76.210236,3
393.175533,297.912739,150.68842,4
495.366531,8.660254,58.889727,5
498.830633,155.884573,-45.033321,1
330.821704,336.017857,360.266568,5
472.84987,282.324282,95.262794,7
379.319127,17.320508,17.320508,9
391.443483,19.052559,24.248711,3
261.539672,135.099963,41.569219,6
531.739598,204.381995,43.30127,1
290.984536,336.017857,280.592231,5
351.606314,128.17176,112.583302,6
304.840942,143.760217,122.975607,6
110.851252,126.439709,235.55891,0
271.931977,336.017857,327.357603,5
233.826859,140.296115,114.315353,6
488.438328,235.55891,58.889727,2
353.338365,225.166605,143.760217,4
332.553755,219.970453,114.315353,4
334.285806,233.826859,126.439709,4
389.711432,95.262794,58.889727,1
261.539672,213.042249,278.86018,8
533.471649,235.55891,29.444864,7
512.687039,259.807621,100.458947,7
398.371686,237.290961,124.707658,4
147.224319,199.185843,242.487113,0
448.601159,204.381995,-3.464102,1
535.2037,121.243557,76.210236,1
162.812776,225.166605,235.55891,0
413.960143,39.837169,51.961524,3
476.313972,200.917894,48.497423,2
509.222937,259.807621,131.635861,2
384.515279,27.712813,-51.961524,9
559.452411,249.415316,-3.464102,2
507.490887,218.238402,105.655099,2
124.707658,121.243557,244.219164,0
407.03194,121.243557,58.889727,3
538.667801,249.415316,-29.444864,7
460.725515,245.951215,91.798693,2
453.797312,226.898656,103.923048,8
363.73067,-13.856406,25.980762,9
296.180688,180.133284,103.923048,4
256.34352,174.937132,119.511506,6
424.352448,41.569219,0,9
564.648563,181.865335,-34.641016,1
408.763991,-32.908965,74.478185,1
346.410162,25.980762,100.458947,9
407.03194,289.252485,143.760217,8
273.664028,320.429399,344.678111,5
358.534517,-32.908965,58.889727,1
341.214009,258.07557,168.008928,4
270.199926,273.664028,213.042249,0
528.275496,211.310199,34.641016,2
495.366531,53.693575,102.190998,1
412.228092,27.712813,41.569219,9
353.338365,10.392305,17.320508,3
394.907584,48.497423,-31.176915,3
464.189616,245.951215,135.099963,2
436.476804,36.373067,-39.837169,3
299.64479,187.061487,77.942286,4
500.562683,249.415316,71.014083,7
519.615242,273.664028,114.315353,2
382.783228,-25.980762,128.17176,9
363.73067,34.641016,51.961524,3
412.228092,197.453792,193.98969,4
98.726896,171.47303,219.970453,0
102.190998,116.047404,204.381995,0
497.098582,239.023011,96.994845,7
393.175533,58.889727,-25.980762,3
519.615242,188.793538,-13.856406,2
445.137058,228.630707,147.224319,2
301.376841,5.196152,116.047404,8
484.974226,20.78461,-15.588457,5
446.869108,273.664028,221.702503,8
457.261413,13.856406,69.282032,1
230.362757,251.147367,168.008928,4
240.755062,216.506351,277.128129,0
161.080725,154.152522,12.124356,6
306.572993,244.219164,181.865335,4
533.471649,247.683265,93.530744,2
479.778074,195.721741,36.373067,2
514.41909,273.664028,79.674337,7
374.122974,265.003774,171.47303,4
342.94606,344.678111,408.763991,5
431.280651,67.549981,-86.60254,3
523.079344,254.611469,-6.928203,7
483.242175,200.917894,50.229473,7
491.902429,244.219164,109.119201,2
424.352448,299.64479,209.578148,8
344.678111,-65.817931,51.961524,1
509.222937,228.630707,46.765372,2
521.347293,240.755062,157.616623,2
386.24733,145.492268,119.511506,9
479.778074,237.290961,77.942286,2
256.34352,233.826859,122.975607,4
530.007547,245.951215,109.119201,2
472.84987,237.290961,90.066642,7
301.376841,342.94606,387.979381,5
377.587076,-34.641016,6.928203,9
389.711432,71.014083,-96.994845,3
365.46272,51.961524,60.621778,9
540.399852,157.616623,13.856406,2
235.55891,271.931977,223.434554,0
223.434554,226.898656,277.128129,0
313.501196,311.769145,374.122974,5
147.224319,-19.052559,394.907584,8
318.697349,233.826859,105.655099,4
484.974226,213.042249,107.38715,2
356.802466,339.481958,299.64479,5
265.003774,159.348674,100.458947,4
396.639635,90.066642,84.87049,3
96.994845,135.099963,223.434554,0
325.625552,83.138439,197.453792,8
195.721741,197.453792,405.299889,8
348.142212,-29.444864,64.08588,1
505.758836,259.807621,83.138439,2
405.299889,31.176915,88.334591,1
535.2037,247.683265,116.047404,2
185.329436,187.061487,464.189616,8
393.175533,339.481958,342.94606,5
465.921667,237.290961,96.994845,2
290.984536,322.16145,349.874263,5
528.275496,228.630707,10.392305,7
472.84987,247.683265,55.425626,7
192.25764,197.453792,280.592231,0
336.017857,38.105118,55.425626,3
502.294734,27.712813,143.760217,9
342.94606,13.856406,-48.497423,3
311.769145,107.38715,34.641016,4
455.529362,152.420471,128.17176,9
509.222937,232.094808,72.746134,7
370.658873,287.520434,178.401233,4
330.821704,242.487113,284.056332,5
299.64479,117.779455,128.17176,6
516.151141,102.190998,95.262794,1
481.510125,256.34352,112.583302,7
311.769145,188.793538,100.458947,4
110.851252,131.635861,157.616623,0
334.285806,10.392305,13.856406,9
271.931977,209.578148,351.606314,8
363.73067,0,32.908965,3
523.079344,225.166605,22.51666,8
271.931977,342.94606,323.893501,5
389.711432,225.166605,171.47303,4
564.648563,284.056332,-17.320508,7
481.510125,8.660254,103.923048,5
355.070416,213.042249,204.381995,4
103.923048,155.884573,218.238402,0
490.170379,254.611469,109.119201,2
180.133284,214.7743,313.501196,8
356.802466,105.655099,126.439709,6
375.855025,41.569219,142.028166,1
363.73067,58.889727,-64.08588,3
304.840942,138.564065,176.669182,6
330.821704,-24.248711,169.740979,9
361.998619,256.34352,154.152522,4
464.189616,29.444864,-60.621778,5
183.597386,71.014083,284.056332,8
474.581921,268.467875,254.611469,0
284.056332,327.357603,299.64479,5
393.175533,138.564065,161.080725,6
219.970453,202.649944,474.581921,8
389.711432,5.196152,91.798693,1
524.811395,233.826859,112.583302,2
341.214009,131.635861,133.367912,6
204.381995,168.008928,67.549981,6
417.424245,256.34352,-36.373067,1
370.658873,64.08588,-90.066642,3
316.965298,341.214009,358.534517,5
412.228092,254.611469,117.779455,8
524.811395,209.578148,12.124356,2
453.797312,181.865335,10.392305,7
464.189616,1.732051,77.942286,9
533.471649,252.879418,65.817931,2
280.592231,83.138439,46.765372,4
259.807621,244.219164,34.641016,4
289.252485,237.290961,71.014083,4
342.94606,32.908965,-29.444864,9
374.122974,38.105118,-53.693575,3
216.506351,181.865335,95.262794,6
484.974226,297.912739,55.425626,7
98.726896,114.315353,216.506351,0
400.103737,-13.856406,-57.157677,9
401.835787,109.119201,95.262794,4
375.855025,36.373067,-79.674337,3
311.769145,339.481958,360.266568,5
320.429399,162.812776,122.975607,4
452.065261,41.569219,304.840942,9
273.664028,162.812776,65.817931,4
408.763991,84.87049,71.014083,6
365.46272,-20.78461,29.444864,1
471.11782,237.290961,162.812776,2
472.84987,22.51666,81.406388,5
438.208854,-3.464102,95.262794,1
131.635861,168.008928,226.898656,0
370.658873,20.78461,-20.78461,9
83.138439,136.832014,211.310199,0
93.530744,161.080725,216.506351,0
353.338365,45.033321,-50.229473,3
351.606314,258.07557,155.884573,4
339.481958,213.042249,103.923048,4
107.38715,166.276878,223.434554,0
393.175533,20.78461,69.282032,3
368.926822,46.765372,22.51666,3
500.562683,83.138439,88.334591,1
433.012702,8.660254,-8.660254,9
292.716586,124.707658,147.224319,6
469.385769,308.305044,138.564065,2
455.529362,-15.588457,-12.124356,9
405.299889,0,1.732051,9
488.438328,275.396078,161.080725,2
297.912739,284.056332,197.453792,5
367.194771,65.817931,17.320508,5
138.564065,195.721741,254.611469,0
438.208854,46.765372,-34.641016,3
341.214009,235.55891,96.994845,4
434.744753,240.755062,-45.033321,8
510.954988,242.487113,142.028166,2
289.252485,316.965298,353.338365,5
297.912739,133.367912,150.68842,6
490.170379,232.094808,-25.980762,7
308.305044,209.578148,155.884573,4
382.783228,181.865335,-95.262794,8
268.467875,133.367912,100.458947,6
394.907584,24.248711,13.856406,3
297.912739,304.840942,400.103737,5
510.954988,277.128129,64.08588,7
129.903811,84.87049,171.47303,0
507.490887,8.660254,164.544827,9
538.667801,93.530744,119.511506,1
334.285806,181.865335,124.707658,6
408.763991,-15.588457,43.30127,1
266.735824,148.956369,72.746134,4
483.242175,273.664028,34.641016,7
379.319127,-6.928203,-55.425626,9
452.065261,25.980762,60.621778,1
398.371686,245.951215,174.937132,4
308.305044,159.348674,150.68842,6
394.907584,38.105118,55.425626,7
476.313972,183.597386,67.549981,2
478.046023,254.611469,164.544827,2
398.371686,180.133284,119.511506,4
530.007547,225.166605,1.732051,2
320.429399,346.410162,386.24733,5
469.385769,223.434554,39.837169,8
391.443483,62.353829,-100.458947,3
287.520434,152.420471,169.740979,6
337.749907,72.746134,-86.60254,5
495.366531,8.660254,112.583302,5
509.222937,96.994845,64.08588,1
389.711432,320.429399,259.807621,8
266.735824,36.373067,20.78461,9
251.147367,219.970453,422.620397,8
285.788383,148.956369,62.353829,4
403.567838,41.569219,109.119201,9
573.308817,169.740979,-57.157677,1
415.692194,112.583302,102.190998,9
266.735824,133.367912,102.190998,6
282.324282,50.229473,1.732051,9
325.625552,20.78461,311.769145,9
363.73067,247.683265,197.453792,4
316.965298,225.166605,128.17176,4
204.381995,223.434554,249.415316,0
206.114046,214.7743,214.7743,0
353.338365,55.425626,27.712813,3
360.266568,239.023011,129.903811,4
471.11782,244.219164,105.655099,7
360.266568,157.616623,29.444864,4
509.222937,214.7743,57.157677,2
226.898656,164.544827,67.549981,6
375.855025,-50.229473,29.444864,9
292.716586,346.410162,393.175533,5
164.544827,193.98969,197.453792,0
308.305044,289.252485,372.390924,5
240.755062,157.616623,71.014083,6
166.276878,164.544827,341.214009,8
206.114046,145.492268,69.282032,6
382.783228,-51.961524,57.157677,1
445.137058,119.511506,48.497423,1
129.903811,173.205081,216.506351,0
453.797312,1.732051,166.276878,5
197.453792,252.879418,270.199926,0
370.658873,-32.908965,6.928203,9
287.520434,133.367912,91.798693,6
360.266568,22.51666,19.052559,7
265.003774,195.721741,143.760217,6
148.956369,-29.444864,209.578148,0
348.142212,150.68842,183.597386,6
557.72036,207.846097,-168.008928,1
330.821704,344.678111,372.390924,5
361.998619,322.16145,353.338365,5
332.553755,327.357603,372.390924,5
464.189616,294.448637,219.970453,7
266.735824,135.099963,46.765372,4
370.658873,124.707658,121.243557,6
323.893501,339.481958,320.429399,5
474.581921,273.664028,122.975607,2
417.424245,192.25764,-32.908965,1
426.084499,320.429399,136.832014,7
521.347293,270.199926,51.961524,7
387.979381,265.003774,240.755062,8
441.672956,161.080725,-58.889727,1
436.476804,6.928203,114.315353,9
407.03194,221.702503,199.185843,4
493.63448,211.310199,60.621778,2
458.993464,199.185843,109.119201,2
472.84987,219.970453,83.138439,2
427.816549,280.592231,185.329436,4
363.73067,8.660254,128.17176,9
387.979381,-12.124356,190.525589,9
152.420471,171.47303,398.371686,8
188.793538,216.506351,426.084499,8
320.429399,117.779455,131.635861,6
524.811395,114.315353,96.994845,1
426.084499,100.458947,79.674337,7
389.711432,136.832014,136.832014,6
557.72036,159.348674,150.68842,9
379.319127,41.569219,131.635861,9
450.33321,43.30127,116.047404,1
315.233247,339.481958,381.051178,5
410.496041,159.348674,169.740979,6
377.587076,-41.569219,43.30127,1
195.721741,136.832014,439.940905,8
509.222937,209.578148,79.674337,2
266.735824,164.544827,119.511506,6
481.510125,25.980762,-60.621778,8
360.266568,6.928203,69.282032,1
471.11782,242.487113,55.425626,8
401.835787,27.712813,-38.105118,9
341.214009,-150.68842,69.282032,8
386.24733,24.248711,5.196152,9
346.410162,-13.856406,-10.392305,3
474.581921,252.879418,119.511506,7
476.313972,207.846097,67.549981,7
358.534517,96.994845,100.458947,6
469.385769,221.702503,58.889727,2
261.539672,138.564065,34.641016,6
358.534517,1.732051,62.353829,1
100.458947,157.616623,225.166605,0
330.821704,121.243557,124.707658,6
360.266568,51.961524,17.320508,3
299.64479,122.975607,126.439709,6
394.907584,284.056332,183.597386,8
396.639635,-31.176915,0,1
242.487113,145.492268,71.014083,6
188.793538,185.329436,259.807621,0
540.399852,81.406388,124.707658,1
438.208854,38.105118,117.779455,6
502.294734,261.539672,148.956369,7
401.835787,41.569219,-84.87049,3
348.142212,107.38715,74.478185,4
187.061487,128.17176,285.788383,0
543.863954,287.520434,96.994845,2
446.869108,268.467875,43.30127,8
368.926822,8.660254,8.660254,9
355.070416,55.425626,43.30127,3
356.802466,-10.392305,76.210236,9
495.366531,178.401233,50.229473,2
495.366531,169.740979,12.124356,7
493.63448,219.970453,-81.406388,7
391.443483,327.357603,206.114046,7
405.299889,72.746134,50.229473,7
533.471649,124.707658,135.099963,1
275.396078,91.798693,72.746134,4
472.84987,251.147367,145.492268,2
419.156295,32.908965,-53.693575,3
306.572993,325.625552,304.840942,5
344.678111,-43.30127,109.119201,1
484.974226,117.779455,-22.51666,1
327.357603,166.276878,166.276878,6
377.587076,147.224319,148.956369,6
484.974226,221.702503,91.798693,2
446.869108,133.367912,-38.105118,7
488.438328,135.099963,129.903811,9
143.760217,176.669182,455.529362,8
304.840942,116.047404,62.353829,6
413.960143,12.124356,13.856406,9
452.065261,17.320508,105.655099,5
185.329436,190.525589,204.381995,0
247.683265,69.282032,261.539672,8
562.916512,150.68842,-114.315353,1
363.73067,289.252485,96.994845,4
344.678111,-36.373067,74.478185,1
133.367912,155.884573,193.98969,0
438.208854,237.290961,159.348674,8
507.490887,183.597386,38.105118,2
334.285806,121.243557,50.229473,7
526.543446,221.702503,12.124356,8
413.960143,15.588457,-65.817931,9
462.457566,213.042249,-6.928203,7
398.371686,38.105118,-58.889727,3
360.266568,-10.392305,88.334591,1
424.352448,131.635861,72.746134,6
232.094808,171.47303,86.60254,6
528.275496,235.55891,133.367912,2
439.940905,273.664028,103.923048,8
474.581921,102.190998,79.674337,7
441.672956,88.334591,174.937132,3
178.401233,173.205081,209.578148,0
410.496041,64.08588,112.583302,3
412.228092,74.478185,-95.262794,3
394.907584,-8.660254,90.066642,1
407.03194,6.928203,124.707658,9
249.415316,150.68842,407.03194,8
259.807621,164.544827,36.373067,6
424.352448,-13.856406,93.530744,1
445.137058,226.898656,107.38715,2
348.142212,207.846097,275.396078,0
401.835787,119.511506,129.903811,6
322.16145,93.530744,84.87049,7
412.228092,116.047404,-95.262794,7
507.490887,216.506351,48.497423,2
310.037095,316.965298,341.214009,5
374.122974,72.746134,-17.320508,5
382.783228,230.362757,155.884573,4
226.898656,100.458947,433.012702,8
273.664028,199.185843,62.353829,4
367.194771,218.238402,102.190998,4
225.166605,168.008928,377.587076,8
434.744753,136.832014,93.530744,9
552.524208,225.166605,-22.51666,8
381.051178,91.798693,103.923048,8
526.543446,273.664028,41.569219,7
387.979381,43.30127,36.373067,3
368.926822,22.51666,38.105118,9
367.194771,55.425626,-39.837169,3
424.352448,76.210236,249.415316,8
396.639635,287.520434,161.080725,4
323.893501,282.324282,207.846097,4
542.131903,93.530744,166.276878,9
458.993464,15.588457,-0,9
349.874263,119.511506,140.296115,6
256.34352,159.348674,320.429399,8
413.960143,233.826859,124.707658,4
531.739598,91.798693,-84.87049,8
512.687039,183.597386,3.464102,7
391.443483,34.641016,102.190998,3
348.142212,-71.014083,-17.320508,8
318.697349,259.807621,361.998619,8
419.156295,-6.928203,-62.353829,9
488.438328,150.68842,-12.124356,2
287.520434,263.271723,381.051178,8
490.170379,235.55891,8.660254,7
242.487113,209.578148,102.190998,6
502.294734,287.520434,43.30127,7
438.208854,31.176915,84.87049,7
484.974226,245.951215,214.7743,2
436.476804,-3.464102,-13.856406,1
554.256258,254.611469,-8.660254,7
110.851252,162.812776,216.506351,0
493.63448,268.467875,147.224319,7
476.313972,152.420471,-48.497423,1
138.564065,200.917894,228.630707,0
334.285806,135.099963,155.884573,6
512.687039,233.826859,57.157677,2
311.769145,308.305044,280.592231,5
219.970453,136.832014,32.908965,4
301.376841,133.367912,129.903811,6
573.308817,258.07557,126.439709,7
382.783228,315.233247,289.252485,8
356.802466,242.487113,126.439709,4
439.940905,292.716586,124.707658,2
233.826859,143.760217,107.38715,6
581.969071,77.942286,289.252485,9
396.639635,19.052559,24.248711,3
460.725515,96.994845,64.08588,7
86.60254,102.190998,187.061487,0
356.802466,17.320508,62.353829,3
242.487113,221.702503,393.175533,8
110.851252,31.176915,211.310199,0
351.606314,289.252485,256.34352,5
381.051178,39.837169,-91.798693,3
561.184462,197.453792,-81.406388,1
498.830633,270.199926,176.669182,2
195.721741,211.310199,259.807621,0
510.954988,169.740979,-10.392305,2
284.056332,181.865335,109.119201,6
583.701122,239.023011,41.569219,2
197.453792,173.205081,60.621778,6
235.55891,206.114046,348.142212,8
481.510125,265.003774,164.544827,2
322.16145,143.760217,155.884573,6
512.687039,221.702503,20.78461,8
427.816549,239.023011,178.401233,4
448.601159,140.296115,-22.51666,7
495.366531,188.793538,41.569219,2
226.898656,228.630707,200.917894,0
412.228092,240.755062,197.453792,4
452.065261,218.238402,86.60254,2
540.399852,254.611469,-5.196152,7
517.883191,219.970453,-6.928203,8
342.94606,27.712813,15.588457,7
323.893501,213.042249,128.17176,4
384.515279,226.898656,157.616623,4
187.061487,237.290961,400.103737,8
152.420471,173.205081,334.285806,8
526.543446,183.597386,19.052559,2
306.572993,119.511506,107.38715,6
124.707658,192.25764,178.401233,0
