@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.076098,0.180613,0.92089,0.999829,0.863897,0.564633,0.831816,0.953853,0.988761,0.47759,0.059207,0.003885,0.455027,0.857661,0.618943,0.725619,0.903118,0.206022,2
0.398536,0.514589,0.818698,0.99997,0.141181,0.165265,0.010597,0.039799,0.152732,0.397648,0.891635,0.506164,0.070228,0.962396,0.961175,0.481896,0.607234,0.888637,9
0.588247,0.905029,0.754303,0.010606,0.773268,0.607961,0.982131,0.95831,0.922874,0.056233,0.831992,0.459835,0.799554,0.000108,0.213724,0.880813,0.976909,0.813486,5
0.236073,0.105046,0.762416,0.999993,0.045609,0.962986,0.443133,0.065554,0.513695,0.777551,0.883403,0.01543,0.862675,0.986671,0.072071,0.346145,0.135704,0.815768,3
0.569177,0.068673,0.049206,0.99958,0.020432,0.940978,0.001643,0.41467,0.108892,0.885892,0.398975,0.977494,0.937367,0.739431,0.045774,0.064108,0.745798,0.194605,1
0.797102,0.917203,0.815472,0.993295,0.212978,0.029701,0.154353,0.836076,0.007462,0.696392,0.053464,0.34737,0.874589,0.136112,0.099463,0.909894,0.045308,0.588049,4
0.382519,0.355818,0.844356,0.999323,0.976315,0.041356,0.956123,0.969085,0.871733,0.532697,0.059818,0.002059,0.942639,0.582404,0.075482,0.212315,0.63823,0.086382,2
0.834068,0.815986,0.763378,0.989308,0.932354,0.027975,0.773972,0.94797,0.209007,0.73179,0.026623,0.044251,0.257555,0.101822,0.476599,0.939721,0.015789,0.339673,4
0.346525,0.025242,0.089852,0.999833,0.031792,0.990394,0.00332,0.045542,0.780603,0.524956,0.906361,0.941831,0.752262,0.888486,0.265702,0.058447,0.969139,0.092382,1
0.124187,0.137253,0.217821,0.999913,0.042652,0.955197,0.004735,0.851176,0.236165,0.866853,0.167265,0.838588,0.850252,0.909553,0.050564,0.163613,0.534331,0.689388,1
0.167872,0.019063,0.594349,0.999959,0.010913,0.966079,0.663202,0.957615,0.887554,0.104076,0.723357,0.00625,0.779421,0.95671,0.053232,0.083642,0.900547,0.089117,1
0.882809,0.928527,0.861708,0.957527,0.820793,0.014767,0.984257,0.071704,0.124806,0.48342,0.720346,0.01034,0.419007,0.02818,0.62329,0.76073,0.029257,0.433715,6
0.098267,0.926217,0.785995,0.999942,0.05326,0.989293,0.013342,0.044448,0.754782,0.045691,0.959045,0.610736,0.923202,0.951519,0.894454,0.190002,0.962706,0.639336,1
0.22815,0.599719,0.053661,0.999663,0.99074,0.972166,0.007067,0.414157,0.964928,0.745271,0.114842,0.875618,0.583487,0.762676,0.100394,0.529032,0.181281,0.810485,9
0.627223,0.132701,0.448413,0.020561,0.706649,0.965077,0.986191,0.097031,0.94985,0.850773,0.292889,0.547411,0.68389,0.000126,0.09938,0.76743,0.490251,0.718816,8
0.715152,0.938752,0.632388,0.998372,0.960222,0.020245,0.542233,0.874656,0.295664,0.868784,0.021832,0.039474,0.244463,0.350996,0.806646,0.880316,0.028595,0.440364,4
0.049856,0.116393,0.876035,0.99373,0.597785,0.792407,0.965823,0.956358,0.970145,0.036861,0.578971,0.006739,0.30476,0.202028,0.093066,0.894701,0.741708,0.918688,7
0.433281,0.087267,0.865246,0.999991,0.174905,0.91282,0.302651,0.052472,0.619131,0.75787,0.710554,0.022635,0.376283,0.981714,0.476623,0.709597,0.045459,0.64229,3
0.05995,0.086907,0.913938,0.999929,0.028629,0.955125,0.111501,0.144268,0.33245,0.699591,0.285391,0.156573,0.295643,0.903092,0.079617,0.935197,0.09478,0.924653,1
0.570572,0.054971,0.053684,0.999867,0.98876,0.977155,0.006876,0.140292,0.986627,0.562709,0.615818,0.854889,0.394334,0.897855,0.051733,0.244811,0.371823,0.512081,9
0.125493,0.312704,0.913167,0.998823,0.499832,0.743238,0.971854,0.067237,0.506612,0.851876,0.412983,0.00565,0.851338,0.374209,0.06061,0.381243,0.031753,0.624554,7
0.303503,0.919325,0.862537,0.989659,0.047351,0.336544,0.013562,0.901285,0.005413,0.857404,0.030092,0.928393,0.932628,0.114802,0.074631,0.881478,0.134982,0.855235,4
0.505013,0.133211,0.862522,0.999989,0.066445,0.887274,0.252793,0.062139,0.33721,0.715406,0.755683,0.032325,0.857096,0.978839,0.206355,0.301182,0.104317,0.685015,3
0.851431,0.905868,0.767191,0.253567,0.638548,0.015306,0.997282,0.496976,0.051269,0.866992,0.368838,0.02469,0.595443,0.000756,0.438834,0.590468,0.022659,0.888968,0
0.073442,0.070509,0.916852,0.999796,0.315207,0.915409,0.94264,0.787435,0.989041,0.060182,0.97963,0.003421,0.03775,0.878062,0.23257,0.943332,0.901805,0.831877,7
0.075408,0.123645,0.632519,0.999976,0.950462,0.95038,0.027566,0.041916,0.990336,0.527334,0.49104,0.312826,0.095447,0.972089,0.628773,0.682808,0.640392,0.891131,5
0.109413,0.945475,0.937707,0.041327,0.829273,0.476714,0.996088,0.086284,0.585864,0.911093,0.045469,0.154861,0.885031,0.000155,0.625008,0.19082,0.299106,0.933375,8
0.284306,0.032446,0.923275,0.999973,0.069015,0.944068,0.318562,0.046643,0.664719,0.817373,0.791247,0.033989,0.139245,0.955722,0.637694,0.741766,0.065615,0.618758,3
0.822162,0.821134,0.950787,0.998008,0.947981,0.02683,0.894829,0.091085,0.328387,0.0711,0.890623,0.010617,0.110102,0.318008,0.840564,0.782595,0.022031,0.298669,6
0.86678,0.630327,0.287811,0.007608,0.924768,0.655874,0.986015,0.964137,0.976117,0.247279,0.538506,0.456106,0.910297,0.000076,0.283669,0.704288,0.974366,0.308024,5
0.19891,0.056683,0.514848,0.999983,0.302991,0.816191,0.445852,0.951234,0.987103,0.250087,0.441486,0.007964,0.221054,0.98386,0.459626,0.256999,0.970649,0.181654,1
0.489508,0.97452,0.503968,0.012703,0.899216,0.580113,0.988478,0.960032,0.934761,0.056615,0.487945,0.239551,0.886315,0.000098,0.058246,0.778371,0.920902,0.798732,5
0.130551,0.140661,0.327861,0.999942,0.058069,0.987705,0.005818,0.064557,0.677265,0.274495,0.846341,0.825583,0.888229,0.947693,0.046849,0.23106,0.914947,0.653042,1
0.260113,0.130732,0.291116,0.999941,0.332955,0.698694,0.033911,0.939942,0.384322,0.955485,0.014907,0.273031,0.589961,0.920502,0.060709,0.240106,0.117972,0.763216,1
0.179628,0.476188,0.191433,0.999903,0.108069,0.84925,0.005639,0.946446,0.080308,0.944064,0.028874,0.801408,0.950407,0.886217,0.042843,0.100186,0.203042,0.810623,1
0.125136,0.841603,0.653555,0.999967,0.031334,0.901804,0.012465,0.038902,0.115415,0.823794,0.711138,0.556034,0.504996,0.944761,0.942541,0.867601,0.181129,0.831824,9
0.805236,0.866416,0.869231,0.98121,0.708962,0.021514,0.23338,0.741532,0.02185,0.375812,0.086709,0.333007,0.661768,0.056569,0.176661,0.872664,0.02051,0.589497,4
0.252141,0.951952,0.563046,0.022196,0.656083,0.856736,0.995758,0.956589,0.963889,0.042904,0.637998,0.096211,0.758246,0.000163,0.109952,0.753186,0.930738,0.774284,5
0.100421,0.431647,0.705044,0.999941,0.081366,0.84295,0.004154,0.452666,0.095049,0.47324,0.442574,0.853747,0.95031,0.936383,0.044548,0.211838,0.666967,0.948786,7
0.043419,0.152607,0.828667,0.994869,0.054983,0.860371,0.958472,0.508733,0.159733,0.923464,0.048392,0.016394,0.560172,0.130422,0.071725,0.379204,0.008572,0.942855,7
0.060971,0.032428,0.898744,0.995256,0.258858,0.837887,0.963723,0.951955,0.972502,0.040057,0.695653,0.006742,0.115248,0.262514,0.327545,0.862702,0.845579,0.831221,7
0.935917,0.922134,0.522091,0.030806,0.416987,0.035298,0.98889,0.389263,0.028304,0.878177,0.453803,0.275092,0.813585,0.000114,0.182678,0.731446,0.060749,0.754789,0
0.119665,0.106542,0.770902,0.999985,0.030758,0.981739,0.04866,0.047727,0.557013,0.601818,0.702672,0.188206,0.685419,0.977132,0.154914,0.279948,0.358225,0.653179,3
0.664942,0.949498,0.624636,0.994295,0.955708,0.026168,0.974638,0.167303,0.529085,0.955916,0.086952,0.004611,0.077045,0.133852,0.950023,0.882862,0.01725,0.15253,6
0.653891,0.925272,0.184551,0.999941,0.048684,0.298361,0.004499,0.047039,0.055249,0.410294,0.898989,0.7501,0.727773,0.933805,0.737441,0.169595,0.772572,0.475215,9
0.525529,0.937638,0.762485,0.997913,0.972352,0.048798,0.978205,0.053327,0.926573,0.654856,0.502479,0.002225,0.075132,0.331983,0.957373,0.922821,0.298792,0.098794,6
0.83961,0.705981,0.051265,0.999957,0.939077,0.93255,0.011448,0.211178,0.714696,0.745932,0.354655,0.663196,0.882811,0.946735,0.190196,0.790606,0.045914,0.85593,9
0.968723,0.411134,0.242777,0.003214,0.035696,0.698877,0.294329,0.076501,0.017645,0.37592,0.920168,0.997393,0.968888,0.000025,0.080179,0.41786,0.658273,0.091591,0
0.779121,0.670316,0.872074,0.999585,0.29083,0.043013,0.003493,0.766511,0.022153,0.812268,0.198957,0.910224,0.222215,0.747728,0.889272,0.400599,0.284051,0.9428,9
0.144679,0.271973,0.941218,0.984548,0.817591,0.283985,0.966532,0.960092,0.916878,0.079435,0.114484,0.006417,0.634808,0.09144,0.090472,0.876556,0.645174,0.76959,7
0.13533,0.063506,0.263138,0.999936,0.023088,0.972203,0.00882,0.72698,0.232911,0.928736,0.083256,0.693449,0.489452,0.920315,0.055395,0.279822,0.137825,0.818842,1
0.853902,0.945258,0.603875,0.051509,0.564648,0.021903,0.994552,0.752406,0.03257,0.939351,0.117901,0.114538,0.800839,0.000167,0.20034,0.79928,0.04027,0.786341,0
0.650658,0.544893,0.936701,0.999982,0.182727,0.249713,0.149,0.044525,0.355721,0.556377,0.851834,0.042348,0.070187,0.972657,0.967287,0.819253,0.215322,0.708537,5
0.902515,0.932057,0.567012,0.171336,0.596206,0.018851,0.995291,0.564156,0.059373,0.919623,0.25406,0.044668,0.52704,0.000518,0.399018,0.816334,0.028979,0.673596,0
0.688065,0.808108,0.890947,0.999983,0.469482,0.110955,0.080461,0.045387,0.40834,0.467585,0.824168,0.062598,0.079162,0.975359,0.957832,0.82406,0.316567,0.797522,5
0.34215,0.047751,0.389624,0.999982,0.028655,0.99023,0.036211,0.945348,0.889334,0.258802,0.98463,0.199498,0.614526,0.98334,0.143002,0.064455,0.909111,0.057223,1
0.462333,0.757915,0.923604,0.99997,0.067514,0.12787,0.012506,0.045516,0.034286,0.872881,0.639052,0.443509,0.473327,0.954119,0.924529,0.427282,0.358761,0.832519,9
0.893469,0.916007,0.723702,0.997285,0.895742,0.016532,0.222282,0.574804,0.100823,0.522692,0.210211,0.16689,0.24936,0.269835,0.677061,0.882037,0.029983,0.500962,4
0.604086,0.910538,0.783471,0.993269,0.120424,0.102002,0.004655,0.099032,0.014385,0.132354,0.693554,0.963985,0.588597,0.185124,0.437098,0.853295,0.555749,0.88372,4
0.348369,0.947581,0.937677,0.995074,0.045464,0.670102,0.008224,0.243573,0.042699,0.300296,0.569549,0.953205,0.952229,0.282379,0.141695,0.910013,0.851806,0.811666,4
0.926628,0.381342,0.246398,0.003526,0.971613,0.497949,0.96336,0.962844,0.972847,0.293349,0.47756,0.783872,0.799969,0.000043,0.096242,0.911564,0.967487,0.583238,5
0.040132,0.071996,0.953734,0.999935,0.194911,0.895588,0.673753,0.918915,0.984541,0.233573,0.314889,0.005861,0.071823,0.940745,0.753002,0.958602,0.905766,0.564686,2
0.280019,0.861624,0.846076,0.999609,0.967307,0.096301,0.95699,0.063801,0.970062,0.574865,0.603102,0.002442,0.064949,0.720967,0.970791,0.843907,0.646134,0.520099,6
0.047314,0.948038,0.928566,0.397387,0.068801,0.398064,0.993566,0.206576,0.08482,0.814159,0.178226,0.051638,0.858785,0.001303,0.63662,0.271462,0.204996,0.948665,8
0.177327,0.273751,0.561036,0.999972,0.192447,0.646812,0.187323,0.960211,0.695444,0.617689,0.138646,0.035069,0.951561,0.96577,0.049918,0.09688,0.887074,0.33269,2
0.099856,0.39039,0.377889,0.99992,0.049266,0.929817,0.006128,0.597974,0.190818,0.675185,0.370137,0.791918,0.912333,0.914478,0.042662,0.346783,0.651666,0.791169,1
0.489518,0.114831,0.07453,0.999677,0.030241,0.905855,0.002005,0.68362,0.07142,0.918188,0.208764,0.966796,0.946212,0.767524,0.047199,0.070892,0.570788,0.35617,1
0.630787,0.042618,0.912813,0.999976,0.219475,0.823091,0.259965,0.049306,0.602331,0.76199,0.67078,0.038577,0.147052,0.961121,0.520048,0.921356,0.039137,0.682101,3
0.563969,0.347898,0.747084,0.025941,0.841195,0.958378,0.967114,0.043448,0.960481,0.752416,0.506682,0.721227,0.154834,0.000166,0.930062,0.759805,0.409579,0.655836,8
0.550047,0.895104,0.895415,0.998357,0.028115,0.605576,0.010168,0.040107,0.066746,0.233987,0.883965,0.901256,0.594664,0.493962,0.725468,0.930352,0.783406,0.738095,4
0.04509,0.088966,0.906137,0.999228,0.194856,0.927691,0.964472,0.955396,0.945476,0.096572,0.615098,0.003191,0.601202,0.608974,0.079444,0.650925,0.703425,0.734303,7
0.290372,0.438374,0.883558,0.999888,0.250032,0.813979,0.204002,0.038802,0.942706,0.061301,0.968665,0.070009,0.023252,0.910869,0.970265,0.956899,0.842107,0.506943,1
0.809881,0.668272,0.570267,0.006683,0.95623,0.637208,0.924314,0.953137,0.969508,0.098489,0.395491,0.805937,0.549607,0.000072,0.631609,0.865899,0.939079,0.870528,5
0.065024,0.352404,0.854481,0.999973,0.289026,0.970462,0.040386,0.266054,0.795643,0.163576,0.594619,0.256863,0.789299,0.969618,0.064635,0.785979,0.623188,0.962381,7
0.803526,0.332522,0.473972,0.012483,0.921833,0.72192,0.978607,0.962747,0.977407,0.132913,0.628319,0.540728,0.841985,0.000129,0.136368,0.523224,0.973637,0.634417,5
0.305794,0.930291,0.952566,0.085357,0.969409,0.067587,0.98874,0.219653,0.623448,0.905218,0.051505,0.204052,0.450847,0.000358,0.915274,0.143464,0.339857,0.969534,8
0.889817,0.749673,0.451098,0.005591,0.97494,0.207585,0.979324,0.961716,0.922366,0.294284,0.53385,0.616736,0.78423,0.000056,0.418135,0.660674,0.942108,0.583076,5
0.786272,0.920537,0.562169,0.988628,0.79249,0.019372,0.198551,0.894113,0.041576,0.739148,0.059965,0.32695,0.399481,0.087689,0.482883,0.930422,0.028142,0.409302,4
0.790726,0.858627,0.945292,0.998495,0.923108,0.035047,0.8933,0.054163,0.294353,0.102164,0.859749,0.009386,0.192952,0.36017,0.785652,0.8268,0.023947,0.208029,6
0.055979,0.212696,0.918258,0.999965,0.261816,0.872734,0.374362,0.954739,0.919129,0.23013,0.25289,0.015356,0.785521,0.961568,0.084024,0.82133,0.868592,0.717441,2
0.302424,0.038854,0.897022,0.999986,0.07596,0.946123,0.224739,0.046749,0.639754,0.716126,0.709324,0.040246,0.212367,0.974604,0.601592,0.643414,0.078116,0.585817,3
0.724205,0.833783,0.564902,0.994895,0.930102,0.040325,0.765502,0.940104,0.397026,0.866946,0.026086,0.023955,0.056519,0.155872,0.883851,0.947163,0.010717,0.190325,4
0.253979,0.944863,0.943552,0.990903,0.090116,0.099265,0.007937,0.866933,0.003847,0.337462,0.211834,0.943428,0.843298,0.126645,0.409164,0.669866,0.241435,0.913314,4
0.336168,0.091645,0.685808,0.989733,0.120246,0.070892,0.983185,0.956597,0.846604,0.149213,0.90859,0.004751,0.042176,0.161797,0.965522,0.0554,0.966125,0.766594,8
0.651168,0.75301,0.75497,0.991061,0.843402,0.082514,0.979389,0.051614,0.52808,0.774536,0.660782,0.007323,0.042659,0.103554,0.932155,0.791887,0.02213,0.584498,6
0.235756,0.065244,0.956807,0.998098,0.930239,0.24118,0.900431,0.958406,0.970341,0.445374,0.069618,0.005609,0.596551,0.377524,0.487895,0.390047,0.742149,0.040569,2
0.563931,0.8986,0.701313,0.032596,0.952861,0.279716,0.994737,0.962084,0.943848,0.074155,0.636566,0.106351,0.749679,0.000225,0.304952,0.547837,0.91143,0.810582,5
0.808962,0.858645,0.378297,0.004064,0.965845,0.597269,0.96472,0.957961,0.959565,0.155841,0.451001,0.702078,0.768164,0.000041,0.22931,0.861318,0.90902,0.781333,5
0.798548,0.915662,0.810909,0.994925,0.878111,0.042785,0.96746,0.051915,0.471345,0.645901,0.694105,0.005827,0.080661,0.162376,0.945182,0.872596,0.031774,0.164852,6
0.085129,0.278864,0.917552,0.982893,0.544256,0.40361,0.967396,0.959554,0.806625,0.122396,0.206248,0.009009,0.667237,0.079435,0.078843,0.76599,0.562696,0.87427,7
0.152285,0.282094,0.842603,0.994386,0.721199,0.248137,0.962057,0.966015,0.880069,0.082806,0.170284,0.005329,0.899875,0.196579,0.086804,0.430602,0.834403,0.708448,7
0.288043,0.108922,0.137494,0.999811,0.032923,0.937743,0.003877,0.282633,0.218034,0.685903,0.601705,0.922459,0.947371,0.8496,0.042016,0.063185,0.872862,0.266552,1
0.062688,0.396378,0.876021,0.99991,0.170132,0.960939,0.866042,0.772407,0.905426,0.180836,0.919785,0.00754,0.638023,0.923959,0.048164,0.83413,0.69288,0.920931,7
0.549626,0.332681,0.156906,0.999929,0.201277,0.825663,0.265941,0.055954,0.596558,0.741252,0.663638,0.043354,0.706615,0.897523,0.039832,0.072298,0.187185,0.023878,1
0.22441,0.099159,0.934369,0.999981,0.035345,0.831811,0.315783,0.047884,0.496684,0.445005,0.872581,0.022874,0.157409,0.968016,0.621987,0.918388,0.196329,0.761245,3
0.720709,0.14659,0.380607,0.015276,0.916372,0.603355,0.979436,0.675431,0.896578,0.960503,0.031522,0.583452,0.803025,0.000094,0.103007,0.361055,0.597777,0.675857,8
0.84298,0.925582,0.07268,0.99987,0.14427,0.105524,0.002589,0.13193,0.029021,0.835683,0.623316,0.880305,0.431112,0.867804,0.872943,0.19399,0.403596,0.479395,9
0.970576,0.766473,0.454121,0.003535,0.057306,0.185636,0.900928,0.059994,0.010186,0.51498,0.912536,0.944193,0.912487,0.000022,0.18521,0.610397,0.32698,0.196997,0
0.604808,0.030367,0.909948,0.999975,0.115348,0.927703,0.303639,0.051542,0.762665,0.808176,0.848063,0.041445,0.21873,0.966303,0.774393,0.770009,0.143562,0.639985,3
0.931607,0.908897,0.418418,0.013959,0.386692,0.037361,0.986479,0.529807,0.022794,0.931488,0.238482,0.431866,0.762634,0.000058,0.216497,0.707695,0.054205,0.764194,0
0.058974,0.250077,0.876888,0.996178,0.600848,0.641331,0.964473,0.958162,0.889924,0.16089,0.225275,0.005903,0.623405,0.250901,0.074314,0.70125,0.510138,0.830271,7
0.505368,0.085895,0.547054,0.99915,0.21096,0.045847,0.972835,0.944048,0.918003,0.371936,0.705947,0.001631,0.015077,0.62214,0.982646,0.2342,0.933694,0.774189,8
0.172936,0.144646,0.927663,0.998617,0.923024,0.350965,0.861802,0.962575,0.961158,0.154613,0.062305,0.008972,0.922815,0.481007,0.129706,0.158641,0.894388,0.081643,2
0.458735,0.629133,0.097939,0.999977,0.411176,0.96679,0.011849,0.037929,0.848166,0.803913,0.453422,0.370401,0.096292,0.963369,0.77206,0.914815,0.06671,0.782406,9
0.956323,0.586636,0.942694,0.874809,0.829257,0.015782,0.288824,0.073685,0.057683,0.218766,0.190069,0.539775,0.069398,0.011561,0.85735,0.87895,0.012425,0.721123,0
0.980111,0.003784,0.003252,0.118524,0.008924,0.988033,0.003253,0.792293,0.281183,0.834392,0.808948,0.999819,0.958578,0.001022,0.050053,0.00781,0.984036,0.007929,9
0.70462,0.044544,0.027714,0.999745,0.993471,0.632226,0.011828,0.863408,0.969516,0.949041,0.033644,0.700074,0.029304,0.80218,0.593895,0.106234,0.103276,0.433165,9
0.48219,0.339826,0.121124,0.999717,0.017443,0.867055,0.003114,0.294355,0.050652,0.659455,0.671917,0.946313,0.991671,0.793307,0.029751,0.03364,0.878297,0.163737,1
0.915822,0.834839,0.595383,0.987399,0.391561,0.026526,0.088157,0.518676,0.030498,0.308698,0.407661,0.559339,0.198032,0.092151,0.798517,0.956001,0.069302,0.442591,4
0.662215,0.754095,0.788063,0.993441,0.961284,0.062906,0.983682,0.053059,0.815039,0.50418,0.795064,0.005211,0.026864,0.152561,0.961738,0.728841,0.058308,0.690976,6
0.477335,0.187477,0.901046,0.999951,0.723026,0.782234,0.232264,0.073195,0.608424,0.830987,0.34111,0.062263,0.869292,0.924445,0.071851,0.662998,0.058009,0.614342,3
0.077161,0.261453,0.852718,0.999982,0.117407,0.695116,0.52154,0.959214,0.69963,0.483403,0.127384,0.0066,0.914314,0.974919,0.059286,0.248793,0.786375,0.518618,2
0.473255,0.880975,0.794195,0.998289,0.922514,0.119025,0.971926,0.05126,0.947591,0.398017,0.787098,0.002527,0.049431,0.392596,0.957685,0.938045,0.446353,0.101895,6
0.909885,0.802349,0.945259,0.052176,0.2431,0.091253,0.707839,0.164862,0.008283,0.031391,0.881769,0.909702,0.853792,0.000253,0.096632,0.821451,0.166201,0.794269,0
0.042031,0.956053,0.837038,0.999564,0.29562,0.716358,0.111979,0.381744,0.811799,0.430017,0.830038,0.247678,0.957686,0.70719,0.988887,0.894222,0.988347,0.89194,8
0.940736,0.906616,0.842125,0.055078,0.606559,0.04795,0.899083,0.089354,0.031614,0.34629,0.787829,0.742725,0.397349,0.000244,0.628274,0.610861,0.068703,0.858865,0
0.018151,0.976108,0.956894,0.405419,0.165945,0.164887,0.994833,0.568471,0.436692,0.630578,0.120822,0.02184,0.830633,0.001626,0.93037,0.213404,0.897571,0.956268,8
0.770191,0.87842,0.267144,0.999932,0.157918,0.097728,0.003159,0.054984,0.040842,0.404991,0.902861,0.840213,0.493293,0.930325,0.752531,0.382194,0.690392,0.776597,9
0.757835,0.042085,0.910314,0.999968,0.116443,0.81161,0.286816,0.058711,0.494526,0.732311,0.839492,0.047591,0.524591,0.956417,0.497314,0.745106,0.130842,0.629511,3
0.957501,0.022905,0.126799,0.009414,0.877224,0.960992,0.935191,0.078429,0.89661,0.954783,0.248324,0.921077,0.399156,0.000063,0.127583,0.892063,0.087496,0.297556,8
0.358297,0.775089,0.83466,0.999735,0.928569,0.111993,0.94677,0.059832,0.97191,0.38522,0.855265,0.003012,0.115099,0.811162,0.972227,0.608146,0.883838,0.663712,6
0.724781,0.643419,0.913537,0.964283,0.058784,0.299046,0.927458,0.044345,0.125714,0.272352,0.825905,0.032933,0.091691,0.033497,0.88873,0.935671,0.035266,0.165768,6
0.070415,0.09858,0.901131,0.99991,0.286335,0.862508,0.781533,0.95619,0.9763,0.446352,0.203772,0.0057,0.655207,0.923153,0.432034,0.533119,0.947142,0.456275,2
0.956382,0.83517,0.550684,0.00607,0.086461,0.119458,0.945599,0.060715,0.009915,0.581282,0.881394,0.864142,0.844671,0.000032,0.160298,0.732782,0.16128,0.565592,0
0.619766,0.051196,0.018466,0.999743,0.993506,0.684441,0.014797,0.910939,0.984387,0.969418,0.018201,0.668072,0.047026,0.811488,0.792099,0.04541,0.275279,0.242004,9
0.045596,0.357975,0.672305,0.999963,0.082579,0.962288,0.00758,0.605902,0.307855,0.575974,0.297536,0.68893,0.791928,0.955526,0.052458,0.553466,0.43275,0.967704,7
0.966067,0.566518,0.779006,0.022523,0.207858,0.087692,0.751699,0.161297,0.00908,0.239435,0.861046,0.940649,0.837659,0.000115,0.225024,0.304669,0.168184,0.349584,0
0.898621,0.705804,0.681548,0.02933,0.95317,0.928795,0.920419,0.050451,0.775433,0.837543,0.473758,0.881562,0.716079,0.000171,0.673981,0.7014,0.070559,0.503856,8
0.150926,0.873497,0.930176,0.869334,0.069989,0.068815,0.992799,0.96476,0.252008,0.100302,0.860591,0.010098,0.875562,0.01542,0.846455,0.071756,0.951881,0.910835,8
0.761016,0.924105,0.78255,0.994161,0.882771,0.015865,0.510058,0.917208,0.037838,0.686312,0.030113,0.085588,0.874652,0.14043,0.035906,0.888004,0.018882,0.487291,4
0.879024,0.892685,0.581824,0.973209,0.928996,0.025894,0.574192,0.898935,0.165777,0.845439,0.039615,0.162773,0.137383,0.04897,0.777668,0.963212,0.018774,0.206335,4
0.802366,0.914949,0.952294,0.997928,0.855482,0.013126,0.927487,0.09444,0.11072,0.211772,0.638955,0.006823,0.386433,0.286041,0.591997,0.8008,0.023286,0.198784,6
0.542902,0.918536,0.838153,0.998463,0.971158,0.017708,0.97486,0.236254,0.62571,0.77702,0.176118,0.002485,0.08865,0.352264,0.96168,0.694958,0.040782,0.502807,6
0.795254,0.915264,0.825317,0.99829,0.949359,0.015041,0.251989,0.785378,0.056416,0.569723,0.068977,0.13979,0.846983,0.338603,0.070074,0.820136,0.023687,0.749414,4
0.911148,0.826515,0.791561,0.005467,0.052769,0.448387,0.716762,0.053428,0.01372,0.101209,0.93407,0.974458,0.90947,0.000036,0.048005,0.947373,0.376734,0.554804,0
0.332996,0.054134,0.549737,0.999987,0.097164,0.982387,0.123078,0.201023,0.971115,0.119298,0.968742,0.056992,0.615257,0.986979,0.203794,0.158693,0.953532,0.086019,1
