@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute Class {opel,saab,bus,van}

@data
0.000001,0.000221,0.452702,0.208079,0.999915,0.146352,0.810088,0.743591,0.591916,0.999778,0.302687,1,0.110095,0,0.514948,0.851424,0.957649,0.800096,van
0.000025,0.009323,0.122237,0.254553,0.997355,0.670268,0.16181,0.824559,0.840512,0.99985,0.903549,1,0.068024,0,0.938602,0.16366,0.491965,0.929947,opel
0.000011,0.991327,0.188189,0.559564,0.997393,0.569879,0.000035,0.334673,0.529655,0.965173,0.563007,1,0.925758,0.000001,0.552492,0.030976,0.446272,0.93032,bus
0.468996,0.01883,0.833755,0.231015,0.000484,0.437251,0.133969,0.867752,0.874311,0.001741,0.15824,1,0.999991,0.442546,0.57219,0.145329,0.000002,0.396536,opel
0.000051,0.198303,0.260439,0.237126,0.955796,0.269018,0.013931,0.570718,0.463196,0.115307,0.781927,1,0.999651,0.000632,0.932072,0.044654,0.062326,0.866532,van
0,0.977564,0.458558,0.844351,0.999997,0.537297,0.000067,0.106726,0.227721,0.999961,0.718969,1,0.015331,0,0.223559,0.037531,0.998476,0.800844,opel
0.001594,0.000236,0.100787,0.948513,0.809721,0.740491,0.773059,0.124613,0.227526,0.99728,0.897417,1,0.550559,0.000001,0.430598,0.834175,0.009153,0.530598,bus
0.000001,0.95589,0.273852,0.613763,0.999966,0.969449,0.000123,0.213208,0.951622,0.999984,0.852952,1,0.006364,0,0.593712,0.03637,0.984808,0.964071,saab
0.000461,0.000033,0.504483,0.569948,0.97994,0.743032,0.94702,0.948221,0.946971,0.999991,0.547802,1,0.004961,0,0.435299,0.97409,0.079339,0.819179,opel
0.000125,0.000137,0.562266,0.212411,0.982401,0.595821,0.879983,0.916323,0.857107,0.998479,0.281375,1,0.434109,0,0.420638,0.847029,0.112595,0.695678,opel
0,0.967708,0.674045,0.590453,0.99996,0.769819,0.000104,0.362753,0.657167,0.999682,0.426132,1,0.108553,0,0.309027,0.043113,0.980306,0.695524,van
0.000012,0.094832,0.205017,0.075409,0.99789,0.287742,0.023079,0.218401,0.603885,0.996201,0.862445,1,0.623363,0,0.172805,0.040113,0.520209,0.785279,van
0.078787,0.263872,0.063002,0.470147,0.004909,0.06205,0.00987,0.613416,0.107177,0.000625,0.520067,1,0.999997,0.590043,0.831933,0.13803,0.000022,0.923588,opel
0.556827,0.001485,0.49688,0.722584,0.000194,0.250137,0.616327,0.103048,0.069394,0.000117,0.412233,1,0.999999,0.954781,0.237437,0.154168,0.000001,0.126449,saab
0.000021,0.077911,0.327299,0.236679,0.989666,0.123305,0.027092,0.213612,0.092631,0.259263,0.45315,1,0.999166,0.000211,0.868033,0.276721,0.182699,0.811943,van
0.256076,0.002602,0.369071,0.498516,0.013503,0.922402,0.299234,0.678215,0.940443,0.988181,0.865604,1,0.801575,0.000012,0.868119,0.780347,0.000036,0.769231,saab
0.967679,0.001315,0.992232,0.393485,0.000017,0.972693,0.623067,0.98327,0.966817,0.009418,0.189441,1,0.99994,0.290705,0.296416,0.263366,0,0.075621,saab
0.000232,0.060588,0.302065,0.619444,0.98356,0.929742,0.020796,0.733742,0.98307,0.999911,0.809634,1,0.038432,0,0.910077,0.457177,0.102076,0.843586,saab
0.529815,0.010482,0.856337,0.445933,0.000516,0.664536,0.190742,0.797927,0.708609,0.005982,0.298847,1,0.999968,0.206381,0.342692,0.186307,0.000002,0.306015,saab
0.000014,0.00787,0.424371,0.840283,0.996686,0.170457,0.163298,0.14384,0.323134,0.971291,0.209992,1,0.924919,0.000002,0.770253,0.248396,0.373253,0.175511,bus
0.00002,0.008465,0.230569,0.734778,0.995027,0.297421,0.157538,0.077129,0.15801,0.932009,0.429516,1,0.967597,0.000005,0.663702,0.277304,0.303991,0.27567,bus
0.006589,0.000389,0.530059,0.854808,0.120767,0.364588,0.776751,0.277463,0.507545,0.037553,0.195949,1,0.999875,0.012032,0.216501,0.719101,0.000408,0.16569,bus
0.000012,0.000355,0.853692,0.134336,0.99827,0.092145,0.775996,0.874698,0.227644,0.99718,0.05399,1,0.569243,0,0.188984,0.72632,0.536082,0.384696,van
0.000007,0.103196,0.468164,0.24789,0.999144,0.079805,0.017987,0.360993,0.192493,0.998291,0.119037,1,0.403045,0,0.492415,0.185899,0.68161,0.546846,saab
0.526916,0.003291,0.062935,0.138808,0.000879,0.172568,0.385932,0.764066,0.247207,0.052185,0.879053,1,0.999793,0.031503,0.78855,0.43908,0.000004,0.902931,opel
0.000012,0.844697,0.750352,0.640167,0.996839,0.171973,0.000555,0.117297,0.138821,0.824849,0.203749,1,0.985906,0.00001,0.400381,0.061221,0.362832,0.152421,bus
0.32924,0.00018,0.059025,0.611176,0.001479,0.549637,0.893777,0.384035,0.592663,0.036009,0.795868,1,0.999866,0.042471,0.82607,0.592169,0.000007,0.782634,opel
0.000001,0.96326,0.741423,0.679064,0.999852,0.499409,0.000139,0.313493,0.118129,0.999127,0.324517,1,0.230002,0,0.401368,0.018898,0.934396,0.340114,opel
0.000004,0.433186,0.339247,0.110075,0.999133,0.35633,0.003751,0.137308,0.43008,0.985582,0.605766,1,0.852465,0.000001,0.131008,0.050556,0.726012,0.806798,van
0.00013,0.000036,0.56862,0.067789,0.981707,0.151685,0.961658,0.875148,0.400058,0.997167,0.089338,1,0.591306,0,0.213097,0.943301,0.092592,0.792232,saab
0.000011,0.96244,0.365284,0.673877,0.996036,0.463854,0.000155,0.296708,0.565132,0.845565,0.462358,1,0.983789,0.000008,0.660449,0.020652,0.359476,0.795976,bus
0.001227,0.00023,0.0601,0.938735,0.490708,0.367836,0.829679,0.111364,0.236776,0.07337,0.58102,1,0.999796,0.004254,0.281085,0.822388,0.002713,0.577821,bus
0.687057,0.000885,0.738863,0.310362,0.000139,0.142322,0.733722,0.385818,0.120705,0.000714,0.195833,1,0.999996,0.782391,0.163757,0.204802,0.000001,0.044831,opel
0.021212,0.007102,0.134306,0.490304,0.037461,0.073736,0.194469,0.253376,0.072135,0.005636,0.119176,1,0.999981,0.121384,0.955316,0.807895,0.000121,0.500866,opel
0.000059,0.044493,0.420158,0.955644,0.9817,0.694205,0.034388,0.057087,0.353411,0.842751,0.628386,1,0.986008,0.000019,0.786298,0.221998,0.105405,0.0752,bus
0.190608,0.000972,0.12072,0.839418,0.006364,0.845447,0.581458,0.28115,0.860549,0.47757,0.936515,1,0.997028,0.001253,0.946405,0.540765,0.000025,0.608063,saab
0.00854,0.000471,0.194078,0.849782,0.267179,0.159974,0.699642,0.152546,0.10949,0.899168,0.516436,1,0.975078,0.000053,0.244443,0.78483,0.000831,0.225553,bus
0.000486,0.002036,0.944335,0.105899,0.865724,0.34523,0.442855,0.577069,0.5193,0.858353,0.187743,1,0.983757,0.000026,0.399438,0.494077,0.014246,0.150429,van
0.000081,0.064144,0.56403,0.466751,0.980737,0.054011,0.029264,0.379055,0.09879,0.969567,0.356184,1,0.923987,0.000003,0.59421,0.228777,0.099846,0.255856,opel
0.001934,0.00007,0.13497,0.929103,0.79453,0.52826,0.909667,0.306225,0.298858,0.997859,0.873972,1,0.505382,0.000001,0.559942,0.914582,0.008,0.579394,bus
0.000214,0.612808,0.457765,0.481453,0.974687,0.750839,0.001494,0.659918,0.87409,0.999203,0.715303,1,0.227195,0,0.804,0.090369,0.07233,0.621456,saab
0.431935,0.022503,0.079683,0.219212,0.000639,0.417858,0.102055,0.436178,0.402884,0.001639,0.68993,1,0.999993,0.495386,0.840723,0.23944,0.000003,0.924441,saab
0.000451,0.029159,0.329802,0.585424,0.943518,0.787733,0.048114,0.292786,0.725347,0.998484,0.672815,1,0.37241,0,0.716619,0.345185,0.033385,0.407009,saab
0.22345,0.006946,0.343835,0.756162,0.001484,0.559604,0.238666,0.249643,0.714692,0.001652,0.392368,1,0.999993,0.440789,0.883384,0.288181,0.000007,0.338723,saab
0.000022,0.666954,0.161007,0.698808,0.996264,0.786037,0.001268,0.263281,0.845259,0.993781,0.628325,1,0.694505,0,0.823327,0.068209,0.366491,0.786161,saab
0.010149,0.000007,0.094748,0.701571,0.432966,0.87071,0.988059,0.833117,0.84846,0.999499,0.940267,1,0.20969,0,0.379134,0.957467,0.001889,0.893911,opel
0.028215,0.000073,0.120227,0.455869,0.103951,0.108113,0.933143,0.490468,0.050279,0.966346,0.918516,1,0.936584,0.000026,0.413074,0.822408,0.000329,0.427066,opel
0.026168,0.000008,0.797666,0.128755,0.059701,0.333232,0.993408,0.966262,0.728379,0.845361,0.160305,1,0.985138,0.000116,0.306612,0.812182,0.000204,0.337174,saab
0,0.988894,0.649459,0.650242,0.999991,0.328141,0.000034,0.068239,0.114554,0.99985,0.508387,1,0.053331,0,0.05959,0.07493,0.995177,0.864722,van
0.000075,0.056475,0.145239,0.892056,0.982789,0.689713,0.025749,0.286854,0.75488,0.966671,0.865059,1,0.938803,0.000003,0.895761,0.327062,0.111563,0.696756,bus
0.000253,0.143179,0.886682,0.238131,0.879121,0.510971,0.017932,0.843144,0.587746,0.689548,0.514953,1,0.993356,0.000053,0.773689,0.052571,0.02016,0.245981,van
0.000144,0.000025,0.566106,0.271635,0.984544,0.302294,0.970677,0.919299,0.735079,0.999545,0.75688,1,0.20641,0,0.475595,0.8902,0.121425,0.751752,van
0.037231,0.000466,0.365921,0.556277,0.023053,0.201228,0.753627,0.298551,0.164545,0.037775,0.163885,1,0.999868,0.022478,0.708321,0.75224,0.000082,0.168043,saab
0.000009,0.000027,0.076007,0.483766,0.99954,0.152226,0.962229,0.782133,0.178058,0.999951,0.862607,1,0.032196,0,0.354236,0.936377,0.813137,0.933794,van
0.403505,0.000174,0.650303,0.113751,0.002383,0.172902,0.891258,0.47751,0.151454,0.563146,0.633573,1,0.995566,0.001156,0.09078,0.53491,0.000008,0.447195,saab
0.00004,0.839807,0.959884,0.283264,0.992401,0.181822,0.000654,0.463525,0.114545,0.990054,0.03633,1,0.737792,0.000001,0.174386,0.044493,0.201322,0.057301,saab
0.000654,0.04633,0.403655,0.508234,0.751056,0.246847,0.041642,0.398814,0.38183,0.59028,0.288367,1,0.995881,0.00013,0.800644,0.280867,0.00748,0.35878,saab
0.000015,0.000025,0.286429,0.331981,0.997553,0.181426,0.969747,0.62122,0.290553,0.982822,0.413509,1,0.909711,0.000002,0.630427,0.953227,0.463879,0.791341,van
0.000131,0.026303,0.738124,0.335038,0.921996,0.105502,0.085443,0.448895,0.072391,0.260517,0.406493,1,0.998986,0.000354,0.719267,0.123715,0.031201,0.237984,van
0.160593,0.000122,0.417296,0.370861,0.013209,0.359233,0.907728,0.623085,0.206974,0.924621,0.880556,1,0.964936,0.000089,0.266261,0.647137,0.000046,0.385091,opel
0.699221,0.000248,0.281152,0.357898,0.000189,0.649334,0.880859,0.233504,0.40877,0.003274,0.482838,1,0.999985,0.442651,0.53576,0.385751,0.000001,0.623856,saab
0.000854,0.000817,0.945651,0.203152,0.682883,0.857744,0.688455,0.705666,0.760856,0.564558,0.256813,1,0.996064,0.000146,0.748551,0.288877,0.00605,0.048846,van
0.000007,0.963384,0.626005,0.566811,0.99809,0.146611,0.000131,0.228054,0.125344,0.849652,0.225942,1,0.983758,0.000007,0.440228,0.06105,0.484122,0.463043,bus
0.02951,0.003927,0.703839,0.236089,0.029075,0.059382,0.329538,0.471141,0.084371,0.017344,0.030024,1,0.999931,0.040053,0.681431,0.633292,0.00009,0.100887,opel
0.069998,0.000054,0.31864,0.537521,0.037689,0.930152,0.947608,0.790247,0.894444,0.9833,0.842137,1,0.866571,0.000014,0.219984,0.709622,0.000125,0.673177,opel
0.073652,0.066172,0.200289,0.575732,0.022504,0.055533,0.025559,0.307856,0.070311,0.151312,0.206621,1,0.999295,0.004747,0.194848,0.658111,0.000058,0.298238,bus
0.000119,0.000294,0.045807,0.52948,0.988868,0.103464,0.754807,0.499205,0.049032,0.999628,0.850501,1,0.175416,0,0.296224,0.828369,0.143771,0.857641,opel
0.000769,0.003543,0.277225,0.593243,0.89845,0.508546,0.260151,0.125266,0.160413,0.99747,0.80422,1,0.518812,0.000001,0.476379,0.480716,0.017698,0.173224,saab
0.492226,0.001759,0.110759,0.905672,0.000193,0.307705,0.578081,0.26973,0.371994,0.000047,0.848043,1,1,0.981457,0.876757,0.169788,0.000001,0.464867,opel
0.000028,0.35801,0.260903,0.940224,0.991963,0.75176,0.003569,0.133673,0.62366,0.864413,0.740684,1,0.984275,0.000011,0.87778,0.164607,0.208209,0.34979,bus
0.046358,0.002171,0.219722,0.912018,0.016548,0.744993,0.408533,0.163321,0.835475,0.030234,0.396628,1,0.999886,0.02321,0.062743,0.465587,0.000055,0.388096,bus
0.000013,0.97107,0.708698,0.38291,0.996422,0.216784,0.000111,0.337159,0.236699,0.851154,0.240502,1,0.983187,0.000008,0.507737,0.058949,0.34526,0.464078,bus
0.000298,0.00398,0.544117,0.909948,0.940854,0.650955,0.231942,0.146112,0.322692,0.977697,0.657799,1,0.902622,0.000004,0.381177,0.541908,0.03206,0.08006,bus
0.000115,0.029557,0.55131,0.340673,0.931246,0.401565,0.08195,0.349221,0.088569,0.433464,0.558375,1,0.997816,0.000143,0.394885,0.053694,0.037265,0.252667,van
0.001538,0.000086,0.882202,0.775469,0.615005,0.33907,0.92402,0.710236,0.429175,0.861283,0.054537,1,0.98269,0.000047,0.038677,0.830685,0.003807,0.066817,bus
0.000031,0.241639,0.127923,0.3519,0.981157,0.489642,0.00987,0.529274,0.184614,0.337443,0.704839,1,0.998656,0.000145,0.863124,0.066279,0.127379,0.898653,van
0.995512,0.923304,0.45918,0.498824,0.000002,0.13305,0.000288,0.136306,0.442623,0.000031,0.03591,1,1,0.996313,0.130191,0.211994,0,0.403962,bus
0.00646,0.000252,0.094639,0.86655,0.505475,0.85288,0.738064,0.304423,0.725503,0.995728,0.89362,1,0.669175,0.000002,0.111545,0.941045,0.002052,0.767794,bus
0.000013,0.983815,0.733923,0.452764,0.997084,0.210211,0.000065,0.583948,0.298293,0.971773,0.449934,1,0.907925,0.000001,0.31328,0.035047,0.40714,0.467924,bus
0.000007,0.000934,0.096524,0.260692,0.999219,0.077229,0.58235,0.29787,0.117186,0.998828,0.657944,1,0.379458,0,0.726901,0.56815,0.736833,0.857956,opel
0.998781,0.873214,0.423149,0.974029,0,0.933348,0.000483,0.128272,0.932451,0.00001,0.133114,1,1,0.999259,0.360655,0.106388,0,0.164829,bus
0.000001,0.850595,0.453242,0.536642,0.999931,0.680793,0.000483,0.10586,0.546724,0.999877,0.729423,1,0.04567,0,0.160529,0.033715,0.966674,0.803514,saab
0.21431,0.000113,0.941774,0.037941,0.003412,0.058963,0.936539,0.86472,0.177812,0.074772,0.127103,1,0.999704,0.015421,0.212091,0.668272,0.000013,0.115767,saab
0.005742,0.000013,0.098668,0.575568,0.444105,0.214795,0.983459,0.713166,0.140015,0.992408,0.901093,1,0.795918,0.000004,0.594799,0.930911,0.002056,0.783493,saab
0.000034,0.018047,0.598498,0.753141,0.9891,0.323909,0.089272,0.148051,0.386749,0.878033,0.095393,1,0.980089,0.000011,0.659045,0.191374,0.159695,0.081117,bus
0.369511,0.000115,0.371164,0.1901,0.001354,0.538861,0.928052,0.492795,0.498393,0.034968,0.388912,1,0.999863,0.043887,0.455972,0.651375,0.000006,0.653192,saab
0.000047,0.357151,0.15238,0.361918,0.970403,0.576477,0.006063,0.736805,0.543625,0.44205,0.858026,1,0.997964,0.000096,0.859793,0.043448,0.088514,0.933895,van
0.05122,0.000111,0.251444,0.330574,0.042366,0.303951,0.912796,0.556621,0.127562,0.905066,0.797617,1,0.975786,0.000086,0.426962,0.750128,0.000135,0.509696,saab
0.000012,0.885166,0.54559,0.175549,0.997391,0.654513,0.000456,0.437049,0.866899,0.989242,0.568318,1,0.79496,0,0.341953,0.03745,0.462725,0.795637,van
0.000319,0.04534,0.084798,0.42383,0.959559,0.106286,0.032918,0.140468,0.049258,0.997448,0.919634,1,0.542592,0,0.712251,0.339742,0.043623,0.597069,saab
0.000348,0.000214,0.09398,0.919855,0.960115,0.288266,0.761597,0.096408,0.082943,0.996505,0.948101,1,0.663254,0.000001,0.233244,0.937052,0.042894,0.572012,bus
0.000017,0.133652,0.157703,0.808208,0.996094,0.148605,0.012993,0.154646,0.090513,0.963231,0.701695,1,0.941578,0.000003,0.799438,0.138867,0.350834,0.462629,bus
0.001539,0.089852,0.718398,0.267843,0.60898,0.128888,0.020758,0.328241,0.194058,0.5788,0.082698,1,0.995652,0.00017,0.462089,0.33726,0.003424,0.21155,opel
0.749596,0.009538,0.584864,0.312966,0.00017,0.691078,0.21505,0.902932,0.785632,0.010368,0.420998,1,0.999948,0.167865,0.325485,0.132827,0.000001,0.526492,opel
0.610568,0.006996,0.318604,0.221176,0.000573,0.699503,0.206738,0.236075,0.389761,0.017878,0.483275,1,0.999923,0.098178,0.463649,0.547969,0.000002,0.590485,saab
0.004479,0.001281,0.792754,0.157302,0.307295,0.045453,0.548265,0.766335,0.106035,0.523971,0.043026,1,0.996626,0.000358,0.224855,0.728455,0.001153,0.215362,opel
0.000104,0.00001,0.956914,0.143679,0.983465,0.232199,0.988414,0.917762,0.65427,0.994582,0.118921,1,0.724566,0.000001,0.230856,0.933969,0.110939,0.205334,van
0.194447,0.093098,0.145015,0.253292,0.002823,0.04352,0.026527,0.496111,0.085593,0.003078,0.529581,1,0.999987,0.282438,0.760899,0.32797,0.000011,0.79158,opel
0.653056,0.005481,0.936685,0.155154,0.000203,0.614495,0.333816,0.726416,0.511085,0.001252,0.101623,1,0.999993,0.599798,0.142772,0.156958,0.000001,0.135682,saab
0,0.002137,0.050958,0.167337,0.999641,0.999999,0.473569,0.923191,0.00007,0.000619,0.999982,0,1,0.095823,0.871293,0.927621,0.954523,0,van
0.000007,0.000232,0.321485,0.250203,0.9996,0.492599,0.811019,0.746202,0.773649,0.999964,0.67805,1,0.019839,0,0.220044,0.612615,0.836174,0.883726,van
0.000131,0.250446,0.802222,0.100463,0.920046,0.188567,0.010304,0.69638,0.306724,0.289105,0.328621,1,0.998761,0.000237,0.566015,0.052148,0.031029,0.596969,van
0.057331,0.000548,0.109393,0.781918,0.043643,0.874929,0.675855,0.402509,0.889489,0.947358,0.952984,1,0.953854,0.00004,0.854917,0.645387,0.000139,0.596676,opel
0.801598,0.35829,0.325928,0.797193,0.00014,0.223258,0.004555,0.296806,0.638721,0.000811,0.124477,1,0.999995,0.765287,0.219749,0.344482,0.000001,0.305328,bus
0.119057,0.011624,0.224003,0.411875,0.003747,0.436253,0.155197,0.143085,0.310642,0.00128,0.242522,1,0.999995,0.467171,0.871176,0.45516,0.000015,0.429048,saab
0.387247,0.001316,0.329788,0.174341,0.002517,0.200054,0.5438,0.393594,0.069071,0.271653,0.55622,1,0.998617,0.004218,0.300266,0.612057,0.000008,0.417258,saab
0.889624,0.000747,0.671753,0.389772,0.000057,0.640793,0.734329,0.781232,0.628564,0.003679,0.522353,1,0.999981,0.477812,0.491808,0.299401,0,0.444051,saab
0.000109,0.000033,0.358103,0.674634,0.968437,0.331892,0.96406,0.2806,0.075867,0.878704,0.235037,1,0.98496,0.000022,0.255307,0.917738,0.062028,0.292543,bus
0.910452,0.003914,0.47175,0.880243,0.000048,0.87736,0.319169,0.528448,0.836403,0.002595,0.645164,1,0.999986,0.598464,0.814564,0.384049,0,0.237428,opel
0.014524,0.000149,0.061091,0.379088,0.197115,0.136347,0.877512,0.49937,0.072401,0.969837,0.880595,1,0.930088,0.000019,0.569245,0.831322,0.000677,0.835209,saab
0.000674,0.000192,0.381256,0.885348,0.750602,0.430351,0.8435,0.084999,0.320576,0.526287,0.160071,1,0.996999,0.000225,0.220986,0.799936,0.006897,0.232808,bus
0.927586,0.072971,0.689441,0.208262,0.000057,0.678971,0.030234,0.927038,0.902133,0.005458,0.357772,1,0.99997,0.352278,0.682403,0.377462,0,0.799438,opel
0.400439,0.006767,0.754134,0.334552,0.000672,0.483748,0.280224,0.604137,0.247325,0.001763,0.176091,1,0.999991,0.46096,0.453396,0.187511,0.000003,0.207308,saab
0.004197,0.010251,0.064513,0.846056,0.540414,0.937729,0.107904,0.493468,0.785955,0.994716,0.916958,1,0.691606,0.000002,0.779745,0.502137,0.002909,0.82524,opel
0.694593,0.000398,0.204303,0.558445,0.000138,0.869384,0.831361,0.237741,0.630803,0.000652,0.505382,1,0.999997,0.807239,0.869966,0.390952,0.000001,0.312919,saab
0.000292,0.008907,0.971872,0.246914,0.878392,0.471349,0.203656,0.618439,0.423458,0.672313,0.251557,1,0.993345,0.000064,0.341626,0.09752,0.018678,0.043523,van
0.227581,0.000263,0.229575,0.26696,0.005472,0.175642,0.839496,0.407238,0.209788,0.499174,0.824005,1,0.996873,0.001254,0.33546,0.605329,0.000018,0.674952,opel
0.000179,0.001802,0.181157,0.323882,0.92044,0.188039,0.496846,0.373682,0.189675,0.639792,0.865088,1,0.995872,0.000083,0.780028,0.237977,0.03118,0.787922,van
0.000025,0.018819,0.079245,0.170829,0.997517,0.212021,0.077662,0.335054,0.615682,0.999442,0.954894,1,0.224167,0,0.607368,0.311194,0.45255,0.867478,van
0.557261,0.000151,0.075874,0.60475,0.000809,0.793464,0.90039,0.378812,0.735317,0.18325,0.890652,1,0.999199,0.008882,0.892064,0.591069,0.000004,0.785646,saab
0.000222,0.000021,0.186489,0.769198,0.936718,0.367481,0.973979,0.344225,0.24197,0.912361,0.382306,1,0.980093,0.00002,0.144092,0.950347,0.030931,0.504769,bus
0.000022,0.069507,0.352403,0.394744,0.998447,0.900817,0.024949,0.55304,0.943098,0.999952,0.895932,1,0.019662,0,0.921608,0.084503,0.61731,0.873399,opel
0.343516,0.002011,0.077549,0.808712,0.001365,0.805781,0.457062,0.06149,0.252045,0.024359,0.753705,1,0.999899,0.06489,0.588059,0.376838,0.000006,0.246069,opel
0.824658,0.007994,0.67986,0.740696,0.000063,0.902178,0.249065,0.937838,0.963983,0.000826,0.634117,1,0.999995,0.757658,0.829602,0.152045,0,0.675198,opel
0.959569,0.968896,0.07812,0.562963,0.000033,0.5897,0.000106,0.375622,0.811282,0.000797,0.249529,1,0.999994,0.81878,0.624859,0.283279,0,0.886015,bus
0.000008,0.002289,0.230762,0.744718,0.997656,0.170125,0.363599,0.141724,0.076566,0.819419,0.541108,1,0.991256,0.000016,0.834267,0.603172,0.484769,0.439405,van
0.99796,0.97808,0.047832,0.595788,0.000001,0.577543,0.000077,0.224989,0.759975,0.000016,0.204694,1,1,0.998463,0.151597,0.21259,0,0.962135,bus
0,0.986945,0.234337,0.38699,0.999921,0.580162,0.000062,0.125888,0.203697,0.986722,0.791733,1,0.829465,0,0.479018,0.014855,0.970366,0.949304,van
0.000995,0.232285,0.767647,0.30303,0.903752,0.288793,0.006533,0.776553,0.36657,0.999616,0.336311,1,0.123295,0,0.516653,0.206117,0.016354,0.189825,opel
0.361988,0.001476,0.154897,0.63937,0.000988,0.624706,0.5689,0.212493,0.613685,0.012946,0.748622,1,0.999947,0.106416,0.805977,0.234713,0.000005,0.411029,saab
0.681605,0.727508,0.410526,0.430212,0.00041,0.507691,0.001051,0.840179,0.933187,0.009113,0.31788,1,0.999954,0.151243,0.120403,0.257747,0.000001,0.844786,bus
0.580311,0.134035,0.294203,0.809309,0.000674,0.128688,0.013649,0.163112,0.233129,0.009301,0.250295,1,0.99995,0.173633,0.238622,0.471104,0.000002,0.230096,bus
0.000219,0.000312,0.310053,0.304182,0.924948,0.421994,0.81962,0.341558,0.290121,0.868323,0.834932,1,0.985748,0.000023,0.685952,0.452558,0.030222,0.674643,van
0.727285,0.002515,0.498918,0.074305,0.000213,0.240526,0.498288,0.61978,0.10695,0.006022,0.237468,1,0.99997,0.276058,0.325376,0.255436,0.000001,0.335008,saab
0.000179,0.001054,0.231835,0.883809,0.978257,0.705215,0.465403,0.416413,0.785479,0.997997,0.827535,1,0.495763,0,0.662637,0.787856,0.083518,0.618667,bus
0.000028,0.006243,0.088312,0.151257,0.995962,0.048851,0.18931,0.237661,0.156547,0.99416,0.722583,1,0.750336,0,0.772579,0.633799,0.328702,0.907629,opel
0.154339,0.002434,0.10588,0.67838,0.006513,0.129162,0.405347,0.170383,0.087731,0.122379,0.840529,1,0.999513,0.008441,0.71826,0.388993,0.000024,0.452892,saab
0.000704,0.000353,0.922931,0.196601,0.792847,0.631176,0.796331,0.583575,0.597329,0.816361,0.250944,1,0.988428,0.000043,0.470994,0.644273,0.009264,0.108492,van
0.000011,0.894138,0.178358,0.803814,0.996917,0.319683,0.000326,0.085405,0.13998,0.762284,0.700825,1,0.99187,0.000016,0.664603,0.115729,0.384555,0.602792,bus
0.00001,0.007501,0.283554,0.127872,0.998278,0.222832,0.180352,0.536386,0.223848,0.989213,0.390036,1,0.841048,0.000001,0.471315,0.422702,0.56045,0.680888,van
0.000013,0.968901,0.518482,0.591415,0.996485,0.346125,0.000123,0.671016,0.598549,0.95173,0.350109,1,0.945029,0.000002,0.846201,0.035139,0.379055,0.620501,bus
0.000102,0.000191,0.152909,0.364992,0.968258,0.206352,0.855384,0.185372,0.149523,0.75517,0.702923,1,0.993752,0.000047,0.83166,0.844712,0.068801,0.785619,van
0.008421,0.004476,0.244785,0.690907,0.098494,0.15635,0.274891,0.084061,0.075144,0.017036,0.094456,1,0.999938,0.031721,0.809195,0.599794,0.000351,0.148328,saab
0.02202,0.004183,0.112553,0.672284,0.144448,0.901564,0.235592,0.683012,0.867737,0.985363,0.69443,1,0.841221,0.000007,0.627373,0.527527,0.000431,0.894292,saab
0.000001,0.885557,0.867303,0.335888,0.999967,0.301433,0.000393,0.333213,0.23728,0.999928,0.348687,1,0.025808,0,0.102385,0.027742,0.983742,0.314322,van
0.005877,0.000062,0.342108,0.928759,0.564605,0.908997,0.910388,0.181244,0.475195,0.998102,0.898113,1,0.461018,0.000001,0.039655,0.937211,0.002775,0.345164,bus
0.000506,0.000147,0.100057,0.617942,0.941338,0.728287,0.865934,0.78274,0.674886,0.999689,0.900811,1,0.140399,0,0.639822,0.710595,0.034597,0.867979,saab
0.00001,0.000985,0.358439,0.27928,0.998522,0.449685,0.557335,0.612276,0.532495,0.995678,0.474142,1,0.690854,0,0.422932,0.593507,0.605594,0.723948,van
0.000001,0.026097,0.414161,0.178861,0.99993,0.113642,0.060843,0.457226,0.463258,0.999702,0.253717,1,0.120341,0,0.458089,0.277198,0.966958,0.785167,van
0.020585,0.011401,0.116045,0.48832,0.031494,0.171658,0.145502,0.132749,0.0723,0.00341,0.188475,1,0.999988,0.17734,0.887993,0.603587,0.000112,0.354299,saab
0.000252,0.134662,0.786464,0.247774,0.944295,0.683358,0.015646,0.772807,0.897332,0.992709,0.174303,1,0.70829,0.000001,0.476491,0.087756,0.036798,0.41041,saab
0.000007,0.911157,0.261172,0.820037,0.997195,0.428096,0.000355,0.289985,0.568016,0.77565,0.517522,1,0.990164,0.000012,0.874626,0.027398,0.447288,0.569072,bus
0.000037,0.248694,0.610146,0.13468,0.965186,0.136952,0.011453,0.50655,0.364661,0.070606,0.617827,1,0.99978,0.000948,0.723524,0.031016,0.077784,0.808419,van
