@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.979503,0.819652,0.896847,0.995313,0.999818,0.993408,9
0.163775,0.034501,0.96536,0.956909,0.004217,0.996345,7
0.700536,0.264798,0.993248,0.000088,0.021055,0.86903,8
0.99236,0.052483,0.842596,0.999956,0.863564,0.00687,5
0.852844,0.997509,0.025613,0.000001,0.0043,0.018791,0
0.588137,0.002673,0.006501,0.999524,0.899521,0.982081,3
0.000938,0.994343,0.000065,0.000003,0.782724,0.033482,0
0.096146,0.023381,0.999875,0.998951,0.642074,0.441981,8
0.925397,0.991414,0.017094,0.986149,0.010298,0.011991,4
0.050177,0.002189,0.540605,0.980149,0.050122,0.998839,7
0.989784,0.005103,0.126046,0.068799,0.411159,0.001582,6
0.024271,0.658314,0.996184,0.000107,0.001518,0.132738,5
0.054446,0.766789,0.991393,0.999924,0.004643,0.982086,2
0.019805,0.709991,0.000525,0.999889,0.495148,0.995235,2
0.221618,0.986673,0.001185,0.412847,0.225357,0.003856,4
0.998956,0.457992,0.965368,0.071942,0.042715,0.006064,0
0.718955,0.004659,0.003231,0.999659,0.777494,0.96985,3
0.448016,0.912766,0.001168,0.000001,0.094664,0.002501,0
0.048072,0.145124,0.964414,0.960432,0.003403,0.987879,7
0.71768,0.005463,0.006011,0.999507,0.922783,0.946918,3
0.795819,0.025743,0.001925,0.999551,0.766333,0.972857,3
0.053055,0.999758,0.000086,0.94683,0.069687,0.238305,4
0.958098,0.00772,0.214904,0.999932,0.995806,0.963313,5
0.999292,0.362021,0.986004,0.999969,0.963073,0.944019,5
0.930847,0.055735,0.007008,0.994017,0.010584,0.997182,7
0.031523,0.001598,0.170961,0.970583,0.044595,0.998747,7
0.963994,0.995725,0.087517,0.996705,0.001651,0.260719,4
0.726711,0.001045,0.538247,0.99995,0.99724,0.911243,5
0.910962,0.940127,0.025637,0.000003,0.026344,0.000566,0
0.115936,0.110726,0.000227,0.99992,0.968296,0.065866,9
0.017428,0.881097,0.000972,0.999742,0.919206,0.998941,1
0.998836,0.646967,0.906519,0.999958,0.974253,0.790212,5
0.088233,0.055217,0.997932,0.99941,0.103829,0.996277,2
0.999557,0.013938,0.999302,0.944184,0.728499,0.026284,6
0.913636,0.048859,0.017946,0.999601,0.7788,0.995602,3
0.005312,0.750066,0.018294,0.999396,0.959678,0.99971,1
0.401662,0.012816,0.999728,0.999302,0.21674,0.964667,2
0.431769,0.072125,0.260041,0.999867,0.998447,0.994622,5
0.293096,0.178144,0.000435,0.999524,0.958425,0.208864,9
0.145276,0.01161,0.003153,0.999889,0.998458,0.220661,9
0.694999,0.001203,0.451806,0.647203,0.591261,0.996838,8
0.079556,0.015298,0.999384,0.921052,0.310689,0.449267,8
0.08496,0.816155,0.000408,0.469634,0.104134,0.003769,4
0.984103,0.471434,0.508699,0.985871,0.00526,0.99754,7
0.995125,0.000779,0.999206,0.991047,0.905473,0.152673,6
0.766244,0.016823,0.011289,0.999986,0.996376,0.231,9
0.000049,0.997984,0.000326,0.000563,0.999988,0.625233,0
0.995095,0.050051,0.458419,0.831363,0.070696,0.006425,6
0.847641,0.998417,0.025949,0.999282,0.999067,0.001366,9
0.821568,0.999858,0.038274,0.999467,0.999552,0.003705,9
0.001389,0.001681,0.353577,0.76684,0.0115,0.998457,7
0.999836,0.149421,0.989232,0.572847,0.360152,0.003371,6
0.999574,0.309233,0.998716,0.656244,0.171421,0.026439,0
0.055362,0.023328,0.994717,0.999914,0.047664,0.995288,2
0.03067,0.741136,0.000223,0.000051,0.103369,0.000481,0
0.024352,0.051159,0.989253,0.999905,0.343635,0.998719,2
0.98011,0.03066,0.675241,0.999921,0.996374,0.986457,5
0.982836,0.005404,0.999403,0.998216,0.747465,0.069179,6
0.01266,0.000601,0.399361,0.992058,0.032604,0.998375,7
0.996703,0.011478,0.723608,0.879699,0.351773,0.001944,6
0.001116,0.050945,0.98619,0.000001,0.310894,0.962771,5
0.784995,0.991609,0.006163,0.000001,0.030788,0.002922,0
0.889167,0.97516,0.045758,0.000009,0.003556,0.028799,0
0.006468,0.999781,0.000318,0,0.895328,0.066832,0
0.977192,0.999244,0.999227,0.999905,0.99852,0.965076,9
0.045863,0.594883,0.997286,0.000014,0.025137,0.5331,5
0.030837,0.000099,0.996424,0.87048,0.632393,0.9881,7
0.656524,0.979773,0.00637,0.815766,0.610039,0.000304,4
0.829886,0.261677,0.003139,0.999835,0.857352,0.993051,3
0.096276,0.86388,0.991113,0.999963,0.012001,0.992397,2
0.0033,0.412591,0.905125,0.999927,0.340467,0.999109,1
0.01704,0.921734,0.005567,0.999458,0.949199,0.999704,1
0.000684,0.517564,0.95568,0.000003,0.012848,0.962391,5
0.001227,0.236532,0.507071,0.999935,0.034238,0.998409,2
0.479128,0.154792,0.004717,0.999585,0.7744,0.998884,3
0.990466,0.999158,0.992797,0.000016,0.303621,0.011617,8
0.90888,0.007663,0.639664,0.999985,0.987541,0.036579,5
0.789119,0.999893,0.397388,0.998417,0.999895,0.999873,8
0.16217,0.010361,0.419641,0.988888,0.008883,0.998467,7
0.90397,0.900139,0.013809,0.00001,0.013796,0.00069,0
0.011482,0.001093,0.84316,0.905446,0.040715,0.999129,7
0.001874,0.715127,0.934005,0.000034,0.007665,0.84071,5
0.002521,0.110138,0.995222,0.000138,0.009809,0.655983,5
0.995473,0.997993,0.916262,0.000001,0.985734,0.072837,8
0.004642,0.067987,0.007088,0.997448,0.986975,0.993271,1
0.021478,0.992692,0.00002,0.925495,0.190151,0.245313,4
0.997129,0.985338,0.86335,0.995134,0.159792,0.012288,4
0.167126,0.019054,0.952679,0.992223,0.185846,0.030265,8
0.002884,0.100948,0.209077,0.999881,0.143712,0.999354,2
0.973178,0.059893,0.877079,0.999985,0.940894,0.008717,5
0.016382,0.054675,0.482588,0.786744,0.009638,0.997923,7
0.037801,0.000651,0.010969,0.999816,0.997263,0.996584,1
0.534948,0.996772,0.000828,0.995411,0.0232,0.021198,4
0.091711,0.266066,0.995955,0.998835,0.010896,0.997564,2
0.885536,0.923245,0.945438,0.000007,0.012757,0.939214,8
0.00148,0.266744,0.00634,0.997138,0.999427,0.999246,1
0.988165,0.076543,0.451814,0.998978,0.161209,0.873565,1
0.003426,0.177499,0.990182,0.000099,0.00336,0.804765,5
0.168325,0.687474,0.998926,0.999786,0.00643,0.991574,1
0.137717,0.131796,0.982591,0.817341,0.007034,0.987378,7
0.00147,0.002158,0.262901,0.999857,0.946249,0.999596,1
0.998613,0.845333,0.784853,0.042824,0.00062,0.008613,0
0.090364,0.090389,0.998163,0.998958,0.075248,0.994417,2
0.024187,0.016915,0.997512,0.964022,0.184659,0.765456,8
0.061691,0.165332,0.995768,0.999045,0.076313,0.944817,1
0.001138,0.350553,0.994531,0.000003,0.017883,0.836381,5
0.014977,0.000164,0.97973,0.984543,0.249548,0.998438,7
0.239008,0.998798,0.000313,0.988888,0.008137,0.133657,4
0.012996,0.970535,0.99839,0.000003,0.028741,0.546292,5
0.995901,0.240146,0.518006,0.430847,0.021456,0.000999,6
0.077068,0.094246,0.994661,0.999652,0.111682,0.994292,2
0.942551,0.001304,0.018766,0.99957,0.936746,0.960784,3
0.002948,0.00144,0.868214,0.989113,0.167178,0.998911,7
0.946106,0.279538,0.99832,0.154884,0.010105,0.004681,8
0.000763,0.00039,0.400747,0.861172,0.150918,0.074902,8
0.994468,0.93909,0.353968,0.001869,0.000625,0.005419,0
0.546641,0.995792,0.077762,0.994793,0.002776,0.085109,4
0.002114,0.710875,0.981682,0.000007,0.009148,0.802406,5
0.009356,0.045486,0.909498,0.882405,0.015975,0.997698,7
0.090642,0.008397,0.673158,0.988498,0.011001,0.998706,7
0.99625,0.106502,0.842173,0.994146,0.046236,0.025117,6
0.954101,0.876569,0.030939,0.000018,0.006037,0.002332,0
0.855597,0.986054,0.106957,0.996965,0.001456,0.033936,4
0.998271,0.947973,0.846303,0.000963,0.026439,0.000794,0
0.956423,0.89102,0.843051,0.000002,0.399515,0.590644,8
0.030212,0.364796,0.000088,0.999732,0.205895,0.964283,7
0.058228,0.017593,0.092916,0.996342,0.020251,0.999331,7
0.990001,0.991229,0.745015,0.998817,0.001107,0.64783,4
0.00124,0.467763,0.078023,0.999759,0.896208,0.999862,1
0.024365,0.100562,0.981411,0.999722,0.694194,0.998581,2
0.035505,0.968831,0.998828,0.000002,0.573424,0.569664,5
0.420855,0.050083,0.002478,0.998884,0.590994,0.997745,1
0.078049,0.049816,0.969312,0.999816,0.017816,0.997518,2
0.022783,0.633417,0.996371,0.999939,0.04313,0.998528,2
0.583504,0.009809,0.034334,0.999976,0.999564,0.89833,9
0.337748,0.480625,0.000763,0.95853,0.478308,0.001266,4
0.033654,0.047198,0.983393,0.088381,0.001194,0.020875,8
0.874842,0.075046,0.002966,0.999598,0.667243,0.964617,3
0.979048,0.937496,0.027672,0.999712,0.99648,0.874704,9
0.031292,0.017725,0.982337,0.999885,0.26382,0.99818,2
0.90452,0.936602,0.945269,0.000015,0.006931,0.828559,8
0.149803,0.888257,0.000907,0,0.359495,0.004395,0
0.605823,0.013527,0.008743,0.999688,0.958719,0.991121,3
0.952248,0.0424,0.00578,0.999271,0.541809,0.984545,3
0.989221,0.008068,0.999469,0.991075,0.715034,0.032958,6
0.952085,0.861805,0.019765,0.994774,0.470139,0.010905,4
0.967248,0.966372,0.041317,0.984152,0.032343,0.008952,4
0.978973,0.021242,0.562889,0.965291,0.227062,0.00025,6
0.961032,0.989094,0.243103,0.000002,0.158253,0.926487,8
0.99271,0.00292,0.946681,0.938249,0.647,0.005133,6
0.761413,0.114888,0.998913,0.999775,0.013471,0.976203,2
0.011015,0.01897,0.994445,0.843548,0.066094,0.262481,8
0.063302,0.385581,0.998583,0.000028,0.006496,0.29587,5
0.412957,0.789455,0.997957,0.998048,0.083478,0.99005,2
0.376324,0.596655,0.997377,0.997596,0.01819,0.99259,2
0.007593,0.180674,0.996885,0.000017,0.017195,0.715395,5
0.999674,0.025539,0.978851,0.981215,0.20737,0.003942,6
0.981511,0.004596,0.02931,0.99905,0.896476,0.934089,3
0.534567,0.999604,0.108482,0.000001,0.999461,0.22623,8
0.989345,0.941149,0.845767,0.000001,0.974633,0.828695,8
0.02161,0.053556,0.958674,0.007978,0.002672,0.498384,8
0.706702,0.040702,0.000415,0.999945,0.667667,0.321386,9
0.931365,0.868976,0.997537,0.998131,0.00441,0.986285,2
0.032278,0.968233,0.000247,0,0.877311,0.007893,0
0.9324,0.697521,0.998555,0.00604,0.003967,0.008514,8
0.955988,0.022889,0.01207,0.999809,0.988652,0.94004,3
0.456893,0.085772,0.012627,0.999875,0.994727,0.006331,9
0.037747,0.123278,0.850509,0.383145,0.004732,0.07627,8
0.940754,0.934432,0.011482,0.994014,0.045025,0.020435,4
0.00147,0.555107,0.941958,0.000005,0.127831,0.892142,5
0.021283,0.995304,0.001564,0.999769,0.9517,0.999633,1
0.989027,0.94645,0.456223,0.000225,0.002292,0.01208,0
0.988857,0.981898,0.204088,0.999684,0.047867,0.102874,4
0.59128,0.966766,0.004006,0.000003,0.416655,0.000583,0
0.970979,0.007338,0.304354,0.999735,0.947186,0.010893,5
0.945398,0.035599,0.00633,0.999566,0.622902,0.952775,3
0.999666,0.68867,0.996414,0.97226,0.011868,0.029055,6
0.676941,0.999392,0.064059,0.999953,0.959909,0.00858,9
0.924252,0.991795,0.01669,0.991111,0.357224,0.002135,4
0.029075,0.626969,0.738901,0.999968,0.026797,0.997081,2
0.049981,0.00214,0.995635,0.049752,0.073115,0.041362,8
0.992867,0.827928,0.416608,0.000276,0.002373,0.009866,0
0.006587,0.882132,0.989755,0.000003,0.010818,0.580614,5
0.05663,0.499054,0.000121,0.970853,0.945891,0.000313,4
0.999855,0.58775,0.989543,0.999532,0.01292,0.122812,6
0.160502,0.155587,0.92634,0.998433,0.999389,0.999556,8
0.096513,0.998479,0.000449,0.999769,0.827199,0.998002,1
0.021191,0.994525,0.000156,0.274525,0.22871,0.057588,4
0.104517,0.154193,0.998283,0.999771,0.02364,0.993158,1
0.004822,0.982518,0.000338,0.998889,0.959657,0.994011,1
0.044949,0.000149,0.162382,0.999876,0.953234,0.981492,1
0.935428,0.992103,0.021082,0.997828,0.995108,0.991,9
0.927178,0.182336,0.990662,0.000053,0.056012,0.634606,8
0.004607,0.875099,0.979274,0.000004,0.009228,0.657535,5
0.898789,0.036764,0.001777,0.998892,0.718223,0.993099,3
0.104844,0.181695,0.998796,0.998887,0.042737,0.99288,2
0.965876,0.372934,0.020748,0.999251,0.382216,0.989998,3
0.172365,0.235534,0.998333,0.999917,0.075245,0.994319,2
0.211052,0.043259,0.99637,0.537148,0.007906,0.926546,7
0.896926,0.998431,0.107607,0.000001,0.853426,0.005403,8
0.636916,0.999387,0.001275,0.963498,0.006243,0.02932,4
0.329431,0.009901,0.002209,0.999748,0.99333,0.126868,9
0.033978,0.00822,0.869253,0.997544,0.999967,0.997394,8
0.000168,0.991209,0.00006,0.000001,0.982514,0.174639,0
0.948754,0.271607,0.010137,0.999688,0.668535,0.96115,3
0.150626,0.982124,0.999698,0.000003,0.246366,0.201421,5
0.026954,0.035411,0.969479,0.855648,0.080291,0.136585,8
0.032574,0.989014,0.001653,0.999767,0.779804,0.999363,1
0.448084,0.126281,0.0022,0.999826,0.025525,0.997428,7
0.000151,0.999914,0.000045,0.000011,0.999235,0.528766,0
0.880728,0.189244,0.029215,0.999691,0.601303,0.996742,3
0.003199,0.983335,0.991517,0.000002,0.051198,0.67854,5
0.973039,0.104829,0.011772,0.999483,0.871131,0.991593,3
0.101573,0.06321,0.319743,0.996728,0.003046,0.995864,7
0.99917,0.420246,0.921471,0.999951,0.982569,0.909802,5
0.999036,0.050356,0.906377,0.998518,0.046943,0.004299,6
0.995146,0.631674,0.13855,0.999964,0.997068,0.008993,9
0.000287,0.891255,0.000083,0.000004,0.96519,0.036504,0
0.98637,0.024341,0.433302,0.999945,0.993781,0.804363,5
0.952969,0.003996,0.004192,0.999469,0.77176,0.983928,3
0.443229,0.132437,0.066094,0.999973,0.994855,0.035292,9
0.74554,0.004898,0.014465,0.999289,0.985333,0.813035,3
0.849713,0.004943,0.692068,0.999903,0.998058,0.952321,5
0.053375,0.002879,0.218414,0.986259,0.050001,0.998779,7
0.469784,0.002411,0.012032,0.999739,0.966377,0.980415,3
0.013243,0.017095,0.976562,0.999337,0.218439,0.998644,2
0.995643,0.917596,0.019845,0.999918,0.966301,0.558932,9
0.006507,0.999226,0.000293,0.997514,0.987774,0.997484,1
0.45047,0.683072,0.002464,0.999513,0.669707,0.010456,4
0.989614,0.004195,0.997631,0.979886,0.760621,0.026418,6
0.189169,0.178769,0.809297,0.98998,0.005965,0.997132,7
0.003329,0.999389,0.000096,0.994485,0.970575,0.967506,1
0.988001,0.005659,0.026055,0.999796,0.94947,0.781278,3
0.660184,0.638058,0.005595,0.997892,0.036989,0.996104,7
0.037235,0.488144,0.000051,0.979607,0.506869,0.011896,4
0.996713,0.004523,0.99838,0.998955,0.659214,0.042138,6
0.999263,0.031696,0.988892,0.958798,0.326452,0.002827,6
0.003796,0.787044,0.000061,0.862554,0.510404,0.005537,4
0.997435,0.015056,0.753177,0.601416,0.437446,0.002458,6
0.308714,0.627123,0.975365,0.999894,0.021764,0.996244,2
0.012337,0.016372,0.976596,0.998919,0.392961,0.999217,2
0.010548,0.846797,0.000157,0.999814,0.522667,0.981386,7
0.193667,0.312932,0.995321,0.999968,0.788639,0.008833,1
0.996772,0.046796,0.312718,0.999934,0.940511,0.405957,5
0.827445,0.001803,0.007881,0.999671,0.929313,0.905728,3
0.621807,0.021141,0.000877,0.999627,0.865262,0.98424,3
0.994565,0.223096,0.31519,0.040679,0.018643,0.000986,6
0.00595,0.977394,0.002381,0.999628,0.930517,0.999333,1
0.363045,0.000297,0.555012,0.998704,0.998175,0.301747,1
0.748683,0.860889,0.002056,0.989324,0.992772,0.761365,9
0.002263,0.132099,0.948605,0.999916,0.406819,0.999085,2
0.078942,0.01,0.996841,0.999937,0.692277,0.988852,1
0.009401,0.964759,0.000202,0,0.529706,0.007597,0
0.804794,0.150402,0.000485,0.999959,0.337747,0.310696,9
0.000029,0.999081,0.000248,0.000002,0.999484,0.557935,0
0.672515,0.086303,0.436039,0.000034,0.035675,0.026295,8
0.998311,0.022984,0.815063,0.84472,0.246535,0.002128,6
0.139801,0.085344,0.994797,0.863243,0.057323,0.06152,8
0.702063,0.219675,0.003949,0.999761,0.350269,0.998291,3
0.495271,0.660304,0.997426,0.999083,0.007487,0.976734,2
0.004202,0.900708,0.9895,0.000002,0.014764,0.868235,5
0.004526,0.013117,0.030514,0.999391,0.993082,0.999204,1
0.536227,0.125439,0.999515,0.957901,0.032424,0.976887,2
0.112047,0.014487,0.996391,0.999418,0.139403,0.995185,1
0.938946,0.978719,0.502954,0.999884,0.848249,0.006196,9
0.905862,0.993418,0.449063,0.996843,0.983264,0.984308,9
0.008502,0.990309,0.00023,0,0.486918,0.062046,0
0.919846,0.000153,0.059122,0.998673,0.949224,0.804061,3
0.967771,0.947734,0.112314,0.000005,0.477112,0.726069,8
0.000003,0.999978,0.002551,0.000032,0.999984,0.995389,9
0.989899,0.102752,0.134269,0.999971,0.997925,0.988624,5
0.029697,0.971082,0.000163,0.999905,0.336574,0.988429,7
0.998239,0.946338,0.985859,0.00351,0.002943,0.003337,0
0.0806,0.026288,0.989133,0.999864,0.14172,0.996196,2
0.015721,0.999657,0.001022,0.999306,0.948279,0.998393,1
0.999095,0.019476,0.991505,0.961043,0.305619,0.004293,6
0.856409,0.005798,0.509368,0.507335,0.907255,0.993132,8
0.948027,0.195879,0.014605,0.998803,0.647947,0.966401,3
0.108167,0.196747,0.999522,0.102688,0.001669,0.168191,8
0.961033,0.80705,0.03919,0.99959,0.428433,0.992179,3
0.000064,0.997247,0.000071,0.000001,0.999349,0.116051,0
0.132402,0.025129,0.99984,0.163774,0.053373,0.090987,8
0.943307,0.048795,0.010524,0.999376,0.852826,0.990978,3
0.010306,0.995025,0.000365,0,0.846744,0.018248,0
0.028287,0.000256,0.502977,0.973405,0.208144,0.997827,7
0.997559,0.289768,0.234716,0.999966,0.973139,0.753669,5
0.027773,0.976278,0.997989,0.000004,0.050677,0.280666,5
0.022514,0.121429,0.927606,0.999344,0.239737,0.998569,2
0.005243,0.376296,0.932431,0.999957,0.14153,0.999469,2
0.094313,0.001836,0.99946,0.482216,0.222104,0.948458,7
0.551933,0.988359,0.844514,0.000011,0.030192,0.505396,8
0.990144,0.960673,0.69057,0.999871,0.974582,0.04225,9
0.523512,0.000172,0.050887,0.999088,0.969072,0.967502,3
0.208908,0.998503,0.003363,0.000016,0.857451,0.001568,0
0.870126,0.120403,0.003076,0.999463,0.820153,0.995203,3
0.001026,0.996964,0.000531,0.993789,0.989558,0.997387,1
0.081089,0.397984,0.999256,0.000027,0.127776,0.175625,5
0.057339,0.018966,0.985652,0.99948,0.133083,0.997216,2
0.334564,0.704656,0.696584,0.992991,0.708779,0.978124,8
0.999834,0.108453,0.983323,0.89497,0.217234,0.004925,6
0.997961,0.024625,0.998219,0.84484,0.292333,0.005991,6
0.988085,0.994376,0.666764,0.995875,0.000612,0.114229,4
0.999456,0.012787,0.987321,0.894624,0.363258,0.014065,6
0.048049,0.044532,0.990912,0.999611,0.088694,0.997076,2
0.833798,0.883574,0.00359,0.000002,0.03547,0.002244,0
0.833425,0.088154,0.019446,0.999757,0.94454,0.998848,3
0.197412,0.480054,0.491987,0.998358,0.430281,0.67098,8
0.002096,0.062039,0.014731,0.999185,0.993555,0.999813,1
0.015528,0.00121,0.395575,0.812198,0.036183,0.998472,7
0.999768,0.780924,0.98778,0.993329,0.006009,0.016604,6
0.587686,0.109606,0.999282,0.999634,0.041553,0.994349,2
0.933655,0.989581,0.937785,0.999795,0.003416,0.92612,4
0.050465,0.999229,0.997318,0.000001,0.045098,0.074329,5
0.037906,0.339542,0.970944,0.999954,0.03611,0.998894,2
0.007921,0.009821,0.619006,0.002047,0.015226,0.390793,8
0.000415,0.99666,0.000477,0.981731,0.998721,0.9963,1
0.017662,0.544512,0.994019,0.000014,0.04684,0.471815,5
0.994525,0.050394,0.135909,0.999921,0.978234,0.970705,5
0.037756,0.857859,0.998128,0.000014,0.009752,0.460792,5
0.038301,0.000878,0.166456,0.972555,0.114405,0.998261,7
0.00501,0.002154,0.929518,0.999977,0.651866,0.994119,1
0.175833,0.020785,0.999306,0.999323,0.198007,0.97016,1
0.51597,0.007409,0.017862,0.999741,0.954886,0.993301,3
0.937838,0.821073,0.003561,0.999597,0.172121,0.616379,9
0.659623,0.561312,0.996317,0.999811,0.004246,0.986714,2
0.975831,0.031015,0.007359,0.999544,0.703762,0.914865,3
0.014502,0.000326,0.986233,0.996379,0.909815,0.997725,7
0.017334,0.089218,0.996182,0.573246,0.028598,0.471426,8
0.942451,0.994989,0.064791,0.000005,0.008736,0.0069,0
0.997969,0.991374,0.990345,0.000077,0.361993,0.006069,8
0.02693,0.149694,0.011881,0.9982,0.985734,0.998931,1
0.997206,0.225843,0.189618,0.999925,0.991078,0.975033,5
0.004114,0.530919,0.993845,0.000004,0.007818,0.854089,5
0.045154,0.005649,0.989236,0.99981,0.517652,0.994087,2
0.999837,0.277713,0.99624,0.999674,0.075477,0.013639,6
0.036903,0.101178,0.994338,0.9989,0.240853,0.998012,2
0.895085,0.289145,0.980557,0.000062,0.232547,0.010719,8
0.957996,0.000803,0.01872,0.999213,0.83619,0.833015,3
0.997041,0.004205,0.966798,0.986963,0.522547,0.009623,6
0.028811,0.320754,0.97901,0.99989,0.027954,0.998976,2
0.976233,0.707292,0.484983,0.000019,0.019371,0.392591,8
0.947318,0.977818,0.005974,0.999978,0.941068,0.014622,9
0.641576,0.992809,0.010114,0.892068,0.004298,0.034303,4
0.037629,0.990304,0.000783,0.999883,0.918191,0.999178,1
0.027748,0.001984,0.798947,0.861163,0.035734,0.997761,7
0.182178,0.322431,0.983842,0.999894,0.01188,0.997736,2
0.098785,0.99438,0.000439,0.000001,0.479902,0.001223,0
0.988364,0.914739,0.338008,0.000091,0.003525,0.002966,0
0.99801,0.016058,0.998993,0.957179,0.430776,0.009076,6
0.012717,0.009504,0.995574,0.64625,0.141401,0.016357,8
0.987516,0.825612,0.120926,0.999975,0.948901,0.006403,9
0.000933,0.995369,0.000541,0.981756,0.999391,0.998046,1
0.915746,0.001342,0.060627,0.99995,0.797432,0.019909,5
0.04579,0.990335,0.998166,0.000002,0.05368,0.419292,5
0.02249,0.007331,0.931721,0.968841,0.056785,0.080549,8
0.825303,0.646351,0.998839,0.996723,0.025114,0.992373,2
0.826872,0.924674,0.050493,0,0.997752,0.406563,8
0.012151,0.736076,0.008064,0.999876,0.955412,0.999878,1
0.233122,0.992636,0.254979,0.994384,0.999911,0.999937,8
0.009263,0.023555,0.088851,0.999983,0.979524,0.482325,1
0.983711,0.470041,0.141527,0.000665,0.007958,0.003475,0
0.993802,0.007418,0.681313,0.63615,0.490457,0.003298,6
0.997374,0.912635,0.805254,0.995771,0.16252,0.065893,4
0.964882,0.031837,0.003746,0.999386,0.57941,0.943265,3
0.988982,0.058934,0.83749,0.999956,0.967708,0.012496,5
0.16682,0.121929,0.854595,0.907597,0.003331,0.987993,7
0.997616,0.07592,0.822307,0.483681,0.144938,0.001665,6
0.074134,0.00601,0.954776,0.963902,0.020981,0.998807,7
0.011502,0.535383,0.00098,0.998772,0.976577,0.999108,1
0.001249,0.609603,0.00089,0.998987,0.988507,0.998165,1
0.925548,0.000743,0.066083,0.999811,0.991999,0.897213,3
0.984659,0.040434,0.039821,0.794261,0.019886,0.997901,7
0.97746,0.004886,0.030283,0.999628,0.977441,0.930226,3
0.909287,0.159179,0.005279,0.999407,0.708303,0.992376,3
0.580598,0.395389,0.997292,0.999848,0.183755,0.99897,2
0.93384,0.141882,0.004948,0.999953,0.730565,0.142609,9
0.997271,0.008267,0.840934,0.966073,0.18979,0.001827,6
0.002243,0.518848,0.992171,0.000004,0.0901,0.97886,5
0.224783,0.997613,0.539276,0.998656,0.999991,0.999914,8
0.994625,0.964838,0.996459,0.000001,0.724575,0.877746,8
0.915453,0.956214,0.007744,0.000007,0.01473,0.000934,0
0.989567,0.059127,0.608226,0.999891,0.850356,0.003956,5
0.005406,0.999894,0.000417,0.995545,0.996401,0.997718,1
0.039876,0.441397,0.998939,0.000091,0.006335,0.262376,5
0.996639,0.965475,0.997405,0,0.981496,0.663931,8
0.00708,0.034433,0.963348,0.999889,0.354341,0.998834,2
0.997931,0.021896,0.775324,0.927776,0.104748,0.00759,6
0.126504,0.106817,0.998777,0.999748,0.054778,0.94681,1
0.89933,0.076246,0.999451,0.999664,0.027814,0.885064,2
0.998851,0.613434,0.999511,0.916307,0.009567,0.053914,0
0.053969,0.174435,0.994225,0.999744,0.028901,0.996982,2
0.6518,0.014797,0.006228,0.999821,0.957012,0.987971,3
