@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N3-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.000044,0.00209,0.000065,1
0.000002,0.001933,0.986652,2
0.924184,0.990402,0.011925,4
0.620817,0.950752,0.002035,4
1,0.997841,0.746225,0
0.001693,0.00136,0.998007,2
0.000804,0.003231,0.000011,1
0.999998,0.59692,0.224379,8
0.001634,0.999904,0.995254,6
0.999999,0.008804,0.998869,5
0.000381,0.977678,0.976042,8
0.000005,0.303161,0.005353,3
0.369359,0.998672,0.791416,4
0,0.975751,0.040795,5
0.000009,0.000127,0.343899,1
0.999997,0.041734,0.999469,5
0.00536,0.001101,0.998709,7
0.000061,0.995267,0.000369,9
0.000002,0.079801,0.002043,3
0.009529,0.999855,0.871416,6
0.000003,0.001687,0.993327,1
0.999997,0.000147,0.99888,5
0.000122,0.999826,0.999854,6
0.001048,0.999899,0.999837,6
1,0.656651,0.006877,0
0.999999,0.010516,0.998826,5
0.448099,0.999923,0.994149,6
0.000052,0.000914,0.99053,2
0.061229,0.999667,0.94788,4
0.55368,0.995427,0.013437,4
0.603914,0.998573,0.125791,4
0.000009,0.667995,0.696991,1
0.997339,0.981996,0.998548,8
0.000016,0.002576,0.945249,7
0.005955,0.002815,0.993001,7
0.462116,0.99428,0.045062,4
1,0.995369,0.144942,0
0.000325,0.03016,0.958165,1
0.000052,0.005649,0.000131,1
0.999999,0.997862,0.678628,0
0.000008,0.00873,0.001049,3
0.000032,0.001115,0.987134,2
0.000068,0.183476,0.999728,2
0.000002,0.996538,0.012654,9
0.000004,0.003684,0.994902,2
0.000035,0.001652,0.998153,2
1,0.996545,0.002169,0
0.000031,0.733868,0.072073,3
0.000082,0.002797,0.771157,7
0.000064,0.017875,0.999687,2
0.028024,0.602317,0.999927,8
0.000039,0.817039,0.000151,9
0.807385,0.987761,0.014819,4
0.245409,0.999901,0.996251,6
0.000001,0.972031,0.000605,9
0.000001,0.000754,0.978695,1
0.002491,0.000246,0.000005,1
0.000704,0.543297,0.003233,9
0.974522,0.098849,0.999428,8
1,0.007815,0.998385,5
0.003591,0.002026,0.000003,1
0.931479,0.992999,0.00837,4
0.998047,0.999723,0.998602,0
0.000005,0.000879,0.988029,2
0.000074,0.001545,0.000036,1
0.000026,0.980607,0.001639,9
0.000009,0.103147,0.000651,3
0.000001,0.496117,0.026141,3
0.000919,0.005237,0.998208,2
0,0.394824,0.212599,3
0.478796,0.992366,0.017409,4
0.004221,0.001662,0.98043,7
0.000061,0.0363,0.9999,2
0.005293,0.992221,0.000137,9
0.000005,0.080706,0.029444,3
0.519461,0.999139,0.003489,4
1,0.967351,0.013539,0
1,0.556041,0.000192,0
0.0014,0.001319,0.987872,7
0.000003,0.935344,0.053096,3
0.000004,0.000071,0.29821,2
0.000705,0.02662,0.999614,2
0.000644,0.186934,0.50429,8
0,0.913555,0.093484,5
0.807446,0.106768,0.99966,8
0.000043,0.000719,0.000032,1
0.999686,0.930278,0.005529,4
0.999963,0.999625,0.981277,0
0.542825,0.998237,0.461059,6
0.997972,0.968303,0.003187,4
0.000043,0.006107,0.998089,2
0.000013,0.001285,0.92776,2
0.001959,0.00864,0.998031,7
0.410756,0.999011,0.520245,4
0.999999,0.228483,0.999231,5
0.000001,0.949458,0.061096,3
0.000175,0.000918,0.965825,7
0.000491,0.000887,0.919948,7
0.000099,0.006069,0.999465,2
0.945292,0.114654,0.999937,8
0.001348,0.000237,0.000009,1
0.000022,0.002385,0.997056,2
0.000078,0.111615,0.997796,2
0.051178,0.989686,0.000179,9
0.000044,0.030123,0.993986,2
0.935128,0.9978,0.140357,4
0.000011,0.02631,0.999618,2
0.009661,0.001462,0.997418,7
0.999998,0.013294,0.999284,5
0.000015,0.864344,0.000106,9
0.000003,0.800063,0.124857,3
0.000036,0.999801,0.009848,9
0.000001,0.000306,0.737364,2
0.999999,0.990902,0.926181,0
0.999991,0.99992,0.973189,0
0.999999,0.073942,0.999597,5
1,0.002143,0.001822,8
0.860968,0.989097,0.055382,4
0.000045,0.010666,0.988759,2
0.999969,0.002405,0.999541,5
0.795525,0.989688,0.001482,4
0.00001,0.224208,0.024939,3
1,0.623201,0.000523,0
0.004165,0.880904,0.965583,8
0.999934,0.974082,0.999531,8
0.008764,0.001495,0.000002,1
0.000052,0.006028,0.999035,2
0.00696,0.01475,0.000005,1
0.00002,0.032284,0.999073,2
0.999999,0.984907,0.993853,8
0.999976,0.021159,0.999393,5
0.000105,0.006078,0.999727,2
0.999999,0.011381,0.999372,5
0.000069,0.001816,0.865472,7
0.000485,0.006707,0.972862,7
0.999998,0.999497,0.798671,0
0.000006,0.253452,0.04996,3
0.000003,0.983228,0.066981,9
0.000003,0.22481,0.002321,3
0.030155,0.968062,0.002287,4
0.003551,0.996256,0.000868,9
0.000689,0.000152,0.998268,7
0.613596,0.998003,0.814869,4
0.999983,0.000464,0.995468,5
0.000781,0.999683,0.999907,6
0.000106,0.012009,0.000049,1
0.001325,0.001826,0.999409,7
0.5473,0.97819,0.002419,4
0.999999,0.210846,0.000043,0
0.00005,0.992556,0.001115,9
0.999366,0.872714,0.999252,8
0.000004,0.059809,0.000958,3
0.033495,0.158939,0.999127,8
0.999999,0.024998,0.998989,5
0.758738,0.998018,0.012985,4
0.000166,0.002208,0.999092,7
0,0.713338,0.495719,5
0.977228,0.73017,0.000232,4
1,0.98918,0.027105,0
0.000068,0.030658,0.999681,2
0.999992,0.123447,0.909517,8
0.000168,0.997658,0.999916,6
0.341166,0.007456,0.000001,1
0.000007,0.878931,0.021776,3
0.039381,0.999975,0.99968,6
0.000523,0.828598,0.000429,9
0.197354,0.998988,0.826938,4
0,0.952913,0.248203,5
0.999999,0.978348,0.039524,8
0.14252,0.999382,0.999993,0
0.999995,0.002762,0.999745,5
0.000288,0.99985,0.999904,6
0.999999,0.968202,0.994382,8
0.039517,0.00529,0.000002,1
0.000067,0.002547,0.991222,2
0.00065,0.998944,0.99996,6
0.449492,0.999885,0.981201,6
0.000464,0.021852,0.990703,1
0.000003,0.737189,0.054996,3
0.999998,0.006117,0.999265,5
0.93204,0.041732,0.997397,8
0.000002,0.001003,0.978286,2
0.000139,0.000315,0.995444,7
0.000001,0.99561,0.060965,9
0.000043,0.005324,0.997697,2
0.052285,0.916218,0.000382,4
0.899432,0.995213,0.511017,4
0.547365,0.997184,0.65584,4
0.000018,0.991158,0.013533,9
0.000001,0.467456,0.013031,3
0.607248,0.999827,0.990637,6
0.007259,0.008307,0.99973,7
1,0.047221,0.000035,0
0.000002,0.952544,0.001409,9
0.002423,0.999419,0.019973,4
0.000003,0.275338,0.020413,3
0.999999,0.004588,0.999077,5
0.693726,0.996716,0.00967,4
0.000404,0.065708,0.029224,9
0.634535,0.969181,0.042872,4
0.000019,0.99786,0.993666,6
0.000016,0.001127,0.001258,1
0.000826,0.001149,0.995718,2
0,0.979401,0.168245,5
0.004456,0.000628,0.000002,1
1,0.972855,0.079247,0
0.000036,0.986717,0.001004,9
1,0.322929,0.000826,0
1,0.911715,0.001802,0
0.000007,0.498436,0.0472,3
0.612098,0.999143,0.560088,4
0.138221,0.995389,0.078457,4
1,0.884657,0.010476,0
0.000001,0.303536,0.027042,3
0.000007,0.700335,0.026221,3
0.000041,0.003262,0.00013,1
0.000001,0.995289,0.004641,9
0.013434,0.999663,0.999838,6
0.000888,0.692348,0.999919,2
0,0.85517,0.017281,9
0.000011,0.988358,0.000511,9
0.000672,0.122066,0.999886,2
0.999925,0.000061,0.985437,5
0.000009,0.994962,0.407306,5
1,0.99739,0.345838,0
0,0.461223,0.124551,3
0.50978,0.978617,0.013553,4
0.158358,0.037451,0.992754,8
0.000035,0.011233,0.995789,2
1,0.007205,0.997223,5
0.017942,0.999839,0.999864,6
0.000159,0.000687,0.986049,7
0.987694,0.977316,0.000432,4
0.007111,0.937093,0.997828,8
0.001855,0.999915,0.998225,6
0.000001,0.40646,0.050876,3
1,0.026044,0.996594,5
0.0019,0.002048,0.997659,7
1,0.01189,0.000018,0
0.000003,0.96399,0.026779,9
0.000283,0.002455,0.000019,1
0.001269,0.999972,0.999725,6
0.000029,0.000692,0.000074,1
0.517965,0.991244,0.003419,4
0.001323,0.00295,0.994913,7
0.000011,0.966223,0.001446,9
0.000053,0.003946,0.000018,1
0.038858,0.99976,0.96453,4
0.090252,0.999666,0.999198,6
0.000072,0.001423,0.000408,7
0.000016,0.000857,0.955743,2
0.000553,0.017931,0.998692,2
0.021549,0.999905,0.148221,4
0.000007,0.000668,0.413018,2
0.999999,0.224673,0.999678,5
0.296064,0.041737,0.998083,8
0.000002,0.581649,0.107477,3
0.012119,0.99999,0.999725,6
0.000018,0.997891,0.115258,5
0,0.789286,0.055216,5
0.000009,0.001329,0.002329,1
0.989721,0.266363,0.999986,8
0.000452,0.888055,0.002843,9
0.999931,0.980083,0.999287,8
0.070593,0.999881,0.050621,4
0.000018,0.999742,0.078511,9
0.000001,0.000148,0.904355,1
0.002018,0.997028,0.00173,9
0.032594,0.999947,0.995096,6
0.000369,0.959613,0.004186,9
0.013102,0.675712,0.002739,9
0.280785,0.996478,0.538044,4
0.679379,0.997536,0.153922,4
0.999994,0.997334,0.951817,0
0.999965,0.999393,0.983682,0
0.000008,0.690057,0.076994,3
0.203926,0.999225,0.377713,4
0.018372,0.005408,0.983431,7
0.018977,0.998451,0.013464,4
0.000014,0.000449,0.986855,2
0.247694,0.99995,0.967473,6
0.000047,0.95899,0.000211,9
1,0.025381,0.998844,5
0.999999,0.991283,0.046513,0
1,0.015818,0.995327,5
0.531146,0.999851,0.937226,6
0.999854,0.561975,0.987244,8
0.227574,0.9998,0.98567,6
0.002223,0.000883,0.000001,1
0.000009,0.52649,0.985736,1
0.999995,0.999098,0.350174,0
0.000001,0.050013,0.122934,5
0.999998,0.99818,0.934862,0
0.000055,0.990969,0.001847,9
0.005789,0.999584,0.999133,6
0.000046,0.012418,0.000317,7
0.086137,0.99992,0.998827,6
1,0.000285,0,0
0.003386,0.99989,0.999931,6
0,0.000065,0.544482,1
0.999997,0.103995,0.999736,5
0.999997,0.444944,0.999857,5
0.999999,0.017934,0.997267,5
0.25987,0.013085,0.999092,7
0.284952,0.770311,0.001093,4
0.000024,0.999831,0.999833,6
0.999996,0.002272,0.998463,5
0.00022,0.075354,0.999841,2
0.000208,0.019533,0.586683,1
0.281493,0.043328,0.999589,7
0.003771,0.000379,0.998718,7
0.991871,0.369841,0.998872,8
0.000401,0.078213,0.051226,1
0.000003,0.980461,0.006163,9
0.122598,0.999813,0.820114,4
0.000029,0.001193,0.986745,2
0.000091,0.00197,0.996572,2
0.000056,0.001745,0.999613,2
0.088384,0.997141,0.817068,4
0.00016,0.833957,0.001683,9
0.000414,0.167609,0.000586,9
0.999986,0.91256,0.92134,8
0.999998,0.899837,0.994438,8
0.000919,0.99952,0.999954,6
0.000053,0.000713,0.001317,1
0.000124,0.002582,0.001567,7
0.000123,0.999504,0.999886,6
0.000104,0.999212,0.027456,9
0.000171,0.999469,0.012381,9
0.008685,0.003298,0.000002,1
0.999997,0.218121,0.999887,5
0.000078,0.999943,0.999276,6
0.000051,0.000185,0.000056,1
0.999996,0.952578,0.951228,8
0.000029,0.001783,0.998409,2
0.07098,0.999968,0.998883,6
0.000002,0.01384,0.611697,8
0.011831,0.016213,0.000004,1
0.106513,0.728276,0.999368,8
0.000002,0.926828,0.005485,9
0.000029,0.006113,0.000385,8
0.000029,0.842136,0.001381,9
0.000002,0.100814,0.002062,3
0.006566,0.000798,0.999629,7
0.000307,0.062829,0.609023,7
0.000087,0.990198,0.999822,6
0.000043,0.000548,0.991031,2
0.005407,0.999697,0.967241,6
0.009424,0.012662,0.000004,1
1,0.994289,0.083875,0
0.00041,0.998681,0.999934,6
0.00001,0.819339,0.038982,3
0.003189,0.999679,0.999873,6
0.917804,0.402638,0.999936,8
0.000001,0.010804,0.004064,1
0.020723,0.999914,0.994508,6
0.999974,0.999827,0.70521,0
0.00007,0.00516,0.00003,1
0.000003,0.836144,0.999274,6
0.022539,0.001682,0.999077,7
0.000001,0.476168,0.020568,3
0.03114,0.99363,0.00165,4
0.99999,0.525324,0.000053,0
0.000014,0.241472,0.999947,2
0.415031,0.714926,0.999507,8
0.000004,0.909854,0.002188,9
0.000015,0.665504,0.063181,3
0.000026,0.852441,0.000074,9
0.000059,0.013354,0.085419,2
0.000066,0.000933,0.853509,7
0.000036,0.001475,0.278448,7
0.755494,0.109111,0.999797,7
0.000211,0.043034,0.000081,7
0.000031,0.002393,0.015293,1
0.314418,0.931622,0.00016,4
0.000654,0.005812,0.994519,2
0.000001,0.642247,0.014334,3
0.99999,0.052151,0.999707,5
0.492212,0.000293,0,1
0.000012,0.00013,0.074139,1
0.005148,0.999951,0.99989,6
0.000217,0.998765,0.999928,6
0.00003,0.008483,0.999155,2
0.000012,0.001102,0.543145,7
0.000309,0.998178,0.014298,9
0.999998,0.992802,0.99659,8
0.000506,0.999618,0.998277,6
0.000006,0.940876,0.00136,9
0.000001,0.952827,0.012719,5
0.999991,0.998592,0.920419,0
0.999995,0.980132,0.012861,8
0.000001,0.000042,0.035125,1
0.482277,0.988623,0.243055,4
0.026745,0.000039,0.000006,1
0.999999,0.348351,0.001092,0
0.9574,0.016407,0.998968,8
0.000015,0.008051,0.24991,2
0.003964,0.771001,0.472918,7
0.00403,0.495664,0.999308,8
0.000002,0.965265,0.006863,9
0.000272,0.000315,0.991512,7
0.000001,0.507306,0.04119,3
0.04662,0.00266,0.000001,1
0.000006,0.949503,0.99978,6
0.079896,0.999912,0.994122,6
0.000058,0.016317,0.998973,2
0.546953,0.483966,0.999873,8
0.000049,0.009113,0.000701,7
0.000013,0.191406,0.041701,3
0.999707,0.999886,0.820164,0
0.000006,0.535399,0.075703,3
0.000001,0.807743,0.104416,3
0.003231,0.001426,0.000003,1
0.000081,0.973673,0.000154,9
0.999893,0.997997,0.969468,8
0.047469,0.999912,0.978945,6
0.005356,0.00088,0.000001,1
0.000196,0.024743,0.996087,2
0.965056,0.999949,0.99981,0
0.000015,0.994656,0.999814,6
0.010529,0.331965,0.290397,7
0.000002,0.000512,0.373481,7
0.000013,0.000964,0.983065,2
0.999994,0.05577,0.999623,5
0.000005,0.998424,0.330613,5
0.020643,0.999775,0.95554,4
0.999995,0.314575,0.910069,8
0.809631,0.931215,0.042678,4
0.189263,0.999344,0.193103,4
0.999998,0.998616,0.825047,8
0.002135,0.99322,0.001063,9
0.000321,0.019799,0.998584,8
0.000122,0.326374,0.963031,8
0.000506,0.000469,0.998752,7
0.000002,0.141946,0.026556,3
0.000113,0.878736,0.00074,9
0.000007,0.666711,0.015135,3
0.00012,0.951175,0.996657,8
0.165246,0.987281,0.860035,4
0.935852,0.996289,0.399362,4
0.000002,0.999188,0.347884,9
0,0.997303,0.00957,9
0.000196,0.999023,0.999902,6
0.996866,0.997013,0.98963,8
0.202983,0.995986,0.012631,4
0.00001,0.003859,0.831311,8
0.000021,0.000542,0.991178,7
0.000012,0.003827,0.017288,3
0.000049,0.065849,0.00233,8
0.997355,0.991015,0.999974,8
0.000002,0.982938,0.002088,9
0.000013,0.000155,0.016823,2
0.999196,0.513018,0.999885,8
0.000233,0.000264,0.963841,7
0.322132,0.999804,0.994993,6
0.010018,0.038525,0.996551,7
0.000111,0.003112,0.000061,7
0.0013,0.052803,0.997605,2
0,0.104616,0.003842,1
0.000053,0.001763,0.982695,7
1,0.724194,0.011782,0
0.082261,0.001808,0.999561,7
0.000018,0.000149,0.91394,1
1,0.911804,0.023584,0
0.000561,0.999981,0.999414,6
0.000011,0.004151,0.987088,2
0.999968,0.00082,0.999743,5
0.413593,0.99825,0.032785,4
0.00112,0.999883,0.999868,6
0.00085,0.003902,0.999837,7
0.99648,0.436982,0.999979,8
0.405879,0.999438,0.09305,4
0.000627,0.485477,0.999926,2
0.109595,0.999925,0.996204,6
0.000008,0.456158,0.738478,9
0.000002,0.077801,0.006421,3
0.000105,0.017207,0.000238,7
1,0.220771,0.000232,0
0.000004,0.083349,0.017027,3
0.999896,0.551028,0.998407,8
1,0.028445,0.000004,0
0.999798,0.003017,0.99933,5
0.000002,0.140484,0.01935,3
0.000001,0.000178,0.906727,1
0.000717,0.013411,0.999322,2
0.999998,0.999354,0.837565,0
0.000004,0.00004,0.106249,2
0.1482,0.999355,0.996976,6
0.000005,0.010357,0.998294,2
0.335026,0.999945,0.97023,6
0.999581,0.83364,0.997662,8
0.00192,0.015539,0.999864,2
0.001047,0.999942,0.999793,6
0.003159,0.104127,0.999674,8
0.441234,0.995238,0.02025,4
0.00001,0.000556,0.891401,7
0.000015,0.000226,0.739693,2
0.999938,0.998872,0.991139,0
0.405641,0.99837,0.162713,4
0.0001,0.001763,0.999323,2
0.000107,0.001657,0.956526,7
0.02514,0.017271,0.996748,8
0.000083,0.010186,0.000604,7
0.803388,0.999612,0.112987,4
0.659759,0.998013,0.050026,4
0.999997,0.839351,0.993392,8
0.999971,0.06398,0.960215,8
0.000007,0.000139,0.07636,2
0.000744,0.999781,0.999851,6
0.999999,0.975364,0.004571,0
0.000082,0.000096,0.931842,2
0.009581,0.999694,0.998589,6
0.495083,0.996301,0.01254,4
0.999227,0.984771,0.99977,8
1,0.986687,0.028799,0
0.000032,0.001521,0.00002,1
0.421238,0.984014,0.924823,4
0.000027,0.000891,0.991729,2
1,0.972173,0.136862,0
0.038909,0.993444,0.011137,4
0.000089,0.030314,0.000434,7
0.999996,0.996667,0.437846,0
0.0085,0.999816,0.99371,6
0.999963,0.199189,0.000046,0
0.999997,0.998959,0.447844,0
0.000021,0.00231,0.996609,2
0.000353,0.000827,0.000021,1
0.999996,0.999537,0.866411,0
0.000002,0.676952,0.029744,3
0.000003,0.003252,0.996453,2
0.000018,0.00006,0.187146,2
0,0.997498,0.416666,5
0.000005,0.285105,0.013528,3
0.514675,0.995482,0.029022,4
0.999979,0.006028,0.998621,5
0.092566,0.999427,0.984588,6
0.000022,0.871714,0.000106,9
0.000003,0.990488,0.008545,9
0.999995,0.10175,0.999719,5
0.000112,0.000831,0.000019,1
0.000049,0.002917,0.998526,2
0.999999,0.903124,0.020908,0
0.00001,0.000213,0.925989,2
0.001548,0.999155,0.104672,9
0.000003,0.464442,0.019097,3
0.415373,0.339373,0.999878,8
0.000028,0.001578,0.996396,2
1,0.222197,0.000877,0
0.000044,0.00077,0.000039,1
0.000107,0.999411,0.022849,9
0.000862,0.000371,0.997809,7
0.000071,0.997324,0.9934,6
0,0.937662,0.262444,5
0.004431,0.999957,0.999274,6
0.116198,0.999976,0.998999,6
0.000055,0.060817,0.999416,8
0.005204,0.000023,0.000001,1
0.00024,0.000366,0.979397,7
0.002966,0.000428,0.000003,1
0.000009,0.467126,0.063679,3
0.000302,0.001637,0.359502,1
0.002526,0.994588,0.000717,9
0.212797,0.025164,0.999599,7
0.01261,0.999953,0.999577,6
0.000001,0.934667,0.040509,3
0.002759,0.0017,0.000001,1
0.000938,0.900218,0.000449,9
0.005109,0.00151,0.000001,1
0.966292,0.89813,0.001761,4
0.00044,0.020555,0.968781,8
0.000005,0.000009,0.056475,2
0.911161,0.797587,0.000941,4
0.000001,0.991873,0.015466,9
0.00001,0.000689,0.002909,1
0.000003,0.178795,0.00665,3
0.007628,0.00057,0.000001,1
0.002011,0.000468,0.000005,1
1,0.987861,0.150072,0
0.83431,0.982217,0.00052,4
0.999999,0.999225,0.523286,0
0.001172,0.001105,0.99843,7
0.009582,0.9999,0.766695,4
0.000001,0.714041,0.075823,3
0.000002,0.8374,0.049378,3
0.000032,0.234139,0.64482,7
0.32566,0.994015,0.008354,4
0.000004,0.000526,0.982141,2
0.000004,0.991557,0.005373,9
0.000019,0.003467,0.977246,2
0.999997,0.128775,0.999709,5
0,0.956675,0.053146,5
0.014644,0.980484,0.997738,8
0.000003,0.494136,0.025219,3
0.000038,0.997904,0.999948,6
1,0.578539,0.002256,0
0.873116,0.99989,0.463233,4
0.00006,0.020986,0.996458,2
0.847217,0.9884,0.021628,4
0.000011,0.999837,0.399635,5
0.000006,0.308517,0.015703,3
0.026332,0.999986,0.999408,6
0.999996,0.002642,0.999551,5
0.000006,0.8393,0.043911,3
0.000197,0.000083,0.899358,1
0.03173,0.001868,0.994954,7
1,0.328287,0.000122,0
0.002801,0.225322,0.003337,9
1,0.129709,0.998876,5
0.017949,0.009029,0.000004,1
0.000283,0.000272,0.978546,7
1,0.578819,0.001535,0
0.990239,0.65602,0.983322,8
1,0.594189,0.002575,0
0.00001,0.004078,0.995451,1
0.020275,0.666552,0.918412,7
0.000034,0.000434,0.000054,1
0.000003,0.799711,0.029482,3
0.000365,0.007303,0.999582,2
0.000018,0.511244,0.709901,9
0.199803,0.9715,0.15768,4
0.000025,0.412473,0.000163,9
1,0.909619,0.012199,0
0.000035,0.003092,0.999018,1
0.028356,0.999632,0.00146,9
0.710951,0.996905,0.03131,4
0.060497,0.999308,0.662428,4
0.000004,0.585855,0.017033,3
0.999997,0.00001,0.000001,9
0.981201,0.999937,0.999874,0
0.000082,0.004549,0.000021,1
0.000002,0.002737,0.991747,1
0.000013,0.00053,0.654451,7
0.000017,0.923995,0.000142,9
0.000018,0.002641,0.997463,2
0.070288,0.936415,0.002891,4
0.078662,0.999837,0.97956,6
0.000115,0.000194,0.000044,1
0.00007,0.000125,0.998307,7
0.387916,0.99922,0.174261,4
0.874713,0.999879,0.970096,6
0.091551,0.989963,0.850877,4
1,0.007909,0.000001,0
0.000003,0.051794,0.999637,2
0.000013,0.001281,0.979391,2
0.006954,0.99977,0.99848,6
0.000012,0.000643,0.000282,1
0.000006,0.977057,0.001984,9
0.000004,0.992856,0.001892,9
0.001404,0.99998,0.999908,6
0.999999,0.704488,0.018246,8
0.000058,0.000614,0.000021,1
0.000006,0.00041,0.940586,3
0.00002,0.000704,0.969262,7
0.271713,0.997644,0.98445,4
1,0.990279,0.018731,0
0.000008,0.978738,0.99967,6
1,0.697752,0.000267,0
0.000672,0.962939,0.00042,9
0.000028,0.00348,0.000122,1
0.000013,0.505815,0.033229,3
0.059231,0.998593,0.953318,6
0.00053,0.999957,0.999929,6
0.999421,0.023985,0.999111,8
0.002309,0.001401,0.995394,7
0.999998,0.000017,0,9
0.999903,0.996609,0.986963,0
0.000013,0.99869,0.607143,5
0.998167,0.912405,0.000772,4
0.001814,0.000803,0.000006,1
0.999985,0.00246,0.977747,5
0.985141,0.995778,0.027831,4
1,0.968856,0.011039,0
0.000001,0.999425,0.494241,5
0.003105,0.000216,0.000002,1
0.000007,0.999888,0.337346,5
0,0.003372,0.992905,1
0.01337,0.999918,0.99845,6
0.000005,0.934903,0.05782,9
1,0.013307,0.992005,5
0.999996,0.04756,0.999792,5
0.999959,0.661068,0.997245,8
1,0.997668,0.576129,0
0.000004,0.994563,0.005439,9
0.005181,0.999914,0.999695,6
0.999976,0.999018,0.952489,0
0.999999,0.088467,0.999651,5
0.999999,0.401892,0.044935,8
0.00007,0.002099,0.999245,2
0.000009,0.000166,0.800749,2
0.000535,0.012677,0.000086,1
0.000022,0.000705,0.987211,2
0.24929,0.032719,0.999717,7
0.000004,0.976064,0.055456,9
0.000402,0.00022,0.994806,7
0.000019,0.000791,0.945037,1
0.000002,0.932595,0.002044,9
0.000052,0.000214,0.998191,7
0.101297,0.381916,0.992908,8
0.000169,0.013022,0.989635,1
0.000061,0.001648,0.22728,7
0.000124,0.994904,0.008237,9
0.814548,0.988065,0.037988,4
0.860875,0.8394,0.000994,4
0.118529,0.007715,0.999822,7
0.999999,0.997757,0.875215,0
0.00658,0.000498,0.000002,1
0.999996,0.999432,0.823296,0
0.999997,0.992935,0.989277,8
0.018624,0.007449,0.995136,8
0.000011,0.00068,0.98339,2
0.000012,0.904663,0.001644,9
0.259469,0.004887,0.996602,7
0.11764,0.999763,0.855119,4
0.000001,0.950067,0.087234,3
0.000179,0.000909,0.000016,1
0.023384,0.258637,0.000013,9
0.000001,0.005368,0.987341,2
0.000085,0.001725,0.000066,1
0.000001,0.001721,0.971455,2
0.000008,0.007903,0.999011,2
0.999999,0.999291,0.949281,0
0.000294,0.998055,0.037952,9
0.000043,0.001916,0.899238,7
0.999991,0.000173,0.996464,5
0.727859,0.998904,0.147554,4
0.000029,0.96417,0.999771,6
0.064871,0.999736,0.940983,4
0.761801,0.999778,0.043928,4
0.000023,0.999971,0.999648,6
0.999998,0.997409,0.997023,8
0.005769,0.999875,0.999963,6
0.00023,0.000504,0.994352,7
0.000161,0.999941,0.999859,6
0.000647,0.999817,0.999123,6
0,0.852524,0.073702,5
0.999994,0.000005,0.000001,9
0.069211,0.998335,0.006221,4
0.012742,0.999964,0.994622,6
0.554873,0.999408,0.440829,4
0.000152,0.002234,0.998109,2
0.000003,0.07198,0.115395,5
0.003013,0.000878,0.000003,1
0.999443,0.79637,0.004921,0
0.000002,0.994833,0.755293,5
1,0.996032,0.119386,0
0.000156,0.019816,0.995704,2
0.999977,0.999566,0.995761,0
0.999989,0.576235,0.954772,8
0,0.970944,0.671616,5
0.999995,0.09121,0.999924,5
1,0.052012,0.000054,0
0.99998,0.971766,0.997502,8
0.195978,0.989107,0.001158,4
0.000001,0.151431,0.16179,5
1,0.998617,0.581613,0
0.406803,0.992118,0.007641,4
0.000006,0.006061,0.995152,1
0.999999,0.935137,0.000218,0
0.235004,0.999135,0.83131,4
0.000465,0.002757,0.90965,1
0.000716,0.005099,0.95858,7
0.000036,0.987922,0.012508,9
0.999278,0.985158,0.999948,8
0.000084,0.000887,0.000136,8
0.999999,0.077061,0.999793,5
0.000022,0.687651,0.012667,3
0.000001,0.999768,0.470692,5
0.000014,0.001143,0.991132,2
0.000009,0.000137,0.879355,1
1,0.11687,0.997531,5
1,0.037283,0.99004,5
0.999994,0.998732,0.465081,0
0.999995,0.942038,0.78431,8
0.999976,0.959252,0.998067,8
0.001586,0.019552,0.996729,7
0.000009,0.461028,0.019179,3
0.000447,0.999735,0.99728,6
0.729618,0.040244,0.99942,7
1,0.941502,0.003132,0
0.000066,0.999408,0.999105,6
0.999994,0.752998,0.00113,0
0.032097,0.006888,0.995149,7
0.536503,0.987916,0.000622,4
0.005289,0.007156,0.999936,7
1,0.22204,0.000044,0
0.097977,0.002613,0.999536,7
0.000049,0.124365,0.999983,2
0.999999,0.00565,0.99763,5
0.000007,0.344527,0.023393,3
1,0.000092,0.000001,9
