@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N9-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.995546,0.607518,0.998015,0.919886,0.676638,0.109407,0.989555,0.009073,0.016295,6
0.018193,0.010726,0.787553,0.826182,0.742361,0.989995,0.998052,0.975274,0.972725,7
0.984087,0.379088,0.997267,0.977832,0.721371,0.03242,0.993215,0.013686,0.025059,6
0.28349,0.207997,0.893407,0.998921,0.865777,0.019976,0.865822,0.099599,0.003006,5
0.003186,0.145852,0.157193,0.999337,0.815575,0.042037,0.974658,0.417993,0.981592,3
0.09657,0.934125,0.916858,0.998501,0.082541,0.989305,0.995995,0.762206,0.931066,2
0.359505,0.089557,0.969931,0.999135,0.957777,0.108759,0.850848,0.020986,0.004281,5
0.966036,0.663564,0.997713,0.916073,0.412531,0.309612,0.995762,0.010287,0.006875,6
0.582538,0.050672,0.146519,0.973755,0.760474,0.114951,0.015827,0.569807,0.00338,4
0.00451,0.042395,0.570493,0.998005,0.956294,0.015316,0.971554,0.338005,0.907449,3
0.042262,0.919992,0.757956,0.065598,0.877704,0.087143,0.998908,0.255461,0.987555,8
0.105099,0.562595,0.890275,0.996116,0.011984,0.833744,0.979852,0.94348,0.902298,2
0.999035,0.695811,0.803897,0.000059,0.081688,0.99399,0.475166,0.731339,0.96907,5
0.003511,0.035514,0.183256,0.998964,0.806807,0.036896,0.977988,0.602029,0.981698,3
0.004884,0.186224,0.791971,0.999914,0.869725,0.349793,0.851934,0.001749,0.98687,5
0.008947,0.038211,0.439502,0.958488,0.306173,0.992443,0.995793,0.87572,0.988501,7
0.940054,0.333633,0.948397,0.990012,0.052619,0.009635,0.222237,0.759793,0.006497,4
0.008832,0.085963,0.349219,0.997291,0.846184,0.010372,0.977592,0.732647,0.967164,3
0.060796,0.050376,0.590584,0.999634,0.927653,0.237652,0.798631,0.027088,0.006552,5
0.002072,0.99789,0.001905,0.989861,0.464319,0.002009,0.010304,0.992415,0.989269,1
0.000797,0.241581,0.020225,0.998646,0.387648,0.555182,0.678346,0.989255,0.940213,2
0.10263,0.103187,0.884515,0.999752,0.946606,0.590753,0.801812,0.007969,0.01869,5
0.009724,0.978312,0.943416,0.134107,0.474237,0.764954,0.991638,0.739619,0.001447,8
0.030884,0.999049,0.776835,0.999511,0.991022,0.002983,0.367638,0.469982,0.998282,8
0.977256,0.494932,0.990508,0.966067,0.028989,0.007375,0.022223,0.665962,0.01034,4
0.137621,0.145887,0.858267,0.233655,0.741337,0.09454,0.999172,0.912881,0.98441,8
0.008456,0.02112,0.964057,0.999733,0.922683,0.043059,0.896382,0.011691,0.838145,5
0.037546,0.969862,0.124304,0.998662,0.339421,0.054317,0.00159,0.081008,0.007617,9
0.00231,0.071416,0.547903,0.998571,0.972911,0.040999,0.97834,0.554561,0.873128,3
0.998475,0.02769,0.009435,0.003589,0.976619,0.45961,0.000235,0.997792,0.598518,0
0.016649,0.383285,0.436578,0.999175,0.023336,0.963225,0.939301,0.927084,0.954876,2
0.250027,0.373786,0.923112,0.309886,0.048815,0.989614,0.98923,0.952571,0.951719,7
0.354699,0.796983,0.424177,0.999734,0.865391,0.994793,0.800889,0.979913,0.857174,1
0.007082,0.869818,0.852133,0.999255,0.797543,0.997197,0.977064,0.991985,0.888931,1
0.0154,0.841126,0.000398,0.996058,0.532272,0.102748,0.064485,0.966729,0.747804,1
0.882571,0.177675,0.994633,0.985184,0.030446,0.007016,0.085383,0.93622,0.017197,4
0.090289,0.255612,0.945911,0.549472,0.042144,0.858785,0.994894,0.962644,0.882191,7
0.002165,0.022225,0.167299,0.973366,0.577252,0.602059,0.995324,0.971596,0.946614,7
0.99785,0.544584,0.648887,0.000096,0.751365,0.005784,0.171548,0.365266,0.681834,8
0.00154,0.812584,0.001907,0.997464,0.944274,0.279257,0.085517,0.956402,0.995434,1
0.035576,0.065629,0.044946,0.999757,0.692761,0.007416,0.53141,0.594922,0.111486,9
0.999508,0.014776,0.18793,0.000068,0.889673,0.019676,0.013828,0.983386,0.049472,0
0.920201,0.561192,0.999111,0.889914,0.387552,0.122014,0.998307,0.00354,0.010213,6
0.757453,0.642397,0.999227,0.969473,0.933715,0.065785,0.966942,0.685841,0.091864,6
0.045405,0.942963,0.957036,0.001053,0.316951,0.96081,0.959255,0.403494,0.820189,8
0.948366,0.48483,0.997949,0.995465,0.026327,0.926697,0.962027,0.299218,0.449844,2
0.029763,0.04265,0.757099,0.998646,0.804695,0.005187,0.926818,0.809203,0.887388,3
0.537461,0.190525,0.197474,0.027748,0.049182,0.997949,0.997444,0.766339,0.010022,8
0.184984,0.586613,0.862314,0.999431,0.006218,0.904979,0.906731,0.806044,0.927186,2
0.991213,0.286553,0.481231,0.000332,0.063953,0.999459,0.918114,0.706552,0.897118,5
0.046874,0.103608,0.867415,0.998744,0.82451,0.013756,0.979232,0.303707,0.956055,3
0.978104,0.182636,0.996965,0.981621,0.920453,0.240309,0.962952,0.127819,0.00145,6
0.005302,0.05053,0.408841,0.998823,0.679722,0.005929,0.955634,0.946437,0.872349,3
0.015785,0.786031,0.599651,0.999449,0.03129,0.957699,0.986759,0.976398,0.901367,2
0.069582,0.208894,0.863283,0.998885,0.018354,0.904043,0.985075,0.955183,0.737829,2
0.990579,0.422612,0.994572,0.934316,0.821241,0.069893,0.9905,0.018078,0.012446,6
0.878164,0.954089,0.996963,0.997193,0.013449,0.797505,0.995038,0.970788,0.338898,2
0.998397,0.877033,0.979454,0.000284,0.107621,0.003057,0.468879,0.901035,0.008533,0
0.110625,0.842986,0.896374,0.06818,0.27202,0.992127,0.996812,0.700627,0.006684,8
0.03866,0.082707,0.357346,0.999363,0.88051,0.005789,0.174885,0.110544,0.78516,9
0.301549,0.068094,0.993085,0.617193,0.151855,0.995417,0.993446,0.853579,0.914447,7
0.998367,0.934975,0.747914,0.000048,0.280916,0.985986,0.374746,0.988691,0.987398,5
0.845754,0.077029,0.354525,0.80168,0.708493,0.043083,0.002466,0.437784,0.006277,4
0.007597,0.052576,0.652909,0.998922,0.909188,0.007067,0.915742,0.325787,0.752104,3
0.002298,0.318167,0.065849,0.998567,0.262988,0.200306,0.536482,0.859283,0.994378,1
0.001965,0.95465,0.000955,0.997093,0.040144,0.043654,0.055154,0.964282,0.44359,1
0.951402,0.213289,0.995031,0.943027,0.949051,0.36507,0.995106,0.009051,0.04972,6
0.009707,0.014495,0.022232,0.99794,0.800997,0.021593,0.116763,0.021105,0.010151,9
0.998518,0.727782,0.001217,0.000346,0.997715,0.037261,0.000072,0.998347,0.979886,0
0.013707,0.069757,0.613007,0.997549,0.653707,0.997744,0.99621,0.788696,0.981578,2
0.999411,0.916501,0.004336,0.000005,0.998034,0.025442,0.000866,0.998629,0.92949,0
0.107238,0.737764,0.914064,0.986428,0.069608,0.985906,0.976612,0.224781,0.990452,2
0.72654,0.97626,0.993344,0.038554,0.085643,0.996982,0.980992,0.102586,0.02659,8
0.999222,0.027085,0.105561,0.000436,0.976218,0.133827,0.001281,0.995185,0.06563,0
0.422838,0.939288,0.976565,0.996563,0.06502,0.98822,0.994071,0.895289,0.932178,2
0.991225,0.594807,0.997669,0.989011,0.616294,0.129036,0.995148,0.017239,0.007038,6
0.994919,0.638369,0.997374,0.916656,0.160633,0.006513,0.979623,0.17994,0.002856,6
0.007599,0.88629,0.001508,0.994739,0.333478,0.009603,0.001264,0.992206,0.85108,1
0.289304,0.526044,0.977082,0.319145,0.069787,0.984843,0.991151,0.913786,0.96124,7
0.006557,0.976622,0.983578,0.998109,0.202784,0.008308,0.006786,0.014511,0.007363,9
0.304771,0.927374,0.990907,0.997395,0.086493,0.981697,0.988316,0.341153,0.817049,2
0.388572,0.843132,0.962446,0.990634,0.060262,0.990124,0.997853,0.841584,0.925172,2
0.992914,0.222507,0.972144,0.900059,0.081205,0.008549,0.179355,0.991275,0.013854,4
0.998653,0.245439,0.74474,0.000102,0.019177,0.996287,0.310041,0.821125,0.910509,5
0.004879,0.052072,0.517137,0.999347,0.891754,0.014954,0.980888,0.623722,0.960534,3
0.466737,0.033136,0.001643,0.958162,0.042143,0.32756,0.002307,0.808805,0.1356,4
0.184321,0.789366,0.937317,0.999193,0.019527,0.941409,0.990196,0.966382,0.768802,2
0.38118,0.798347,0.995382,0.995345,0.102144,0.991357,0.992479,0.404032,0.906953,2
0.867011,0.520591,0.903018,0.011326,0.083599,0.998359,0.987182,0.21482,0.001709,8
0.99973,0.833434,0.758459,0.000049,0.127965,0.995356,0.196303,0.911301,0.963771,5
0.999645,0.017065,0.042909,0.000082,0.868349,0.045066,0.000633,0.99248,0.270469,0
0.716814,0.50303,0.336272,0.000781,0.00074,0.115264,0.978918,0.76523,0.002766,8
0.010606,0.099911,0.722531,0.998184,0.910796,0.005652,0.887876,0.60712,0.916627,3
0.998812,0.040083,0.048537,0.000039,0.960416,0.040775,0.007293,0.995847,0.403975,0
0.26334,0.051075,0.984471,0.750987,0.184773,0.997541,0.988344,0.861515,0.962745,7
0.009811,0.005398,0.771643,0.997568,0.967928,0.135008,0.983351,0.398983,0.656782,3
0.9984,0.48943,0.994284,0.863896,0.13681,0.004158,0.966279,0.884123,0.011118,6
0.026922,0.335035,0.618324,0.701924,0.608811,0.99882,0.998889,0.892981,0.991977,7
0.407492,0.90877,0.997384,0.995868,0.170194,0.988411,0.997148,0.191324,0.72221,2
0.001736,0.993043,0.001879,0.99019,0.753864,0.007302,0.010653,0.990006,0.992263,1
0.342558,0.034598,0.580482,0.952832,0.888093,0.100068,0.015283,0.121433,0.002211,4
0.997476,0.081593,0.25688,0.000049,0.811535,0.007154,0.028166,0.995819,0.141732,0
0.003927,0.008999,0.006062,0.99834,0.073971,0.06674,0.49603,0.977117,0.611823,7
0.182253,0.069663,0.954604,0.983641,0.043448,0.075276,0.998227,0.433296,0.983157,7
0.9981,0.228016,0.994413,0.961668,0.825464,0.037861,0.951324,0.773031,0.008467,6
0.894894,0.875785,0.995624,0.002298,0.150525,0.002566,0.924292,0.585498,0.003132,0
0.056678,0.25429,0.414648,0.999608,0.119125,0.002187,0.945493,0.947072,0.658758,3
0.038026,0.954005,0.669305,0.012508,0.445396,0.973922,0.991588,0.303042,0.014606,8
0.990124,0.447359,0.997379,0.953281,0.820028,0.246504,0.992611,0.017355,0.008945,6
0.966686,0.673035,0.994303,0.990963,0.543203,0.832066,0.994983,0.004045,0.039252,6
0.99947,0.518364,0.426761,0.00001,0.484911,0.002229,0.037754,0.990474,0.074372,0
0.999661,0.706337,0.981888,0.000089,0.973821,0.003389,0.015092,0.074346,0.982843,8
0.112746,0.680512,0.962297,0.982027,0.093939,0.992294,0.967537,0.175751,0.980992,2
0.018428,0.2039,0.735363,0.998439,0.897881,0.005849,0.951348,0.74934,0.781846,3
0.008788,0.050399,0.751799,0.999293,0.735255,0.004006,0.936508,0.42926,0.948843,3
0.015868,0.043741,0.001949,0.995709,0.086712,0.098378,0.015522,0.635067,0.002549,9
0.999416,0.608913,0.764371,0.000044,0.044523,0.963041,0.105234,0.96925,0.936993,5
0.001839,0.167703,0.00275,0.998143,0.929552,0.390438,0.134544,0.895294,0.989411,1
0.995949,0.605633,0.998337,0.000451,0.045917,0.003118,0.794323,0.088488,0.000905,0
0.000516,0.822709,0.562661,0.999754,0.972377,0.002844,0.069503,0.126146,0.049391,9
0.996587,0.508897,0.997127,0.747416,0.395447,0.009824,0.964542,0.25044,0.003721,6
0.047281,0.570218,0.934602,0.986235,0.99154,0.032831,0.99788,0.933703,0.511693,1
0.993341,0.638571,0.997554,0.950962,0.224151,0.008844,0.984027,0.106936,0.003088,6
0.008205,0.050269,0.73397,0.998295,0.94582,0.009997,0.964316,0.258725,0.813466,3
0.008877,0.031136,0.62271,0.887253,0.049914,0.940366,0.997714,0.903248,0.97562,7
0.743752,0.898066,0.856859,0.002704,0.002227,0.558955,0.995899,0.039453,0.478783,8
0.000582,0.514823,0.678672,0.999604,0.277734,0.219516,0.761173,0.933615,0.951845,1
0.062004,0.96757,0.858284,0.997395,0.105634,0.981283,0.996216,0.9606,0.842189,2
0.049649,0.955869,0.983835,0.999945,0.243707,0.068152,0.457881,0.000595,0.063128,5
0.022016,0.562007,0.714575,0.999556,0.844834,0.000995,0.058825,0.025688,0.995932,9
0.689389,0.933134,0.994202,0.980676,0.076854,0.967035,0.99405,0.753419,0.848045,2
0.003765,0.122426,0.043599,0.999192,0.631274,0.062113,0.948847,0.51191,0.992845,3
0.925425,0.046663,0.274141,0.876336,0.127134,0.014679,0.056383,0.996016,0.030019,4
0.001399,0.012754,0.044804,0.998859,0.102375,0.26375,0.666451,0.7396,0.984522,7
0.364708,0.346613,0.976551,0.609005,0.015055,0.966218,0.991796,0.901877,0.895792,7
0.999445,0.140678,0.848968,0.000559,0.219198,0.010819,0.345301,0.319632,0.8576,8
0.98077,0.387931,0.991915,0.975634,0.094579,0.010971,0.152948,0.680937,0.005761,4
0.019625,0.063719,0.642101,0.998751,0.861349,0.007196,0.976503,0.858283,0.86864,3
0.162753,0.636973,0.979703,0.999416,0.960486,0.091872,0.04558,0.003427,0.9989,9
0.175739,0.129773,0.959378,0.764534,0.01723,0.958119,0.996164,0.90105,0.923174,7
0.993918,0.368592,0.496412,0.000195,0.002959,0.614328,0.988047,0.065967,0.937018,8
0.507449,0.270302,0.969906,0.999759,0.826985,0.22812,0.886491,0.012217,0.004839,5
0.999741,0.455132,0.612902,0.000009,0.144207,0.001792,0.033845,0.993665,0.166257,0
0.003488,0.035088,0.150338,0.997322,0.914694,0.083022,0.993889,0.317702,0.868724,3
0.998498,0.10378,0.002281,0.000787,0.995258,0.331918,0.000195,0.99856,0.864827,0
0.018677,0.993766,0.996897,0.857924,0.821653,0.997006,0.990193,0.342906,0.033107,8
0.782042,0.150611,0.846475,0.94718,0.034621,0.0075,0.035412,0.949807,0.004497,4
0.012245,0.023244,0.811885,0.867595,0.226192,0.962442,0.997343,0.869831,0.977987,7
0.955799,0.027268,0.969684,0.094988,0.984568,0.046305,0.923381,0.191287,0.006811,6
0.999437,0.52054,0.748154,0.000325,0.017768,0.995089,0.810628,0.916787,0.333486,5
0.532552,0.909163,0.865234,0.999482,0.010851,0.978591,0.98388,0.979663,0.589554,2
0.000644,0.120437,0.017399,0.998356,0.225762,0.097792,0.429513,0.973087,0.894591,2
0.832933,0.042706,0.087628,0.455464,0.293156,0.05841,0.001967,0.86858,0.016987,4
0.853395,0.884237,0.996859,0.003981,0.140699,0.004226,0.953267,0.175417,0.001555,0
0.00426,0.0176,0.507375,0.998443,0.944018,0.052678,0.980778,0.64416,0.78059,3
0.998547,0.067362,0.17459,0.000028,0.924099,0.012096,0.01876,0.981604,0.069015,0
0.333038,0.48729,0.94383,0.798694,0.045964,0.974261,0.990337,0.984611,0.776824,7
0.002966,0.07197,0.485171,0.996677,0.975986,0.043716,0.980233,0.518567,0.677393,3
0.006882,0.014646,0.563542,0.998801,0.906181,0.025606,0.903341,0.698202,0.846665,3
0.250491,0.052991,0.004085,0.902083,0.005378,0.011532,0.000496,0.974839,0.199365,4
0.00327,0.094694,0.890416,0.999689,0.96005,0.100756,0.935525,0.011022,0.896068,5
0.118563,0.388291,0.998636,0.999928,0.280443,0.046812,0.7784,0.002598,0.864574,5
0.010811,0.042655,0.526678,0.922481,0.030719,0.002409,0.998226,0.934835,0.832141,7
0.010874,0.017342,0.622872,0.842454,0.388695,0.932838,0.997819,0.948214,0.975117,7
0.682351,0.16621,0.97667,0.985624,0.00427,0.007829,0.083607,0.978791,0.035504,4
0.004028,0.042283,0.833468,0.999759,0.978021,0.824932,0.955417,0.004542,0.853993,5
0.999554,0.106286,0.71164,0.00003,0.603281,0.009542,0.03404,0.91193,0.012633,0
0.005174,0.008516,0.006564,0.9993,0.860688,0.214747,0.138444,0.161265,0.049188,9
0.000813,0.524877,0.008763,0.998422,0.512123,0.054845,0.34877,0.95467,0.985837,1
0.058424,0.250927,0.997696,0.999863,0.334594,0.026034,0.238883,0.003787,0.660914,5
0.099429,0.892377,0.962496,0.994127,0.138421,0.989179,0.997508,0.750981,0.90512,2
0.986141,0.565612,0.999253,0.950964,0.767316,0.238141,0.993175,0.002397,0.060942,6
0.010992,0.26913,0.705572,0.998843,0.903735,0.008351,0.989178,0.785981,0.938048,3
0.0015,0.600425,0.025525,0.998104,0.611015,0.542529,0.410731,0.902177,0.997739,1
0.252781,0.529712,0.996042,0.99528,0.147659,0.996829,0.994243,0.100068,0.785399,2
0.005726,0.151639,0.282786,0.9998,0.875693,0.569339,0.653668,0.011484,0.992782,5
0.027395,0.018681,0.002265,0.998252,0.608679,0.055911,0.429585,0.082983,0.207422,9
0.000823,0.064625,0.017219,0.997997,0.981197,0.352662,0.557355,0.02068,0.145757,9
0.034355,0.288731,0.626711,0.3132,0.825042,0.183967,0.999702,0.400264,0.970791,8
0.048782,0.952847,0.970299,0.107946,0.345985,0.994322,0.992789,0.198267,0.061384,8
0.959041,0.015636,0.062784,0.789474,0.871523,0.220209,0.021667,0.985726,0.018028,4
0.122048,0.477934,0.919361,0.874184,0.004042,0.003623,0.997866,0.855957,0.863252,7
0.667227,0.435569,0.997275,0.967599,0.878162,0.775308,0.998671,0.001304,0.133037,6
0.000709,0.50178,0.163957,0.999353,0.986722,0.0289,0.927318,0.054632,0.03903,9
0.955356,0.924745,0.000074,0.25619,0.999949,0.755694,0.000036,0.923407,0.999184,0
0.994252,0.125927,0.987505,0.933485,0.917775,0.041654,0.969883,0.622269,0.011033,6
0.27432,0.870831,0.141756,0.998216,0.878987,0.009411,0.000329,0.020946,0.011235,9
0.278358,0.992717,0.067365,0.998584,0.87071,0.002395,0.000272,0.047849,0.020793,9
0.03464,0.030113,0.444015,0.413086,0.395811,0.996593,0.997628,0.992221,0.973804,7
0.997337,0.552812,0.998217,0.708498,0.629893,0.014684,0.963793,0.013131,0.011669,6
0.680557,0.976112,0.999111,0.047596,0.107437,0.009706,0.989669,0.023753,0.004043,0
0.050136,0.738799,0.836491,0.998155,0.044338,0.991881,0.99914,0.691629,0.816643,2
0.999165,0.003266,0.092147,0.003348,0.987848,0.494765,0.002335,0.993905,0.035944,0
0.010913,0.908374,0.752481,0.998073,0.182311,0.987307,0.99711,0.711706,0.948294,2
0.00931,0.134855,0.948946,0.999814,0.849772,0.138033,0.876869,0.003515,0.97264,5
0.888849,0.534413,0.989545,0.994642,0.569092,0.914028,0.996535,0.002475,0.06544,6
0.017392,0.010771,0.85716,0.964786,0.613809,0.993,0.997924,0.970511,0.972027,7
0.982013,0.112332,0.993792,0.910462,0.96964,0.094693,0.965082,0.134234,0.004872,6
0.990006,0.069349,0.769234,0.000033,0.7599,0.99978,0.396573,0.727671,0.998495,5
0.999559,0.372392,0.355969,0.000014,0.663328,0.002288,0.02078,0.987397,0.053543,0
0.99796,0.496285,0.729102,0.000034,0.179608,0.002604,0.304585,0.991194,0.071002,0
0.999019,0.896876,0.003291,0.000022,0.990107,0.012866,0.000185,0.998314,0.913436,0
0.038498,0.999753,0.987358,0.999024,0.165443,0.03304,0.054301,0.007299,0.891391,9
0.997775,0.329428,0.907224,0.000088,0.047484,0.994559,0.431816,0.56358,0.902982,5
0.069771,0.033703,0.989705,0.722143,0.910973,0.999779,0.995896,0.138284,0.975804,7
0.625607,0.070021,0.181118,0.539114,0.217214,0.043044,0.0014,0.168388,0.001434,4
0.008024,0.150583,0.171072,0.999544,0.661643,0.005858,0.910944,0.621929,0.936546,3
0.27783,0.950588,0.908151,0.999659,0.012633,0.94426,0.974622,0.971909,0.726067,2
0.010333,0.973558,0.645115,0.999158,0.582492,0.979527,0.973784,0.991771,0.960931,1
0.000811,0.623878,0.021896,0.997358,0.364503,0.110604,0.253397,0.90298,0.996829,1
0.99622,0.472657,0.260576,0.000043,0.173738,0.997684,0.739664,0.989163,0.992236,5
0.012298,0.67025,0.181787,0.999061,0.119858,0.98893,0.983556,0.99533,0.905818,2
0.006723,0.026836,0.095034,0.999256,0.299379,0.05259,0.890946,0.495033,0.991977,3
0.999755,0.970083,0.991433,0.00016,0.104043,0.018138,0.01063,0.173226,0.21904,8
0.050685,0.129198,0.897134,0.999885,0.96967,0.696555,0.853623,0.007016,0.027739,5
0.047246,0.999969,0.236923,0.999488,0.969784,0.000309,0.083832,0.716418,0.999711,8
0.014031,0.051632,0.885948,0.86655,0.067023,0.741613,0.997721,0.958036,0.932433,7
0.999084,0.07582,0.677606,0.000061,0.556368,0.00846,0.066429,0.946567,0.008274,0
0.043956,0.059494,0.832634,0.721037,0.456547,0.994979,0.998868,0.943138,0.9871,7
0.988583,0.617475,0.218901,0.000091,0.058345,0.990758,0.719962,0.983917,0.914268,5
0.993412,0.262957,0.493505,0.000343,0.063307,0.999535,0.919425,0.833213,0.857363,5
0.99958,0.952773,0.989593,0.000142,0.939047,0.002513,0.002465,0.071033,0.929232,8
0.014711,0.121571,0.006118,0.998096,0.963602,0.867286,0.705592,0.646821,0.991064,1
0.253439,0.008789,0.00186,0.944494,0.100898,0.044308,0.002016,0.976953,0.32226,4
0.91618,0.542151,0.99407,0.986117,0.041723,0.014093,0.074314,0.134501,0.011347,4
0.006702,0.949839,0.952025,0.176302,0.711081,0.857983,0.988285,0.704133,0.00083,8
0.003891,0.107339,0.181839,0.998963,0.1069,0.983279,0.942715,0.954547,0.982729,2
0.213111,0.405571,0.96783,0.999851,0.894847,0.458818,0.799084,0.013914,0.005081,5
0.020711,0.27488,0.652788,0.205973,0.077651,0.889222,0.991981,0.988602,0.926576,7
0.000462,0.042096,0.247628,0.999468,0.998681,0.832863,0.962855,0.403006,0.987282,1
0.480042,0.086762,0.123236,0.981026,0.024876,0.008311,0.009731,0.969703,0.008216,4
0.342421,0.86151,0.973228,0.994511,0.044437,0.979822,0.99509,0.966548,0.923476,2
0.99923,0.477253,0.500542,0.000114,0.003366,0.069285,0.896752,0.391791,0.984811,8
0.002171,0.472099,0.006435,0.998271,0.994208,0.841853,0.226527,0.679353,0.999207,1
0.441311,0.646423,0.988426,0.99803,0.88587,0.015004,0.996215,0.907919,0.347253,1
0.991737,0.43701,0.472024,0.000192,0.045426,0.998162,0.960978,0.955073,0.850573,5
0.466665,0.991548,0.989322,0.997858,0.051399,0.951207,0.996085,0.989982,0.609906,1
0.365216,0.274128,0.984038,0.513824,0.037973,0.970975,0.97278,0.924716,0.872463,7
0.000175,0.576141,0.561907,0.997519,0.992659,0.987755,0.990785,0.963552,0.988076,1
0.996301,0.493874,0.994094,0.019321,0.019194,0.002569,0.935686,0.872122,0.003184,0
0.181223,0.872935,0.973973,0.992581,0.125222,0.990672,0.995072,0.798365,0.894339,2
0.009469,0.962633,0.994569,0.170975,0.808509,0.994843,0.987182,0.907158,0.087461,8
0.258279,0.8865,0.915075,0.989831,0.114977,0.988141,0.988697,0.786611,0.556648,1
0.999169,0.488562,0.46258,0.000048,0.215434,0.999454,0.771397,0.954887,0.981339,5
0.036845,0.016014,0.985776,0.965501,0.837964,0.999672,0.997061,0.643822,0.991694,7
0.340628,0.064366,0.04402,0.955771,0.00574,0.00796,0.00695,0.990942,0.036957,4
0.999772,0.860769,0.898047,0.000078,0.12462,0.995485,0.113219,0.934714,0.951323,5
0.998357,0.169,0.992894,0.671747,0.813752,0.031265,0.862924,0.755243,0.002305,6
0.082924,0.723809,0.948897,0.996899,0.091029,0.989764,0.989621,0.692785,0.8963,2
0.006315,0.010108,0.708925,0.998469,0.933807,0.054146,0.989365,0.068965,0.851643,3
0.034693,0.038728,0.647279,0.970884,0.54306,0.999279,0.995473,0.858626,0.991552,7
0.816854,0.779498,0.984602,0.002849,0.00615,0.561728,0.959757,0.056104,0.001049,8
0.01654,0.534214,0.232456,0.067723,0.98453,0.997651,0.997426,0.977319,0.005745,8
0.998571,0.323294,0.97494,0.002232,0.028691,0.002577,0.693971,0.949866,0.005263,0
0.907234,0.262928,0.807719,0.989629,0.015545,0.097413,0.055702,0.991658,0.024637,4
0.998034,0.559512,0.339338,0.000058,0.067331,0.996716,0.638752,0.969202,0.954638,5
0.06898,0.385473,0.862016,0.526973,0.148442,0.988201,0.99012,0.983251,0.951972,7
0.02253,0.059071,0.889571,0.895338,0.070689,0.916578,0.997805,0.943344,0.955063,7
0.944972,0.409785,0.997573,0.98846,0.76054,0.052513,0.978188,0.673833,0.007713,6
0.998349,0.154106,0.831538,0.000061,0.398365,0.004079,0.255166,0.965122,0.0107,0
0.86132,0.230747,0.970099,0.987266,0.029523,0.046942,0.132594,0.992628,0.005437,4
0.993739,0.708718,0.991362,0.000392,0.079739,0.002776,0.280061,0.274067,0.001687,0
0.998396,0.596668,0.199385,0.000036,0.032674,0.016374,0.69839,0.031246,0.955093,8
