@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.55-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.480147,-3.161452,3.012362,1
-2.878815,1.940603,1.943175,5
2.347631,-0.616184,-1.556141,5
-3.266378,2.208111,1.883436,5
1.799258,1.170561,1.302994,7
3.002105,1.642843,1.034484,1
1.478022,2.653472,0.230472,1
2.676957,-0.606823,-0.037633,3
0.809211,-1.531971,-0.886798,9
1.027661,2.225123,0.076653,2
1.752785,-0.935358,-1.169598,3
2.502932,2.179384,1.135912,7
-0.552441,2.269628,0.936058,8
-4.459982,-0.880249,0.018137,0
-3.817741,0.368327,-1.277483,8
2.469838,-1.084961,1.513232,1
2.248463,-0.86668,-1.613136,5
-2.973946,2.30839,2.785876,5
2.347954,2.044163,0.678494,2
-0.133923,1.35127,-3.434599,6
1.746529,2.057973,1.26427,2
-3.093762,1.107616,-0.505902,8
1.987283,-0.332986,-1.381027,3
-0.039112,1.134228,-2.789935,6
1.946139,1.867829,1.417416,2
-3.072637,0.430044,0.085939,8
0.801088,-2.5667,-1.900134,9
-1.511399,-1.23724,-0.3108,4
2.241575,-2.392933,1.72154,1
1.157702,2.005229,1.528084,7
1.695939,1.971405,0.791377,2
-4.381564,-2.710094,1.059901,0
-3.917163,0.011202,-0.949623,0
-0.545389,1.895541,-2.752707,6
-0.661327,2.109107,0.134799,8
0.781857,-1.560963,-2.579875,9
1.649975,-3.169246,2.880599,1
1.604997,-0.368707,-2.317302,5
-3.822378,1.624096,2.122146,5
0.091532,1.606857,0.09285,8
0.660689,2.261158,0.157987,2
-3.110437,-1.716858,0.971558,8
2.901956,-1.304237,2.10653,1
2.262645,-1.733613,1.860945,8
2.459365,-0.627592,0.12489,1
-3.144869,-0.054237,-1.168778,0
-0.872379,0.437044,-2.438318,6
-0.471171,-0.028856,-2.056236,4
1.737831,-1.002986,-0.958252,3
1.166273,-0.109227,-2.761951,5
0.268452,1.732782,1.024824,7
-1.549248,0.501761,-2.551482,6
1.276491,2.33509,1.333784,7
2.414708,-1.876629,1.882759,1
2.441283,-2.026625,2.303623,1
2.610847,-0.403294,-1.32763,3
0.633756,0.341078,-0.057962,7
2.243348,-0.715293,-1.351182,3
1.937464,-1.103237,-0.260408,3
1.885363,2.000129,0.426924,2
1.450867,-1.495027,-1.697876,9
-0.630245,0.762521,-2.931676,6
-2.417232,2.032677,3.243887,5
2.537369,-1.92204,1.72927,8
-3.275825,1.026603,0.373317,8
-4.334667,-1.302327,-0.390785,0
0.710172,-0.235496,-2.860561,5
1.289588,-3.554854,2.586066,1
-2.876142,2.580905,1.465929,5
-3.520217,0.639613,0.114388,8
2.522023,1.68138,1.534648,2
-0.729997,0.691017,-2.611971,6
1.287642,2.442216,0.295738,1
0.957163,2.67228,-0.880034,2
-1.303717,2.158092,-2.162134,0
1.660942,2.236967,1.079022,2
2.607876,-1.030502,-0.234606,3
2.069523,-1.124309,-0.90064,3
0.457268,1.565796,0.553823,1
2.259913,-2.211852,1.709934,1
2.465555,1.880343,0.911198,2
-1.570594,-1.849633,-0.471566,4
-0.91412,-2.094931,-0.105307,4
-4.376165,-0.666385,-0.319462,0
0.881242,2.195706,1.450659,2
1.640412,-2.813159,1.916503,1
-3.271719,-0.784316,1.098542,8
-0.286423,0.754275,-2.858906,6
-3.56488,1.847114,2.312023,5
0.53871,0.615909,-1.444973,8
2.187134,-1.216618,-0.093413,3
-1.363013,-0.425874,-1.463086,4
2.792153,-0.910281,-1.798873,5
2.470932,0.587344,2.024411,1
-3.336471,1.97715,1.718382,5
0.741503,2.467001,1.502682,7
1.168784,-2.577689,-1.423351,9
2.512715,-1.301407,0.309454,3
-0.53864,-0.230941,-2.447993,6
2.261327,2.010078,0.988346,1
-2.800931,2.285474,3.28036,5
0.158453,1.777936,-3.023969,6
-0.364766,1.619002,-3.000589,6
-4.301749,-2.053524,1.641913,0
-3.451351,1.824752,2.233868,5
-1.63688,0.495712,-2.458243,6
1.742122,1.935827,1.357109,2
-0.989617,-0.000726,-2.102772,4
-1.181891,-1.863626,-0.836236,4
-1.417044,-1.329222,-1.240392,4
1.622738,0.236636,-0.702234,1
-2.510537,1.225395,-0.625827,8
2.015717,1.438128,1.04035,7
0.708281,1.914038,1.329602,7
-1.097749,-1.475849,-0.874366,4
-4.219577,-1.430186,0.026004,0
1.029294,1.099393,0.664841,1
2.093718,-2.075261,1.441701,1
-4.104064,-0.751836,-0.392042,0
2.450745,-1.317246,1.060271,3
1.783152,1.776722,1.321485,2
1.081556,2.437346,-0.268022,2
1.699503,-1.564284,-1.888079,9
2.252957,2.115458,0.727978,2
1.730447,2.316989,1.093082,2
-4.221677,-2.686796,0.188155,0
1.448586,-0.717337,-0.553276,3
1.769652,1.001053,1.190285,7
1.290115,2.59172,0.437203,2
-0.311393,2.572061,-0.428413,8
1.680001,-2.504523,-0.434049,9
-1.323899,-1.726824,-0.495465,4
-1.500554,0.624257,-2.441671,6
2.353377,-2.141206,-1.364773,9
2.786279,1.806557,1.135959,1
1.682344,-2.874743,2.724616,1
1.017393,-1.606439,-0.005743,9
-1.555591,2.075254,0.891168,8
-3.669863,1.698165,2.421256,5
1.40351,-3.211876,2.224809,1
-1.634762,-2.011526,-0.535472,4
-3.008321,0.803381,-1.695591,0
2.294131,1.921715,1.197781,2
2.18476,-2.327745,1.871595,1
1.466587,-1.963344,-1.193035,9
2.215526,-1.724269,0.402988,3
2.415761,-0.757809,-0.526116,3
0.88999,2.15816,1.032648,2
2.781763,-0.035916,-0.648058,3
-1.050742,-1.703727,-0.737475,4
0.859296,1.663137,1.498908,7
1.237383,2.910001,0.156907,2
0.225086,-3.183165,-0.882385,9
2.278207,-0.584692,0.229758,3
-1.163862,-2.337936,-1.280119,4
-4.342174,-1.923505,0.788914,0
-3.836775,-2.88372,1.819586,0
1.078086,1.822932,1.463684,7
1.938214,-0.821155,-1.201315,3
2.753681,0.739776,2.090116,2
0.725063,2.386768,0.51685,2
0.939927,0.032125,0.212082,8
2.866752,-0.517945,-1.461756,5
-1.091146,2.232472,0.656174,8
2.39912,-2.256987,2.034831,1
-2.529582,-1.998565,0.495548,4
-3.646916,0.065111,-1.25396,0
-1.351602,-0.726751,-1.294838,6
-2.204223,-2.211926,0.173096,4
1.631909,2.257037,0.72544,2
2.017947,1.295083,1.298461,2
0.778068,2.196808,0.906595,7
-1.366536,-0.792653,-1.486138,4
-3.671419,1.679315,1.274318,5
2.100224,-0.738788,-1.328538,3
1.628316,1.676519,1.454475,7
1.371099,1.258832,1.616759,7
1.316836,2.539972,0.776965,2
-1.471124,2.697752,0.673457,8
1.794761,-2.612635,2.6641,1
1.8177,2.188235,0.986245,2
1.196326,1.887127,-0.018019,2
-0.271467,-2.92609,-0.646396,9
1.414887,1.734564,0.390552,2
-1.842004,-1.273278,-0.97349,4
1.677253,2.576336,0.178527,2
0.577557,2.160893,1.537958,7
-3.382105,1.982655,2.102162,5
1.826652,-2.654729,-0.532099,9
2.017455,-0.419683,-0.880663,3
0.8803,-1.990883,-2.457069,9
2.906118,1.158995,1.494908,2
-4.168488,-0.283435,-0.023402,0
-4.034721,-0.196193,-1.570059,0
-3.653147,1.908175,1.638338,5
-3.398596,-1.893487,3.397357,8
-1.497427,-1.404561,-0.547025,4
1.509128,1.613961,0.717374,2
-2.562951,2.368467,2.306849,5
-1.221388,-2.373594,-0.455329,4
2.006146,-0.729679,-0.032987,3
-4.189297,-2.671389,1.795376,0
0.151417,0.609426,-0.758934,8
-3.274116,1.485248,-0.343747,8
1.242411,-3.257222,2.381316,1
1.520785,2.436358,0.736323,2
1.043741,-3.251659,1.713297,1
1.541816,2.309429,0.218595,2
-4.202716,0.568802,-0.069755,8
-2.775622,2.097199,1.731061,5
1.283117,2.700667,0.753541,2
-3.431918,1.975348,2.168456,5
1.807775,1.188654,1.265576,7
1.133267,1.456319,1.02208,7
-4.175717,-0.717634,-0.841408,0
2.050163,-0.572868,-0.12613,3
1.766503,-0.993022,-1.567748,9
2.332755,-1.428637,0.025319,3
-0.124934,-2.0408,-0.491768,4
0.185771,-2.524563,-1.196872,9
1.359229,2.552633,1.921998,7
-1.54265,-0.357831,-1.297332,4
-2.605362,1.685571,2.986627,5
-0.202481,1.900722,-2.748775,6
1.908615,-2.396953,1.327614,1
0.934161,2.635832,1.250791,7
-0.973999,-2.18824,-0.334978,4
-3.199718,-3.137371,2.16152,0
1.152092,-2.252662,-1.34361,9
-2.672686,1.502995,0.003741,8
2.477826,-1.542116,0.46491,3
-0.108022,1.994845,0.289578,8
-3.506518,1.794174,1.983018,5
-1.383561,-1.923417,-1.021278,4
1.441801,2.647433,1.058174,7
2.654378,0.169122,-1.096429,5
-1.397816,-2.682219,0.773298,4
-4.349549,-1.887305,0.432524,0
1.228857,2.551826,0.284273,2
-3.020315,0.484781,1.529125,8
0.341483,2.178371,-2.352887,6
0.264025,-3.787336,2.276437,1
1.846248,-1.040963,-0.902519,3
-1.191528,1.259663,-3.12217,6
1.036572,-2.360489,-0.318888,9
-1.192901,-0.359558,-1.616865,4
2.838208,-0.263478,-1.688548,5
-3.869406,-1.755642,0.432649,8
-1.369552,2.504154,-2.320533,0
-3.061773,2.405691,2.422515,5
-0.058095,1.834223,-3.026994,6
-4.225743,0.572661,0.188951,8
0.755917,-3.600013,2.198699,1
1.641308,1.885226,1.070077,2
-0.074671,2.255183,-2.483723,6
-1.561169,0.218221,-2.28919,6
0.935564,1.588078,0.709329,1
2.007744,-0.667909,-0.715702,3
-3.308981,2.05724,2.3115,5
-1.256003,1.691516,1.163093,8
2.539212,1.805506,1.106756,2
1.705528,2.345336,1.636434,7
1.989508,-1.074052,-2.037473,9
1.621808,2.226876,0.788224,2
-0.043015,-2.414418,-0.128862,4
-1.750032,-0.672976,-0.859178,4
-1.402922,-0.517736,-1.177234,4
1.365464,-1.475392,-1.520156,9
2.374535,-0.978239,-0.427112,3
-1.764232,0.372887,-2.128132,6
0.431399,2.720022,0.938024,7
-3.933403,-3.174336,2.911532,0
2.056678,-1.915193,-1.106766,9
0.035027,-1.741662,-1.894301,4
2.3123,-0.776524,-0.179523,3
-3.310745,2.004604,2.407271,5
-1.25918,-1.950572,-0.89059,4
1.322424,-0.784445,0.59296,9
-1.087535,-1.297448,-0.349942,4
1.01459,1.04168,-2.379288,6
2.512925,-1.158758,1.654106,1
1.096378,2.062996,1.457159,2
2.25991,-0.550852,-1.743526,5
1.475567,-3.301694,2.567837,1
-4.275594,-1.499226,0.614378,0
1.338802,-2.193819,-1.226066,9
-4.221445,-2.486591,2.1536,0
-4.249183,-2.413019,1.201591,0
1.99304,-0.646818,-0.409717,3
-1.550433,-0.7783,-1.474052,4
-0.825882,-1.307841,-1.05741,4
-4.277406,-1.968536,1.194803,0
2.434413,-0.716801,-0.295895,3
1.88225,-0.909789,-0.598833,3
2.213143,-1.98112,1.560943,1
1.971298,-1.80674,-1.843127,9
-0.747991,1.716071,-2.522813,6
0.28792,2.549553,-0.756816,2
2.530913,-1.074665,-1.039537,9
1.635086,-2.375643,-1.336473,9
0.640451,2.669167,-0.029464,2
-2.000327,1.716244,3.440718,5
1.291881,-0.441288,-1.877481,5
-4.536143,-1.174091,-0.11161,0
2.773522,-0.21558,-0.695291,3
-1.042679,-1.743783,-0.412192,4
-0.331533,1.503104,0.976465,8
1.562522,1.960474,0.606463,2
-3.594234,1.566887,2.444675,5
-0.877907,1.689743,-2.713705,6
1.647448,1.965859,1.48816,7
-1.813603,-2.794624,0.055006,4
-0.100469,1.506675,-0.956121,8
-0.451501,0.923861,-2.886346,6
2.461087,-0.572998,-0.472768,3
-4.218345,1.300561,2.273671,5
0.93251,2.288636,1.295009,7
-3.068456,-3.169787,3.091364,0
1.900212,-1.217792,-1.338488,9
1.864767,-2.637262,1.876488,1
-0.507715,1.340913,-3.3067,6
2.492659,-1.958465,1.967093,1
-1.012005,-2.141592,-0.613543,4
0.977297,2.02146,1.223693,7
1.683303,-1.971443,-1.089754,9
2.202299,-2.625567,1.625463,1
-0.940303,0.063321,-2.248111,4
-1.167705,1.214046,-2.298058,6
2.121063,-1.475674,1.794192,7
1.99004,1.43468,1.399973,2
0.881741,2.164147,0.637207,2
-0.674611,-1.352626,-2.317216,4
2.381182,0.680202,1.512217,2
-3.746839,1.919053,1.268586,5
-0.515979,1.832643,0.91468,8
2.175667,-0.368193,-0.616157,3
-1.063947,1.192683,-3.434873,6
1.173668,-0.948004,-1.98661,5
2.768392,-0.624167,-1.111927,5
2.557329,-1.002316,1.546964,1
-2.007987,2.961035,0.457055,8
0.887303,-1.814852,-0.483126,9
-3.244746,1.330501,-0.424022,8
-0.860918,-1.671339,-2.11052,4
0.974525,-1.39065,-2.535804,9
2.995365,1.498176,1.630594,1
0.290341,-2.309237,-1.344159,9
-0.97833,0.585472,-2.803191,6
0.833372,-1.781694,-0.805934,9
0.336537,-1.808894,0.053482,9
-1.140155,-0.628146,-1.191436,4
-1.436495,-1.197,-1.086742,4
-3.860865,-0.089333,-0.537575,0
-3.630445,0.150695,-1.119991,0
1.839381,-0.594498,-0.635611,3
-1.136593,-0.944489,-1.599486,4
0.38953,1.520143,1.305418,7
-0.331648,-1.825992,-1.438206,4
2.111866,1.920529,1.465562,2
-1.405908,0.025572,-2.558393,6
1.427781,-2.650324,-0.813485,9
-3.777617,1.742394,2.063329,5
-3.97824,-1.651674,0.219476,0
-3.912803,1.253164,2.33923,5
-1.507999,-0.075238,-2.171086,6
-2.638545,0.947603,0.617512,8
-1.354542,0.336505,-2.203808,6
1.637424,-3.419705,2.452152,1
1.632306,1.358391,-0.701941,1
-3.824925,-1.133141,-0.667378,0
2.676962,-0.073944,0.151453,5
-4.134644,-0.257135,-0.544024,0
1.177951,-2.179118,-1.315437,9
-0.475945,1.302024,-2.458979,6
2.061366,-1.739097,1.172313,7
-1.346409,0.887748,-2.627709,6
-2.496537,-3.992775,4.210357,0
-0.583514,1.863395,-2.974674,6
3.204917,1.139253,1.924984,1
-3.453273,2.095592,1.42782,5
-3.631627,2.032238,0.875949,5
-3.545912,1.537397,2.139906,5
-0.383222,2.25254,1.110519,7
-0.450174,-2.110906,0.309261,4
0.478833,1.752199,-3.135101,6
-3.02035,1.96794,2.557005,5
0.877575,2.643395,0.07897,2
1.231866,0.348308,0.891405,1
-0.585401,2.34323,0.79574,7
0.932684,2.602916,1.773168,7
-1.953445,1.628007,0.549236,8
1.096092,-0.705378,0.699073,1
1.903924,-1.626266,-1.469005,9
-1.176012,-0.488124,-2.134952,4
1.850876,1.798876,1.27084,2
1.457662,2.050666,1.186104,2
1.523368,2.70339,1.072297,2
-0.927962,-0.261826,-1.400157,4
1.274242,-1.873904,-0.488496,9
1.357956,-1.982734,0.502935,9
-3.202285,0.178772,0.269315,8
-3.766447,0.809599,0.369431,8
-0.196632,2.161727,-2.673587,6
2.152586,-1.311919,1.922054,1
1.893157,-1.186843,1.609872,7
0.246198,1.921598,-2.758829,6
0.70826,-1.661428,-2.048483,9
0.635192,-1.90672,-2.100788,9
1.151492,-3.442473,2.173354,1
-3.613151,2.216861,1.175858,5
0.173862,1.186705,-3.279218,6
2.490279,-1.937531,2.384614,1
-3.553389,0.105352,0.165763,8
1.76923,2.360078,1.049435,2
-1.314162,0.885264,-2.911243,6
2.549617,0.645516,0.499866,8
0.924828,-3.336252,1.749384,1
-0.645802,1.817436,-0.343362,8
2.113611,-1.445091,-1.080601,9
2.214295,-1.941798,1.32251,8
1.657325,-1.818114,-0.589118,9
2.476567,-1.412527,0.261035,3
0.651707,2.785258,1.576526,7
1.249011,0.452376,0.432072,7
0.620325,2.104813,-1.967041,6
1.810314,1.962096,1.494019,2
-0.410301,0.259388,-2.355056,6
1.006453,-3.32495,1.801087,1
-4.688508,-1.637358,0.280803,0
0.064061,2.152481,-2.4368,6
1.739916,-0.866918,-0.770071,3
-0.465857,1.806811,-2.641281,6
-1.501033,2.569963,0.192244,8
2.885952,-1.008671,0.778556,1
-0.877766,0.599117,-2.678258,6
-3.646086,-0.808734,-1.308575,0
2.067167,-2.565185,1.558017,1
1.723733,2.01433,-1.381401,6
0.37622,2.468399,1.489343,7
2.47213,-0.817361,-0.486434,3
-0.241268,-2.279435,-0.934422,4
-2.840984,-3.266519,1.582577,0
1.373712,2.955208,-0.568957,2
-1.012843,1.910286,-0.2092,8
1.964179,-1.770614,-0.912512,9
1.671704,-0.70682,-0.526399,3
1.715311,-2.753219,-0.496113,9
1.643845,-0.300902,1.018143,2
1.906489,1.246254,1.437282,7
2.047166,0.449603,1.422541,7
-1.136925,2.373614,0.642888,7
1.605126,-2.331995,1.03123,7
2.075717,-0.739538,1.437758,1
-0.54023,-2.808711,0.032895,4
1.003697,1.869161,1.01706,2
2.489364,-0.980389,-0.686508,3
-3.199454,2.121394,1.586577,5
0.478601,-4.280072,3.323547,1
2.446588,-0.023209,2.131891,1
-0.771965,1.618702,-3.110861,6
0.162508,2.094766,-2.484916,6
1.541707,2.378703,0.633241,2
2.322778,0.857963,1.338424,7
0.571123,-1.751757,-1.70692,9
-3.990336,0.722046,-0.395127,8
0.039114,1.144194,-2.613319,6
1.901953,-1.881744,-1.000629,9
2.09253,-1.282177,-1.28991,5
-3.790528,-0.310818,-0.712939,0
-3.305464,-1.993138,0.272002,8
3.288491,0.087494,2.222477,1
-1.220803,-0.942433,-0.717664,4
1.258882,-2.753603,3.42373,1
-3.373241,-2.261489,1.831453,0
-1.273591,1.999397,1.397318,8
1.978431,0.12403,0.959233,2
0.487939,-0.002874,-0.451978,7
0.177977,1.944926,-0.31279,8
2.012408,-1.488775,-1.271925,9
1.582595,2.163449,1.716543,7
2.388505,-0.645616,-0.547155,3
0.843003,-3.756096,2.426839,1
1.325891,2.247004,-1.689111,6
-1.2416,0.50391,-2.528224,6
1.410466,2.299063,0.467001,2
-1.098057,2.355119,0.026434,8
2.016007,-1.500656,1.232691,7
1.92249,-0.64857,0.016983,3
-3.206752,-0.620654,-1.612794,0
1.900749,-0.604011,-0.470411,3
2.211063,-0.431085,-0.955709,3
1.468599,-3.105449,2.293594,1
1.32503,-2.644439,-0.937158,9
-3.080811,0.13877,-0.991157,8
-1.017456,0.23039,-2.521628,6
1.456407,-3.57755,2.529168,1
1.05408,1.791277,0.564726,2
-2.510599,1.282846,-2.49886,0
0.929467,2.050782,-2.2599,6
0.444476,-0.113006,0.17822,7
2.721196,0.77118,1.488498,7
2.074291,1.785717,1.268325,2
-3.274078,1.999626,1.591765,5
1.379324,-0.566521,-2.231569,5
-0.816604,0.006426,-2.283738,4
-3.137152,0.244886,1.187337,8
-1.224791,-1.260312,-0.047127,4
-1.0531,-1.169409,-1.624613,4
-3.978895,-0.554719,-0.661914,8
0.320086,-2.386762,-1.071495,9
1.070881,2.176035,0.583494,8
1.188979,1.010092,-0.286853,8
1.342238,2.63599,1.563237,7
2.366487,-0.6151,0.017407,3
1.350626,-2.064819,-0.541782,9
1.897479,-1.07267,-0.510992,3
0.82527,1.341656,-1.445183,8
-0.981387,-0.069156,-0.943091,4
-1.875865,-0.848696,-0.89631,4
1.526681,-0.657426,-2.519053,9
2.154942,-1.606396,-2.12635,9
0.186594,2.006319,-2.544089,6
-2.562768,0.511587,-1.035513,8
-0.850819,-1.869343,-0.988251,4
2.224756,1.015945,0.950867,8
2.100642,2.174921,1.372199,7
2.335951,-0.491668,1.18081,3
1.820312,-1.58522,0.643957,8
-2.754074,2.241273,-0.977925,8
1.955456,-1.931007,-1.385278,9
2.509303,-0.281032,2.132485,2
-2.496893,2.258868,0.380195,8
1.662453,1.751148,1.823833,7
-1.551017,0.56802,-2.198935,6
0.316626,1.876287,0.648316,7
2.002917,-2.19057,1.711842,7
0.630882,1.864598,0.414459,2
3.059416,-1.12001,0.005879,1
1.816813,1.859547,1.151562,7
-4.128635,-1.782088,1.442588,0
0.069544,2.654409,1.53051,7
2.132501,1.361487,1.953392,1
-4.078362,-1.712566,0.986022,0
-0.317344,1.158743,-3.452199,6
1.92778,1.759864,0.859208,2
-2.567245,2.554207,2.623698,5
-1.103054,-1.599232,-1.193943,4
-0.356629,1.701607,-2.977686,6
1.035608,2.983629,0.904378,7
-2.166462,2.80721,0.275208,8
-1.274309,-1.448768,-1.548497,4
0.372543,2.613678,-0.517523,2
-1.311836,0.6228,-2.586597,6
1.757122,0.258502,-0.523547,9
2.503469,-0.976878,0.260235,3
1.833298,-1.876451,1.166101,7
-3.845681,-2.739281,2.263031,0
2.270783,-0.823002,0.262655,3
-2.811199,1.438073,0.57391,8
-3.427693,-3.741765,3.007727,0
-2.266007,2.230306,2.192814,5
2.444636,-0.691386,0.034157,3
2.851501,1.545553,1.637526,1
0.887493,2.408012,0.676695,2
-4.168679,-0.607729,-0.781066,0
2.798003,0.41054,2.322964,2
-1.21063,0.868618,-1.994276,6
2.091747,2.318258,0.404127,2
-1.533838,0.03508,-2.479242,6
-2.638979,1.25637,0.130639,8
0.604791,2.790717,0.641265,2
-0.405552,1.480068,-3.147237,6
0.368358,2.336851,0.218889,8
-1.090364,-1.732673,-0.890674,4
2.339761,1.454961,1.433757,7
2.225004,1.059548,1.830746,2
-3.500038,0.353563,-1.008164,0
-1.247171,-1.207228,-1.287174,4
1.394073,2.515678,1.148139,2
1.68951,1.566542,1.269105,7
0.214863,1.853534,0.966896,8
1.918067,-1.528699,1.251207,7
-1.681676,-1.46159,-1.535921,4
-1.38994,-1.574984,-1.103303,4
-3.633054,0.842777,0.505366,8
-2.676516,0.841806,1.56543,8
2.598918,0.171798,2.03511,2
-0.188999,1.761661,-2.83839,6
-3.803159,-2.201544,0.615087,0
1.834131,1.355895,2.153603,2
-0.590947,1.137624,-2.481216,6
-1.114552,-1.858416,-0.922349,4
-2.777209,1.702772,-0.723583,8
-4.561595,-1.843352,0.554751,0
2.421939,-2.425597,1.839311,1
-1.238853,0.131405,-0.833556,4
1.847531,1.935279,1.336308,2
-4.712929,-1.389687,0.730225,0
-0.407171,-1.786244,-0.987892,4
1.782562,-1.764433,0.980967,7
-3.799683,-0.92827,-0.304721,0
-0.559062,0.686299,-2.558016,6
-2.417935,-3.065498,1.919697,0
-3.909667,-1.002108,-0.619549,0
1.828962,2.150349,1.003424,2
1.915204,-2.496709,2.184028,1
-4.056556,-0.581139,-0.937117,0
2.163902,-0.806608,-0.65639,3
2.242898,2.179636,0.751417,2
2.379766,0.471486,2.328221,2
2.044799,-0.337334,-2.349725,5
2.16413,-0.909956,-0.109041,3
-1.17191,-1.646358,-0.8899,4
-2.696839,1.925779,2.140226,5
-1.094538,0.401398,-1.962682,6
1.772786,-2.638733,-0.591041,9
1.824952,-1.568705,-1.622958,9
-3.339965,2.09066,1.393987,5
2.193906,-2.442909,2.104072,1
1.591829,2.337443,0.952167,2
-3.72444,-1.625538,0.911057,0
2.306352,1.470457,1.724949,2
0.088155,-1.295799,-1.90112,9
2.212607,-0.853253,-0.392472,3
-0.87558,2.48105,0.105768,8
1.768249,2.139999,1.133966,2
-3.810757,-2.326995,2.162225,0
2.387696,-2.179078,2.015429,1
0.680187,-1.735253,-2.114698,9
1.25458,2.44236,1.699595,7
0.743669,0.975574,-2.224886,6
2.527236,-0.242151,-1.536742,5
-0.637172,1.154794,-3.086579,6
-1.448089,0.881111,-2.965435,6
1.353074,2.325604,0.094602,8
1.817386,-3.098464,3.478582,1
1.675466,1.951877,1.685255,7
1.629973,-3.068411,2.607928,1
1.947896,-0.533818,-0.388606,3
1.394486,0.232102,1.645381,1
0.272023,-2.521653,-1.103827,9
-0.432177,2.407551,0.893464,7
-0.887039,1.271119,-3.020444,6
2.273534,-0.838706,-1.304523,3
1.522197,-3.373906,2.273963,1
0.868581,-2.293574,-0.413217,9
1.407944,-3.528792,2.379393,1
-1.459423,-2.14609,0.319055,4
1.098342,1.217159,0.66476,8
2.920348,0.327029,2.780791,2
-1.198436,-2.30617,0.520975,4
1.980616,-1.381429,-1.751343,9
2.623149,-0.871242,1.718181,1
2.266936,-1.135176,0.064311,3
1.398305,-3.397741,2.639225,1
1.651233,-2.908833,2.537794,1
-4.240839,-1.346235,0.314704,0
-1.212737,-2.657884,-0.232361,4
-4.311913,-1.010955,-0.59078,0
1.057078,2.407926,1.415239,7
-0.626166,-0.544465,-2.479846,4
2.451176,-0.502441,-0.867868,3
2.131038,-0.726812,-0.941469,3
1.555403,0.351068,-0.131074,7
-0.886468,-1.88187,-0.821516,4
2.378496,1.826315,1.354736,2
1.729201,-1.745612,-1.587265,9
1.844934,1.575107,0.979007,2
-3.489925,2.02572,1.367502,5
2.614162,-0.806354,-1.568443,5
-0.182807,1.467101,-1.39751,8
2.156298,-0.801665,-0.409208,3
0.63499,2.334856,-2.521708,6
-4.236369,-2.25105,1.77611,0
-1.961014,-1.08067,-1.932751,4
1.352069,1.914036,0.500206,2
-1.470442,-1.702959,-0.487284,4
0.972457,-0.740865,-2.778661,5
2.056355,-0.966284,-0.120926,3
-1.208154,0.973343,-3.247244,6
-3.058978,2.273925,2.457203,5
1.851455,-0.79023,-0.839502,3
1.663207,1.220943,2.298963,1
0.316757,1.937613,1.584441,7
-3.596153,-2.916458,2.060493,0
0.793984,-1.655958,0.478142,9
-4.166367,1.542309,1.679654,5
0.877926,-3.323473,1.932949,1
1.602549,1.878533,1.804998,7
-4.306316,-2.367586,1.818825,0
-1.888017,0.831721,0.310624,8
-4.44759,-2.278729,1.827115,0
1.898373,1.97303,0.844049,1
0.06808,0.641924,-0.330845,7
2.481507,-2.027342,2.140735,1
2.067894,-0.859478,-0.812586,3
1.071661,2.615961,0.775535,2
1.563388,0.112091,-0.515619,9
-0.801423,-0.933784,-0.551294,4
1.903065,-2.41195,0.02914,9
-3.851837,-1.809067,0.950651,0
1.643753,2.430917,0.908685,1
-0.47915,-2.60564,-1.70678,9
-1.397922,-1.673972,-0.936122,4
-0.901762,-0.596049,-1.772554,4
2.095851,-0.960802,-0.476734,3
-1.938683,-3.699705,5.011705,9
-2.69759,1.403566,-2.384255,0
2.084557,-2.600544,1.604024,1
2.296012,1.900083,0.852822,1
2.309084,0.987017,1.540485,7
1.765697,-2.667297,-0.764717,9
1.903228,2.285832,0.899503,2
-0.211329,-1.894715,-0.262894,4
-1.04954,0.267907,-2.355676,6
2.315554,-2.038805,2.462272,1
1.868705,2.645729,1.797882,7
-1.277592,-1.228022,-1.495223,4
-2.041293,0.018786,-2.075976,6
-0.862708,-0.111691,-1.044196,4
-3.374497,-3.984135,3.444613,0
1.96045,2.623708,-0.131682,2
2.042281,1.715347,1.213463,2
-0.612591,1.059641,-2.553363,6
2.679258,-1.553071,1.845809,1
1.78423,-1.868461,-1.258626,9
1.759849,-2.004762,-1.605397,9
-0.573563,1.622261,-3.462157,6
-3.438396,-1.653156,1.188066,8
2.402743,-2.33027,2.107016,1
2.367284,1.590053,1.490939,3
2.074136,1.744967,1.378568,7
-1.303238,0.425925,-1.481173,4
-4.395747,-1.94045,0.421616,0
1.267599,2.047353,-1.937563,6
-4.178076,-2.910805,1.718318,0
0.867448,-2.435061,-0.750988,9
2.298174,-2.004337,1.505818,1
1.806884,-0.816682,-0.345791,3
-0.791392,0.278843,-1.731909,6
-0.329634,1.77221,-3.326901,6
-2.169887,2.013521,1.53819,8
0.95298,2.112584,1.436128,7
-1.956918,-3.841091,4.889664,9
-3.294437,0.325785,-0.728928,0
1.09064,-0.324758,-2.275938,5
-2.130925,-2.562557,0.548166,4
1.604979,-2.917305,2.39245,1
-2.666407,1.182364,2.577521,5
