@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.691572,2.471149,0.856218,0.463402,-0.18507,2
-0.362854,1.864163,-2.952356,-0.861778,-1.27033,6
2.224252,-0.657517,-0.300967,-0.449616,-0.226834,3
2.496182,-1.11594,2.249976,0.105258,-0.511678,1
1.457073,2.918097,-0.143782,-0.08605,-0.389909,2
2.830757,-0.612625,0.079069,-1.106056,-1.252018,5
1.425349,-2.296063,-0.597755,-0.65903,0.896781,9
2.279256,-1.852024,-0.745735,-1.719817,0.332341,9
1.2168,1.044013,0.434313,-1.767262,-0.18043,8
0.179515,2.536725,0.1675,-0.474572,-0.131776,8
-1.41625,-2.068082,-0.03084,-0.09905,1.876895,4
0.612418,0.889377,-0.117242,1.313539,-0.006623,7
0.765557,2.169759,-2.406155,-1.578204,-0.965001,6
2.438082,-1.569868,-1.566735,-1.075042,-0.054393,9
-0.967095,-4.006855,3.519084,-2.105486,-1.943479,0
-1.008372,0.301301,-2.268625,-0.474852,0.615137,6
-0.109802,-3.135117,-1.674023,0.796256,-1.373584,9
-0.104398,-3.411583,-1.326585,1.413212,-2.014113,9
1.143768,1.772026,2.416923,-1.110511,1.773895,7
-1.497785,0.955847,-3.127482,-0.320506,-0.94457,6
-1.322697,1.623439,-2.511848,0.491752,-1.242976,0
2.080949,2.43641,0.75402,0.578358,0.472422,2
-3.436234,-2.110142,0.627725,-1.418387,1.881036,0
2.417797,1.921033,1.209492,0.354265,-0.167952,2
2.642614,-0.078576,-1.195278,-1.016356,-1.593595,5
0.647829,2.108121,-2.237,-0.742144,-0.602414,6
1.94353,1.721142,1.494745,-1.198771,1.551849,7
-0.811187,0.448237,-2.750956,-1.092306,0.316965,6
-2.249347,2.096491,3.185764,-2.435492,-0.377141,5
-4.652863,-1.578754,0.350206,-0.205109,0.244604,0
-4.013195,-0.558852,0.30862,0.331399,0.389883,0
-4.187996,-3.234003,2.772527,-0.70028,-0.857597,0
1.250055,-0.041367,-0.685707,1.959375,-3.956511,9
-2.966466,2.174263,1.7757,-0.598513,-0.30898,5
1.470646,2.866847,0.897686,-2.43109,0.122479,7
-1.651255,-2.239631,-1.288995,0.52028,0.620239,4
2.243527,-1.436362,-0.148131,-0.029491,-0.104955,3
1.445795,1.71714,0.857597,2.275104,0.197614,2
2.357105,1.073364,1.964435,0.868329,-0.052201,1
2.349796,-1.594093,2.049997,0.51021,-0.630617,1
-2.624801,1.849765,3.508551,-0.869964,0.278078,5
2.235138,0.981781,2.092407,1.021531,1.222821,2
2.397208,-1.019013,0.581042,-0.257299,0.092726,3
-4.254774,0.24899,-0.490961,0.738314,-2.231012,8
1.933691,-0.138443,-2.270517,-1.049887,-0.052221,5
1.847554,-2.214444,1.298277,1.406896,-4.412057,8
1.397913,1.483436,1.062725,-0.115825,1.110913,7
-4.248156,-1.043222,-0.494164,-0.433419,0.86537,0
1.467174,2.19395,1.832458,-1.210513,0.990853,7
-2.573231,1.567997,2.876446,-0.245469,0.50614,5
-2.199792,2.535956,2.287777,-0.843468,0.712945,5
-3.839116,-0.846385,-0.264881,-0.782217,-3.437813,8
2.303488,-1.168959,1.616885,-1.307308,0.177953,1
-0.429673,-3.138435,1.068086,0.907937,1.600101,4
-0.957138,-0.254824,-2.202833,1.732723,-0.637808,4
0.152329,1.277229,-0.687637,-0.168079,0.790921,8
2.517899,0.61505,1.977194,0.32638,0.989068,2
1.275166,0.042885,-2.67169,-0.14792,-0.142682,5
0.653874,1.387445,1.968937,-0.002869,0.997582,7
3.447042,-0.687826,0.679171,-2.481381,0.027787,1
-0.808937,-2.26274,-0.508804,2.066534,1.415898,4
1.237884,2.409453,1.140757,1.184991,0.141641,2
-3.040074,1.223641,1.197646,0.087967,-0.937439,8
2.745804,-1.69004,2.329982,-1.463309,-0.884329,1
1.055353,0.409883,-1.26256,0.187029,-0.073176,1
-2.296693,2.458488,2.434384,-0.525414,0.801009,5
1.075881,2.466433,0.761791,2.040042,-0.051029,1
0.114855,2.200946,1.108931,0.384982,0.429615,7
3.384416,0.608681,1.946107,-1.460441,0.179001,1
-2.814645,0.754391,-1.80729,1.287457,0.538409,0
1.434463,2.466077,0.863547,0.569623,-0.162115,2
0.527094,2.356269,0.700099,-0.37039,0.143967,8
1.077221,2.04714,0.626372,0.722833,0.157287,1
-2.86502,2.34072,3.058969,-1.057268,0.167763,5
2.042063,2.676251,1.330287,-1.89992,0.620221,7
-0.825054,-2.352022,0.294791,2.363634,1.566993,4
-3.548014,1.923057,2.43843,-0.031481,-0.759875,5
-1.941667,0.222821,-2.352451,-0.00757,0.722655,6
1.705885,2.128225,0.81176,0.568229,-0.026191,2
2.38983,-0.462396,-1.074228,-1.713258,0.137187,3
2.003736,1.996473,1.938411,-1.218909,0.970339,7
-2.123713,2.046323,-1.417903,0.594033,0.260644,8
0.364091,1.176306,0.869785,-1.752882,2.231765,8
-3.490236,0.19152,-1.21798,1.07396,0.71393,0
-0.922485,-0.70277,-0.265704,2.477558,1.17975,4
-2.918137,1.88738,2.903442,-0.444914,0.27272,5
0.779989,1.943469,1.99122,-0.049282,0.742591,7
1.444959,1.771397,1.224034,-0.199514,1.034262,7
-0.329726,0.738743,-2.337055,0.337394,0.378675,6
-4.046446,-0.661091,-0.52875,-0.18283,0.763441,0
-0.953746,-0.462162,-0.920221,2.374352,1.323247,4
-3.652883,0.129429,-1.868076,0.579239,-0.421037,0
-3.178431,0.314661,0.537762,-0.777629,-1.564517,8
1.812649,-1.926579,0.940944,0.296842,1.824422,7
1.82636,0.857877,1.44041,-0.050825,1.157045,7
-0.425387,0.44023,-1.025686,2.898756,0.277996,4
2.798438,-0.385452,2.615771,0.129695,-0.285703,1
2.282848,1.507073,1.279542,0.128937,-0.506818,2
-3.267881,1.490754,2.126694,-0.701368,-1.841307,5
2.172964,-0.901735,0.528126,-0.639638,0.493117,1
1.893126,2.076739,0.897911,0.659443,0.725622,2
1.864466,2.053417,1.441476,1.737896,-0.112997,2
3.064381,-1.30027,-0.808927,-1.586726,-0.956146,9
-0.671869,-2.115089,-1.041972,-0.384692,1.616097,4
-1.772513,2.25297,0.352376,0.117828,1.883223,8
1.869719,-1.191525,-0.504092,-0.354411,0.3172,3
1.527838,-2.069721,-1.02356,0.164815,-1.68241,9
2.418962,1.97228,1.036751,0.081283,0.121783,2
-3.160041,1.209588,0.916679,0.307561,-0.687364,8
-4.002861,-1.988733,0.976823,-1.629181,0.504676,0
2.555825,-0.911635,-0.105197,-1.132231,-0.013677,3
1.853666,-0.838026,-0.617847,-0.500473,0.238642,3
0.156407,2.073848,-2.320803,-0.804806,-0.709455,6
-0.359313,-1.527902,-1.646009,0.56727,0.342932,4
-1.092956,-1.113501,-1.523581,1.415561,0.730218,4
-0.916748,0.202406,-2.691336,-0.78982,0.991989,6
-3.182727,-0.418552,1.096116,-0.17035,-1.580271,8
-0.306767,1.005587,-2.581409,-1.511638,0.034569,6
1.208186,2.643034,-0.323617,1.08562,0.04296,2
-0.166052,2.218787,0.676443,-0.355056,0.781085,8
-3.052695,2.557556,1.445287,-0.456736,0.124026,5
0.82121,1.878012,0.568815,1.53322,-0.824545,2
0.78207,2.183897,0.635258,1.387212,-0.298337,2
-2.607945,2.503385,2.257362,-0.979429,0.162449,5
-0.621263,1.115239,-3.322719,-0.276545,-0.185776,6
1.930952,-0.481491,-1.287042,-1.400497,-0.141174,3
-3.458896,-2.440042,1.437445,-1.310395,-3.483853,8
-2.884556,-0.264125,0.427627,-1.511673,-3.041794,8
-1.567643,2.119663,1.300809,-0.221448,1.380296,8
1.813856,-1.806406,-1.131829,-0.365724,1.437154,9
0.377854,2.072734,-0.121793,2.286606,-0.488979,2
-3.929047,-2.749853,1.605353,-1.963778,0.031199,0
-2.936774,2.051905,-0.867571,0.858327,0.046765,8
2.335309,-1.236247,-1.114198,-1.146708,-0.564184,3
1.291072,-1.821591,-1.632135,-1.029807,0.430013,9
-1.163168,1.376134,0.488148,0.353394,1.494027,8
-0.627003,-1.340898,-1.360884,1.209552,0.949283,4
-2.538435,1.367369,3.047451,-1.200529,-0.221181,5
2.207155,-2.329544,2.083065,1.34732,-0.829392,1
-3.642214,0.187339,-0.762661,0.76607,0.212277,0
-0.091413,-0.735837,-1.666057,2.04366,0.174658,4
-4.172825,-1.988833,0.04027,-1.048342,0.114052,0
1.085992,-0.346148,-2.492333,-1.10603,0.196666,5
1.832085,-0.90162,-0.829148,-0.514868,0.295144,3
-1.200131,1.500365,-2.619914,1.439817,-0.493414,6
0.226156,-2.419057,-1.235043,2.074382,-0.671842,9
-1.035427,-1.965909,-1.574555,1.35545,0.34367,4
1.961728,0.940371,1.243998,1.656212,0.67987,2
-1.115726,2.470308,0.124212,-1.391979,1.006446,8
-3.504315,0.290186,-0.998004,0.411958,0.364172,0
-3.418596,1.806533,2.585773,-0.320205,-0.0604,5
-0.431703,-3.01412,-0.830855,-0.876844,1.629181,4
-0.151172,1.28672,-2.906278,1.762051,-0.401213,6
2.652593,0.229463,1.108665,-1.256011,-2.41312,8
1.699765,-2.723569,1.514643,1.835932,-0.520243,1
-1.394775,-2.731377,1.06326,0.616995,1.241084,4
1.501689,2.529474,0.74369,1.112393,0.066126,1
1.743463,-2.6619,2.040505,0.637195,-0.103979,1
3.073285,0.528211,0.241888,-2.216065,0.629175,1
1.341374,-2.198507,0.035707,0.567476,-2.03994,9
-2.491398,1.846177,0.236613,-0.812912,-0.727483,8
-3.284753,1.685563,2.691196,-0.312592,0.136081,5
2.040216,-1.15222,-0.267063,-0.746062,0.23585,3
1.229563,2.53312,0.848338,0.871821,-0.173028,2
1.540775,-0.749804,-0.463721,0.351103,-0.156315,3
1.763343,2.303985,0.540406,1.08617,-0.181928,2
-0.321602,2.660777,0.669856,-0.071538,0.451891,7
-4.356874,-1.736319,0.223238,-0.652059,-1.656779,8
-1.475685,-2.157888,-0.26452,2.494802,1.241251,4
1.89128,-1.771711,-1.03242,-1.666989,0.684576,9
2.967102,0.012871,1.024549,-2.486973,-2.347607,8
-3.008491,-3.287205,3.439271,-2.068848,-0.104946,0
1.69039,-1.106886,-0.705734,0.100909,-0.0302,3
-3.750475,1.822583,1.504125,-0.229798,-1.744535,5
-0.288254,1.603342,0.360273,-0.171081,0.803905,8
2.045352,-2.011734,1.861995,1.429087,-0.338718,1
2.042092,-0.578758,0.497292,0.704658,1.349866,7
-2.450629,-4.350786,3.792175,-1.078276,-1.47421,0
2.07854,-0.59834,-0.066503,0.125095,-0.242069,3
-3.522885,1.402195,2.997453,-0.088148,-0.753641,5
2.031138,-1.001392,-0.673616,-0.463734,-0.464474,3
1.207977,1.212742,1.084644,0.680337,1.378736,7
1.833106,-0.014328,-2.139697,0.150726,-1.979192,5
-0.298798,0.852449,-3.145082,0.346238,0.515343,6
1.100987,-1.776543,-2.84265,0.008749,-1.135843,9
-2.72917,-2.878461,2.696165,-2.458381,0.621317,0
2.275867,-0.382408,-1.794028,-1.028247,-1.087854,5
2.266505,-0.744324,-0.834522,-1.286953,0.384227,3
1.741972,-1.415577,-1.394623,-0.543743,0.016134,9
2.092712,-0.944521,-0.844955,-1.748085,-0.003353,3
2.722014,0.085205,-1.00402,-1.669922,-1.111872,5
1.747913,1.224228,1.309128,-0.871592,1.124708,7
2.676696,-0.660726,-0.238807,-1.604251,0.260941,3
2.149931,1.990037,1.450504,-0.083938,0.184043,2
1.294505,-1.93057,-1.798346,0.542952,-1.002112,9
1.491397,-3.229976,2.365437,1.198989,-1.006559,1
0.415093,-1.98611,-1.138177,0.303754,1.13226,4
0.092255,1.748443,-2.327464,-1.211599,-0.547132,6
0.917118,1.53982,1.091895,0.862733,0.645707,7
0.908597,-3.526831,2.201531,1.194514,-0.339366,1
2.055792,-0.744032,-1.761456,-1.290397,-0.122228,3
1.254845,-0.762252,0.55758,1.21969,0.693084,7
-0.046997,-2.654273,-0.069849,-0.416225,2.08598,4
0.626822,1.861541,-2.754921,-0.676159,-0.535525,6
-0.791137,1.174606,-3.111413,-0.452083,-0.344241,6
-0.625895,-2.74272,0.611507,-0.401876,2.156913,4
-1.076747,0.427009,-2.638222,-1.238763,0.042115,6
1.54166,1.580244,0.598053,1.645748,0.099959,2
2.223408,1.915429,1.582845,-0.266981,-0.090014,2
1.88336,-2.220601,1.402197,0.727064,1.194687,7
0.83355,0.956723,-1.266653,0.581419,0.119353,1
1.676302,-0.410207,-2.336521,-0.510285,-0.597739,5
2.310338,-0.734119,-0.915637,-1.640521,0.457162,3
2.330125,-1.400526,-0.136102,-0.954497,0.526077,3
-2.441264,0.080763,-2.055535,-0.307459,0.766396,6
2.187428,-1.952954,2.231907,0.88365,-0.348243,1
2.058163,0.191778,-1.065332,-2.81138,-0.157461,1
0.91667,-2.464225,-0.230065,-0.429926,-0.761551,9
2.514031,1.398922,1.943429,0.588506,0.031886,2
2.415611,2.118228,0.355086,-0.242779,-0.378928,1
-4.003311,-2.520484,1.92809,-1.705514,0.632881,0
1.562197,-1.78909,-1.178386,0.244336,1.507418,9
-2.437116,-3.604947,4.165006,-1.897614,-1.349411,0
-2.959326,0.619627,0.025559,-1.327613,0.695102,8
-1.008175,0.54427,-2.82183,-0.828207,0.166958,6
-0.629146,1.894147,-0.182444,0.235129,0.478775,8
2.199338,-0.933732,0.325901,0.333892,0.323153,3
0.672476,2.191117,0.275275,1.719451,0.019152,2
-3.275386,1.832346,3.004107,-0.406707,-0.2725,5
3.061874,-0.572064,1.770701,-1.634813,-0.248266,1
0.314897,2.803487,0.323213,0.439061,-0.449848,2
1.841505,2.453198,0.651049,0.024661,-0.036547,1
0.127335,-1.128778,-1.92854,1.486682,-0.532553,9
0.983587,-1.142901,0.036784,0.895665,-1.999225,9
-4.070129,-2.522228,2.516177,-1.399596,0.154451,0
2.137018,0.020233,-1.349611,-2.432663,0.340801,3
-2.92885,-0.762622,0.610276,-0.718697,-1.446123,8
-1.260595,-3.698707,5.540323,-0.89624,-3.166372,9
2.821192,-0.987584,-1.323612,-0.790514,-1.590215,5
1.790535,-2.355383,1.300766,1.45767,0.98489,7
-3.478429,1.120385,-1.685664,1.22195,-0.368937,0
2.124498,2.1006,0.705981,0.241019,0.174733,2
1.515131,-2.832422,2.181261,1.895328,-1.023734,1
-0.670826,1.350846,-3.03485,-0.522393,-0.299837,6
0.960769,0.579105,0.172441,-1.697329,-0.976723,8
1.491347,-0.923746,-0.599103,-0.089508,-0.093748,3
-1.680975,2.97242,0.477802,0.655835,0.817076,8
1.491992,-0.860255,-0.328029,0.927485,-0.461649,3
-2.869144,-3.855597,3.61899,-2.285501,-0.900065,0
-1.162646,3.024448,0.03068,-0.386003,0.196799,8
2.084088,-0.889362,-0.526685,-0.66727,-0.218312,3
-4.164074,-2.80056,2.251663,-1.483099,-0.262453,0
1.918643,1.648036,1.236949,-1.909001,1.030517,7
1.871482,-0.834799,-2.090151,-0.04715,-1.133616,5
-3.661803,1.693104,2.027722,-0.083534,-0.822628,5
1.962142,1.404353,1.422626,0.338694,0.089528,2
2.435488,1.355987,1.8741,1.137592,0.205224,2
0.335112,3.124722,0.693702,-1.465261,-0.122597,7
-3.418168,0.441831,1.296295,0.519265,-0.827504,8
0.561239,-1.047013,-2.119609,0.998626,-1.449279,9
2.604049,0.035949,-0.464263,-2.404409,0.320191,3
-3.826019,-2.67284,0.680308,-0.453198,-0.631564,0
2.141895,-1.244197,-0.128535,-0.435275,-0.054079,3
1.51082,-2.880213,2.7999,0.701041,-0.719427,1
-2.903334,2.269359,1.179932,-0.979276,-0.598419,5
1.971021,2.121035,0.937814,0.045871,0.200768,2
0.98883,0.115621,0.558427,0.502623,-0.568239,8
-1.111124,0.978381,-3.202656,-0.090232,-0.628094,6
-0.946805,1.777511,-2.665422,-0.533753,-0.496249,6
-1.138252,0.250912,-1.281622,2.906046,0.617188,4
-0.619272,1.329374,-2.905507,-0.729949,-0.481408,6
1.87143,2.174133,1.022069,0.406337,0.156489,2
-4.196055,-1.403312,-0.028027,-0.851739,0.686858,0
2.613276,-0.850744,0.064745,-0.483432,-0.648198,3
0.843599,0.02076,0.060324,0.688545,0.351432,8
3.092252,-0.893848,2.355152,-1.270041,-0.519127,1
1.262572,1.642519,1.768649,-1.34191,1.206625,7
-1.110292,1.164033,-2.859573,1.771753,-0.175894,6
1.449953,2.691358,0.134799,0.878035,-0.383314,2
0.309256,0.826344,-0.39241,2.983489,-0.072556,4
-4.474596,1.11148,1.91091,0.646405,-1.113558,5
2.115601,1.721094,1.264065,1.359438,0.303481,2
-1.444369,1.455712,1.482996,-1.295547,1.605554,8
1.480147,-3.161452,3.012362,0.145584,-1.125256,1
-2.878815,1.940603,1.943175,-0.864504,-0.158058,5
2.347631,-0.616184,-1.556141,-0.687197,-0.99655,5
-3.266378,2.208111,1.883436,-0.139691,-0.228926,5
1.799258,1.170561,1.302994,-1.437219,1.209458,7
3.002105,1.642843,1.034484,-0.790709,0.592501,1
1.478022,2.653472,0.230472,0.111994,-0.295068,1
2.676957,-0.606823,-0.037633,-1.301239,0.060359,3
0.809211,-1.531971,-0.886798,1.048203,0.663795,9
1.027661,2.225123,0.076653,1.87172,0.156334,2
1.752785,-0.935358,-1.169598,-0.646054,0.218144,3
2.502932,2.179384,1.135912,-2.004091,-0.134475,7
-0.552441,2.269628,0.936058,0.134087,0.555985,8
-4.459982,-0.880249,0.018137,0.510008,-0.015317,0
-3.817741,0.368327,-1.277483,0.257478,-1.90302,8
2.469838,-1.084961,1.513232,-1.010621,-0.3952,1
2.248463,-0.86668,-1.613136,-0.399454,-1.567751,5
-2.973946,2.30839,2.785876,-0.671573,0.150137,5
2.347954,2.044163,0.678494,-0.444741,-0.004168,2
-0.133923,1.35127,-3.434599,1.251968,-0.477885,6
1.746529,2.057973,1.26427,0.348698,-0.338204,2
-3.093762,1.107616,-0.505902,-1.051789,-0.499273,8
1.987283,-0.332986,-1.381027,-1.752844,0.489276,3
-0.039112,1.134228,-2.789935,-1.069061,-0.05413,6
1.946139,1.867829,1.417416,1.310657,0.283718,2
-3.072637,0.430044,0.085939,-0.337626,-0.254492,8
0.801088,-2.5667,-1.900134,1.329813,-0.131259,9
-1.511399,-1.23724,-0.3108,1.810078,1.254009,4
2.241575,-2.392933,1.72154,1.286471,-0.492857,1
1.157702,2.005229,1.528084,-1.093054,0.918554,7
1.695939,1.971405,0.791377,1.457992,0.337503,2
-4.381564,-2.710094,1.059901,-0.947636,0.256442,0
-3.917163,0.011202,-0.949623,0.379861,0.352873,0
-0.545389,1.895541,-2.752707,-0.604208,-0.622729,6
-0.661327,2.109107,0.134799,-0.742195,0.950884,8
0.781857,-1.560963,-2.579875,0.809523,-0.372909,9
1.649975,-3.169246,2.880599,-0.051454,-1.435771,1
1.604997,-0.368707,-2.317302,-1.197115,1.165869,5
-3.822378,1.624096,2.122146,0.006337,-1.12757,5
0.091532,1.606857,0.09285,-0.42625,1.366497,8
0.660689,2.261158,0.157987,1.569685,-0.795605,2
-3.110437,-1.716858,0.971558,-2.593283,-2.575655,8
2.901956,-1.304237,2.10653,0.314169,-0.641443,1
2.262645,-1.733613,1.860945,0.054876,-3.658236,8
2.459365,-0.627592,0.12489,-0.894508,0.656943,1
-3.144869,-0.054237,-1.168778,-0.299071,0.76946,0
-0.872379,0.437044,-2.438318,-1.436862,0.231772,6
-0.471171,-0.028856,-2.056236,1.219149,-0.55501,4
1.737831,-1.002986,-0.958252,-0.601274,0.393841,3
1.166273,-0.109227,-2.761951,-0.388287,-0.451269,5
0.268452,1.732782,1.024824,0.514013,0.911246,7
-1.549248,0.501761,-2.551482,-0.592878,0.141858,6
1.276491,2.33509,1.333784,-0.448769,0.58752,7
2.414708,-1.876629,1.882759,-0.424428,-0.163885,1
2.441283,-2.026625,2.303623,-0.503873,0.004974,1
2.610847,-0.403294,-1.32763,-2.068454,-0.303457,3
0.633756,0.341078,-0.057962,-0.175834,0.326993,7
2.243348,-0.715293,-1.351182,-1.477493,-0.438087,3
1.937464,-1.103237,-0.260408,-0.180318,-0.061401,3
1.885363,2.000129,0.426924,1.101938,-0.850031,2
1.450867,-1.495027,-1.697876,0.046783,0.758349,9
-0.630245,0.762521,-2.931676,-0.849994,0.527156,6
-2.417232,2.032677,3.243887,-1.129375,-0.614601,5
2.537369,-1.92204,1.72927,0.233097,-4.379633,8
-3.275825,1.026603,0.373317,-0.786638,-3.019525,8
-4.334667,-1.302327,-0.390785,-0.259079,0.722197,0
0.710172,-0.235496,-2.860561,-0.258743,0.155213,5
1.289588,-3.554854,2.586066,1.460357,-1.65234,1
-2.876142,2.580905,1.465929,-0.18161,0.17325,5
-3.520217,0.639613,0.114388,-1.487111,-3.785189,8
2.522023,1.68138,1.534648,0.23264,0.130179,2
-0.729997,0.691017,-2.611971,-0.565073,0.399585,6
1.287642,2.442216,0.295738,0.883908,0.058016,1
0.957163,2.67228,-0.880034,0.850979,-0.134059,2
-1.303717,2.158092,-2.162134,1.522894,-0.653885,0
1.660942,2.236967,1.079022,1.05744,0.177816,2
2.607876,-1.030502,-0.234606,-1.037346,0.070383,3
2.069523,-1.124309,-0.90064,-0.248129,-0.130385,3
0.457268,1.565796,0.553823,1.426604,0.920859,1
2.259913,-2.211852,1.709934,1.41943,-1.457426,1
2.465555,1.880343,0.911198,-0.340972,-0.036356,2
-1.570594,-1.849633,-0.471566,0.661841,1.504212,4
-0.91412,-2.094931,-0.105307,0.704084,1.748869,4
-4.376165,-0.666385,-0.319462,0.037535,0.953522,0
0.881242,2.195706,1.450659,1.430256,0.036987,2
1.640412,-2.813159,1.916503,1.063657,-0.383035,1
-3.271719,-0.784316,1.098542,-2.399122,-2.919356,8
-0.286423,0.754275,-2.858906,-1.346275,0.10673,6
-3.56488,1.847114,2.312023,-0.060961,-0.247166,5
0.53871,0.615909,-1.444973,0.728096,-2.783929,8
2.187134,-1.216618,-0.093413,-0.54783,0.363898,3
-1.363013,-0.425874,-1.463086,2.471431,0.443439,4
2.792153,-0.910281,-1.798873,-0.770269,-1.48311,5
2.470932,0.587344,2.024411,0.666689,-0.050331,1
-3.336471,1.97715,1.718382,-0.39217,-0.563588,5
0.741503,2.467001,1.502682,-0.334748,0.413861,7
1.168784,-2.577689,-1.423351,-0.233922,0.865452,9
2.512715,-1.301407,0.309454,-0.643763,0.174162,3
-0.53864,-0.230941,-2.447993,-0.889135,0.367594,6
2.261327,2.010078,0.988346,0.955247,0.025133,1
-2.800931,2.285474,3.28036,-1.298754,0.007893,5
0.158453,1.777936,-3.023969,-0.436754,-0.240643,6
-0.364766,1.619002,-3.000589,-0.19134,-0.452786,6
-4.301749,-2.053524,1.641913,-0.363643,-0.433238,0
-3.451351,1.824752,2.233868,-0.246528,0.304016,5
-1.63688,0.495712,-2.458243,-0.468282,0.294643,6
1.742122,1.935827,1.357109,0.874517,0.49102,2
-0.989617,-0.000726,-2.102772,0.93257,0.04322,4
-1.181891,-1.863626,-0.836236,1.70377,1.234315,4
-1.417044,-1.329222,-1.240392,1.843696,0.984188,4
1.622738,0.236636,-0.702234,1.037852,-0.180589,1
-2.510537,1.225395,-0.625827,0.286542,1.276098,8
2.015717,1.438128,1.04035,0.304847,0.812569,7
0.708281,1.914038,1.329602,-0.149521,0.710413,7
-1.097749,-1.475849,-0.874366,1.110317,0.80713,4
-4.219577,-1.430186,0.026004,-0.078007,0.727837,0
1.029294,1.099393,0.664841,0.804253,1.002593,1
2.093718,-2.075261,1.441701,1.318948,-0.458925,1
-4.104064,-0.751836,-0.392042,0.304306,0.850759,0
2.450745,-1.317246,1.060271,-0.44933,0.726301,3
1.783152,1.776722,1.321485,1.653927,0.428753,2
1.081556,2.437346,-0.268022,1.098492,-0.392424,2
1.699503,-1.564284,-1.888079,-0.457641,0.649219,9
2.252957,2.115458,0.727978,-0.660058,0.130029,2
1.730447,2.316989,1.093082,0.732851,-0.589414,2
-4.221677,-2.686796,0.188155,-1.079472,0.119475,0
1.448586,-0.717337,-0.553276,1.124644,0.373189,3
1.769652,1.001053,1.190285,-0.658478,1.113257,7
1.290115,2.59172,0.437203,1.082605,0.173566,2
-0.311393,2.572061,-0.428413,-0.94378,0.684086,8
1.680001,-2.504523,-0.434049,-0.826096,-0.75578,9
-1.323899,-1.726824,-0.495465,0.587187,1.548072,4
-1.500554,0.624257,-2.441671,0.300813,0.456445,6
2.353377,-2.141206,-1.364773,-1.104742,-0.95448,9
2.786279,1.806557,1.135959,-0.042789,0.135215,1
1.682344,-2.874743,2.724616,0.172745,-1.284326,1
1.017393,-1.606439,-0.005743,0.501497,-0.801686,9
-1.555591,2.075254,0.891168,-0.537821,1.921187,8
-3.669863,1.698165,2.421256,0.435563,-0.496855,5
1.40351,-3.211876,2.224809,0.790218,-0.311565,1
-1.634762,-2.011526,-0.535472,1.904196,1.059871,4
-3.008321,0.803381,-1.695591,1.370942,0.529632,0
2.294131,1.921715,1.197781,0.127872,-0.097771,2
2.18476,-2.327745,1.871595,1.094035,-0.462572,1
1.466587,-1.963344,-1.193035,-1.220412,0.987664,9
2.215526,-1.724269,0.402988,0.054873,0.490664,3
2.415761,-0.757809,-0.526116,-1.053198,0.070541,3
0.88999,2.15816,1.032648,1.379276,0.141948,2
2.781763,-0.035916,-0.648058,-2.222048,-0.374543,3
-1.050742,-1.703727,-0.737475,0.732056,1.374247,4
0.859296,1.663137,1.498908,-0.072554,0.792579,7
1.237383,2.910001,0.156907,0.566974,-0.166872,2
0.225086,-3.183165,-0.882385,1.154331,-1.971842,9
2.278207,-0.584692,0.229758,-0.489288,-0.36558,3
-1.163862,-2.337936,-1.280119,0.524605,0.649076,4
-4.342174,-1.923505,0.788914,-1.336919,0.960823,0
-3.836775,-2.88372,1.819586,-1.685913,0.505711,0
1.078086,1.822932,1.463684,0.277458,0.696672,7
1.938214,-0.821155,-1.201315,-0.86839,-0.250204,3
2.753681,0.739776,2.090116,0.001526,0.861465,2
0.725063,2.386768,0.51685,1.899121,-0.317794,2
0.939927,0.032125,0.212082,0.665972,-1.007447,8
2.866752,-0.517945,-1.461756,-1.586592,-0.733745,5
-1.091146,2.232472,0.656174,-0.090347,0.780567,8
2.39912,-2.256987,2.034831,0.356953,-0.544538,1
-2.529582,-1.998565,0.495548,0.487012,1.622502,4
-3.646916,0.065111,-1.25396,0.226646,0.320172,0
-1.351602,-0.726751,-1.294838,0.080093,1.420625,6
-2.204223,-2.211926,0.173096,0.956649,1.23784,4
1.631909,2.257037,0.72544,-0.234482,-0.372432,2
2.017947,1.295083,1.298461,1.810139,0.771754,2
0.778068,2.196808,0.906595,-0.034754,0.830542,7
-1.366536,-0.792653,-1.486138,2.361828,0.422775,4
-3.671419,1.679315,1.274318,-0.04967,-1.090996,5
2.100224,-0.738788,-1.328538,-1.819421,0.57199,3
1.628316,1.676519,1.454475,-0.892997,1.012836,7
1.371099,1.258832,1.616759,0.733363,0.530713,7
1.316836,2.539972,0.776965,1.16597,-0.119466,2
-1.471124,2.697752,0.673457,-0.327639,1.113844,8
1.794761,-2.612635,2.6641,-0.327813,-0.424407,1
1.8177,2.188235,0.986245,0.509326,-0.028951,2
1.196326,1.887127,-0.018019,1.030594,-0.86712,2
-0.271467,-2.92609,-0.646396,1.277119,1.561713,9
