@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.35-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.900212,-1.217792,9
1.864767,-2.637262,1
-0.507715,1.340913,6
2.492659,-1.958465,1
-1.012005,-2.141592,4
0.977297,2.02146,7
1.683303,-1.971443,9
2.202299,-2.625567,1
-0.940303,0.063321,4
-1.167705,1.214046,6
2.121063,-1.475674,7
1.99004,1.43468,2
0.881741,2.164147,2
-0.674611,-1.352626,4
2.381182,0.680202,2
-3.746839,1.919053,5
-0.515979,1.832643,8
2.175667,-0.368193,3
-1.063947,1.192683,6
1.173668,-0.948004,5
2.768392,-0.624167,5
2.557329,-1.002316,1
-2.007987,2.961035,8
0.887303,-1.814852,9
-3.244746,1.330501,8
-0.860918,-1.671339,4
0.974525,-1.39065,9
2.995365,1.498176,1
0.290341,-2.309237,9
-0.97833,0.585472,6
0.833372,-1.781694,9
0.336537,-1.808894,9
-1.140155,-0.628146,4
-1.436495,-1.197,4
-3.860865,-0.089333,0
-3.630445,0.150695,0
1.839381,-0.594498,3
-1.136593,-0.944489,4
0.38953,1.520143,7
-0.331648,-1.825992,4
2.111866,1.920529,2
-1.405908,0.025572,6
1.427781,-2.650324,9
-3.777617,1.742394,5
-3.97824,-1.651674,0
-3.912803,1.253164,5
-1.507999,-0.075238,6
-2.638545,0.947603,8
-1.354542,0.336505,6
1.637424,-3.419705,1
1.632306,1.358391,1
-3.824925,-1.133141,0
2.676962,-0.073944,5
-4.134644,-0.257135,0
1.177951,-2.179118,9
-0.475945,1.302024,6
2.061366,-1.739097,7
-1.346409,0.887748,6
-2.496537,-3.992775,0
-0.583514,1.863395,6
3.204917,1.139253,1
-3.453273,2.095592,5
-3.631627,2.032238,5
-3.545912,1.537397,5
-0.383222,2.25254,7
-0.450174,-2.110906,4
0.478833,1.752199,6
-3.02035,1.96794,5
0.877575,2.643395,2
1.231866,0.348308,1
-0.585401,2.34323,7
0.932684,2.602916,7
-1.953445,1.628007,8
1.096092,-0.705378,1
1.903924,-1.626266,9
-1.176012,-0.488124,4
1.850876,1.798876,2
1.457662,2.050666,2
1.523368,2.70339,2
-0.927962,-0.261826,4
1.274242,-1.873904,9
1.357956,-1.982734,9
-3.202285,0.178772,8
-3.766447,0.809599,8
-0.196632,2.161727,6
2.152586,-1.311919,1
1.893157,-1.186843,7
0.246198,1.921598,6
0.70826,-1.661428,9
0.635192,-1.90672,9
1.151492,-3.442473,1
-3.613151,2.216861,5
0.173862,1.186705,6
2.490279,-1.937531,1
-3.553389,0.105352,8
1.76923,2.360078,2
-1.314162,0.885264,6
2.549617,0.645516,8
0.924828,-3.336252,1
-0.645802,1.817436,8
2.113611,-1.445091,9
2.214295,-1.941798,8
1.657325,-1.818114,9
2.476567,-1.412527,3
0.651707,2.785258,7
1.249011,0.452376,7
0.620325,2.104813,6
1.810314,1.962096,2
-0.410301,0.259388,6
1.006453,-3.32495,1
-4.688508,-1.637358,0
0.064061,2.152481,6
1.739916,-0.866918,3
-0.465857,1.806811,6
-1.501033,2.569963,8
2.885952,-1.008671,1
-0.877766,0.599117,6
-3.646086,-0.808734,0
2.067167,-2.565185,1
1.723733,2.01433,6
0.37622,2.468399,7
2.47213,-0.817361,3
-0.241268,-2.279435,4
-2.840984,-3.266519,0
1.373712,2.955208,2
-1.012843,1.910286,8
1.964179,-1.770614,9
1.671704,-0.70682,3
1.715311,-2.753219,9
1.643845,-0.300902,2
1.906489,1.246254,7
2.047166,0.449603,7
-1.136925,2.373614,7
1.605126,-2.331995,7
2.075717,-0.739538,1
-0.54023,-2.808711,4
1.003697,1.869161,2
2.489364,-0.980389,3
-3.199454,2.121394,5
0.478601,-4.280072,1
2.446588,-0.023209,1
-0.771965,1.618702,6
0.162508,2.094766,6
1.541707,2.378703,2
2.322778,0.857963,7
0.571123,-1.751757,9
-3.990336,0.722046,8
0.039114,1.144194,6
1.901953,-1.881744,9
2.09253,-1.282177,5
-3.790528,-0.310818,0
-3.305464,-1.993138,8
3.288491,0.087494,1
-1.220803,-0.942433,4
1.258882,-2.753603,1
-3.373241,-2.261489,0
-1.273591,1.999397,8
1.978431,0.12403,2
0.487939,-0.002874,7
0.177977,1.944926,8
2.012408,-1.488775,9
1.582595,2.163449,7
2.388505,-0.645616,3
0.843003,-3.756096,1
1.325891,2.247004,6
-1.2416,0.50391,6
1.410466,2.299063,2
-1.098057,2.355119,8
2.016007,-1.500656,7
1.92249,-0.64857,3
-3.206752,-0.620654,0
1.900749,-0.604011,3
2.211063,-0.431085,3
1.468599,-3.105449,1
1.32503,-2.644439,9
-3.080811,0.13877,8
-1.017456,0.23039,6
1.456407,-3.57755,1
1.05408,1.791277,2
-2.510599,1.282846,0
0.929467,2.050782,6
0.444476,-0.113006,7
2.721196,0.77118,7
2.074291,1.785717,2
-3.274078,1.999626,5
1.379324,-0.566521,5
-0.816604,0.006426,4
-3.137152,0.244886,8
-1.224791,-1.260312,4
-1.0531,-1.169409,4
-3.978895,-0.554719,8
0.320086,-2.386762,9
1.070881,2.176035,8
1.188979,1.010092,8
1.342238,2.63599,7
2.366487,-0.6151,3
1.350626,-2.064819,9
1.897479,-1.07267,3
0.82527,1.341656,8
-0.981387,-0.069156,4
-1.875865,-0.848696,4
1.526681,-0.657426,9
2.154942,-1.606396,9
0.186594,2.006319,6
-2.562768,0.511587,8
-0.850819,-1.869343,4
2.224756,1.015945,8
2.100642,2.174921,7
2.335951,-0.491668,3
1.820312,-1.58522,8
-2.754074,2.241273,8
1.955456,-1.931007,9
2.509303,-0.281032,2
-2.496893,2.258868,8
1.662453,1.751148,7
-1.551017,0.56802,6
0.316626,1.876287,7
2.002917,-2.19057,7
0.630882,1.864598,2
3.059416,-1.12001,1
1.816813,1.859547,7
-4.128635,-1.782088,0
0.069544,2.654409,7
2.132501,1.361487,1
-4.078362,-1.712566,0
-0.317344,1.158743,6
1.92778,1.759864,2
-2.567245,2.554207,5
-1.103054,-1.599232,4
-0.356629,1.701607,6
1.035608,2.983629,7
-2.166462,2.80721,8
-1.274309,-1.448768,4
0.372543,2.613678,2
-1.311836,0.6228,6
1.757122,0.258502,9
2.503469,-0.976878,3
1.833298,-1.876451,7
-3.845681,-2.739281,0
2.270783,-0.823002,3
-2.811199,1.438073,8
-3.427693,-3.741765,0
-2.266007,2.230306,5
2.444636,-0.691386,3
2.851501,1.545553,1
0.887493,2.408012,2
-4.168679,-0.607729,0
2.798003,0.41054,2
-1.21063,0.868618,6
2.091747,2.318258,2
-1.533838,0.03508,6
-2.638979,1.25637,8
0.604791,2.790717,2
-0.405552,1.480068,6
0.368358,2.336851,8
-1.090364,-1.732673,4
2.339761,1.454961,7
2.225004,1.059548,2
-3.500038,0.353563,0
-1.247171,-1.207228,4
1.394073,2.515678,2
1.68951,1.566542,7
0.214863,1.853534,8
1.918067,-1.528699,7
-1.681676,-1.46159,4
-1.38994,-1.574984,4
-3.633054,0.842777,8
-2.676516,0.841806,8
2.598918,0.171798,2
-0.188999,1.761661,6
-3.803159,-2.201544,0
1.834131,1.355895,2
-0.590947,1.137624,6
-1.114552,-1.858416,4
-2.777209,1.702772,8
-4.561595,-1.843352,0
2.421939,-2.425597,1
-1.238853,0.131405,4
1.847531,1.935279,2
-4.712929,-1.389687,0
-0.407171,-1.786244,4
1.782562,-1.764433,7
-3.799683,-0.92827,0
-0.559062,0.686299,6
-2.417935,-3.065498,0
-3.909667,-1.002108,0
1.828962,2.150349,2
1.915204,-2.496709,1
-4.056556,-0.581139,0
2.163902,-0.806608,3
2.242898,2.179636,2
2.379766,0.471486,2
2.044799,-0.337334,5
2.16413,-0.909956,3
-1.17191,-1.646358,4
-2.696839,1.925779,5
-1.094538,0.401398,6
1.772786,-2.638733,9
1.824952,-1.568705,9
-3.339965,2.09066,5
2.193906,-2.442909,1
1.591829,2.337443,2
-3.72444,-1.625538,0
2.306352,1.470457,2
0.088155,-1.295799,9
2.212607,-0.853253,3
-0.87558,2.48105,8
1.768249,2.139999,2
-3.810757,-2.326995,0
2.387696,-2.179078,1
0.680187,-1.735253,9
1.25458,2.44236,7
0.743669,0.975574,6
2.527236,-0.242151,5
-0.637172,1.154794,6
-1.448089,0.881111,6
1.353074,2.325604,8
1.817386,-3.098464,1
1.675466,1.951877,7
1.629973,-3.068411,1
1.947896,-0.533818,3
1.394486,0.232102,1
0.272023,-2.521653,9
-0.432177,2.407551,7
-0.887039,1.271119,6
2.273534,-0.838706,3
1.522197,-3.373906,1
0.868581,-2.293574,9
1.407944,-3.528792,1
-1.459423,-2.14609,4
1.098342,1.217159,8
2.920348,0.327029,2
-1.198436,-2.30617,4
1.980616,-1.381429,9
2.623149,-0.871242,1
2.266936,-1.135176,3
1.398305,-3.397741,1
1.651233,-2.908833,1
-4.240839,-1.346235,0
-1.212737,-2.657884,4
-4.311913,-1.010955,0
1.057078,2.407926,7
-0.626166,-0.544465,4
2.451176,-0.502441,3
2.131038,-0.726812,3
1.555403,0.351068,7
-0.886468,-1.88187,4
2.378496,1.826315,2
1.729201,-1.745612,9
1.844934,1.575107,2
-3.489925,2.02572,5
2.614162,-0.806354,5
-0.182807,1.467101,8
2.156298,-0.801665,3
0.63499,2.334856,6
-4.236369,-2.25105,0
-1.961014,-1.08067,4
1.352069,1.914036,2
-1.470442,-1.702959,4
0.972457,-0.740865,5
2.056355,-0.966284,3
-1.208154,0.973343,6
-3.058978,2.273925,5
1.851455,-0.79023,3
1.663207,1.220943,1
0.316757,1.937613,7
-3.596153,-2.916458,0
0.793984,-1.655958,9
-4.166367,1.542309,5
0.877926,-3.323473,1
1.602549,1.878533,7
-4.306316,-2.367586,0
-1.888017,0.831721,8
-4.44759,-2.278729,0
1.898373,1.97303,1
0.06808,0.641924,7
2.481507,-2.027342,1
2.067894,-0.859478,3
1.071661,2.615961,2
1.563388,0.112091,9
-0.801423,-0.933784,4
1.903065,-2.41195,9
-3.851837,-1.809067,0
1.643753,2.430917,1
-0.47915,-2.60564,9
-1.397922,-1.673972,4
-0.901762,-0.596049,4
2.095851,-0.960802,3
-1.938683,-3.699705,9
-2.69759,1.403566,0
2.084557,-2.600544,1
2.296012,1.900083,1
2.309084,0.987017,7
1.765697,-2.667297,9
1.903228,2.285832,2
-0.211329,-1.894715,4
-1.04954,0.267907,6
2.315554,-2.038805,1
1.868705,2.645729,7
-1.277592,-1.228022,4
-2.041293,0.018786,6
-0.862708,-0.111691,4
-3.374497,-3.984135,0
1.96045,2.623708,2
2.042281,1.715347,2
-0.612591,1.059641,6
2.679258,-1.553071,1
1.78423,-1.868461,9
1.759849,-2.004762,9
-0.573563,1.622261,6
-3.438396,-1.653156,8
2.402743,-2.33027,1
2.367284,1.590053,3
2.074136,1.744967,7
-1.303238,0.425925,4
-4.395747,-1.94045,0
1.267599,2.047353,6
-4.178076,-2.910805,0
0.867448,-2.435061,9
2.298174,-2.004337,1
1.806884,-0.816682,3
-0.791392,0.278843,6
-0.329634,1.77221,6
-2.169887,2.013521,8
0.95298,2.112584,7
-1.956918,-3.841091,9
-3.294437,0.325785,0
1.09064,-0.324758,5
-2.130925,-2.562557,4
1.604979,-2.917305,1
-2.666407,1.182364,5
-2.024676,-1.739722,4
-4.388649,-2.058503,0
1.561222,-0.470349,5
1.701537,-3.141438,1
1.060022,-0.845066,5
2.797521,2.031163,1
-0.819617,0.95392,6
1.820184,-0.960909,9
-4.303195,1.086412,5
-3.349276,2.239393,5
-3.015504,1.258459,8
-4.651441,-0.947075,0
1.723371,-1.711779,9
-0.712608,1.39174,6
-3.609036,-0.129818,0
-3.745387,1.963429,5
-3.246083,-1.259442,8
1.478895,2.492257,2
2.365042,1.207187,2
1.58009,-2.197977,1
1.90159,1.787857,2
-0.51761,2.484897,7
1.727469,-1.070639,9
1.503652,2.303824,7
1.99024,1.363838,1
2.137163,-1.775945,9
1.900775,2.664879,7
-0.371001,1.291839,8
1.203932,1.56457,1
1.953605,0.377269,7
0.877024,-1.739637,9
-1.449536,-1.533185,4
-1.108936,-2.295487,4
-0.199989,2.750367,7
-4.364367,-0.479077,0
1.396546,-3.327637,1
-4.012958,-0.613562,0
-3.877326,0.370456,8
0.326151,1.794928,8
2.162779,1.851169,2
1.766545,-1.907941,9
-0.263611,1.887054,7
-1.142017,-0.403894,4
2.160147,-0.615443,3
2.073282,-2.552099,1
0.547342,-3.164841,9
2.497585,1.890571,2
2.109729,-2.151857,1
2.715955,1.725774,2
1.972657,2.450282,2
-4.313312,-0.270831,0
0.456254,-1.495708,9
1.906668,1.316378,7
-2.576112,1.952591,5
-1.555426,-1.304724,4
0.977337,2.175663,6
-1.059596,-0.104497,4
-1.606081,-1.773861,4
0.424774,1.41296,6
-4.073006,0.661525,8
-0.708654,2.035414,6
1.542626,2.221012,7
0.014622,1.640842,6
-0.120541,1.268448,6
2.632552,-0.619279,5
-1.688748,-3.565398,9
-0.575331,-2.046865,4
-0.817876,0.566184,6
-1.489729,-0.911264,4
1.334643,2.20978,2
2.321089,-0.232105,5
1.547537,-3.098424,1
-2.238243,-1.949674,0
1.66482,0.041993,5
-4.422534,-1.498276,0
1.137172,1.758999,2
-3.835779,0.44657,0
-3.1777,0.419288,8
2.347973,0.142093,5
-3.402986,2.460271,5
-3.831726,-3.028638,0
-3.451654,0.956749,8
-0.641387,-2.417849,4
2.625317,-0.097711,5
-4.335966,-0.919463,0
-0.92607,-1.874145,4
1.96257,1.91362,1
-3.574318,-3.082632,0
-1.26595,-0.385898,4
1.157173,0.952184,1
1.120721,1.363675,7
1.212525,-1.548977,9
-2.881737,2.091461,8
2.228458,-2.059607,8
-3.725179,2.120699,5
1.625238,-1.173264,3
1.591185,-0.593571,5
2.009742,1.943295,2
2.347957,1.326571,1
-4.057786,1.256618,5
-3.986948,0.923297,5
-3.759417,-1.00502,0
-3.446486,-0.213629,8
-3.358666,1.104313,8
0.740207,1.944805,7
1.912622,-0.933521,3
-0.028875,0.916921,6
-0.947962,2.179615,7
-4.561167,-2.433938,0
0.514287,1.438457,6
-3.134481,-2.397137,0
0.195589,1.843213,7
-0.882831,-2.557184,4
0.47927,3.162526,7
-3.355618,-3.143893,0
-0.011087,2.627359,7
1.149904,3.342367,2
-3.54615,1.610464,5
2.009653,-0.844326,3
-3.092524,-3.81329,9
-3.566642,1.825146,5
2.053244,-1.113285,3
2.391628,-0.837185,3
2.120562,-1.672551,3
1.741369,-0.892976,3
-3.615577,0.597839,8
-1.541349,0.200007,6
2.052946,-0.799064,3
0.860892,1.862849,7
-2.070162,-2.707596,0
0.878219,-2.091765,9
2.683846,-0.898008,3
1.750676,2.641134,7
2.161448,1.995583,2
0.522093,-1.738378,9
-1.291491,0.622589,4
-3.055563,2.178619,5
-3.9863,0.265881,8
2.657234,-1.126855,5
2.074022,0.734914,2
1.625809,-0.94305,3
0.980448,1.620924,8
1.681357,1.90816,7
1.441522,-1.942231,9
-1.059347,0.215477,6
-0.979128,0.497779,6
-1.497294,-4.286148,0
1.005186,2.086921,6
1.902237,-0.842492,3
-0.648487,-2.119944,4
-0.044705,0.872229,8
-3.561555,-1.439943,0
-0.79703,0.737668,6
-0.647118,1.73949,6
0.631614,2.457798,2
0.690467,-1.789466,9
1.805115,-1.387545,7
1.033489,-2.179801,9
-3.403753,-0.240099,8
2.098289,-0.853447,3
1.260241,2.462396,1
2.023859,-1.636007,1
-3.626877,1.014653,5
-1.117154,1.115346,6
1.74435,-2.26474,1
-4.072823,-2.511921,0
0.508972,2.090506,6
2.157104,0.957381,2
2.042884,-1.763658,9
1.708183,-0.838818,9
2.434841,-0.338921,3
2.177997,-2.58706,1
0.492434,1.407525,8
0.26483,2.40426,7
-3.238928,0.711902,8
-1.605639,0.357153,6
-1.323154,0.249786,6
1.660837,-0.387237,1
-3.22467,1.524104,5
-3.21751,1.609208,5
-1.19451,-0.827179,4
-4.209504,-2.506948,0
2.610931,-0.750954,3
-0.746935,-0.556007,4
1.645422,-2.07843,9
1.299106,1.534353,7
2.035397,-2.311577,1
0.838949,-2.773813,9
-3.546092,0.360258,8
1.697404,-2.630219,9
1.368714,2.651903,7
-0.500844,2.139624,7
-3.78765,-1.205395,0
1.668059,-2.958123,1
1.090238,0.957456,8
1.363074,2.571696,2
2.180975,-0.005924,5
2.019394,-0.55836,3
-0.37133,-1.765801,4
-3.54676,1.723313,5
-2.982706,1.11692,8
-4.348362,-2.852884,0
-3.26124,0.609358,0
-4.15958,-1.475508,0
-3.931894,-1.838826,0
2.415278,-0.703523,5
1.54701,-0.252353,9
-3.336324,-3.25126,0
2.673186,-0.863798,1
2.475814,-1.404204,1
-3.205555,2.276519,5
-0.365883,0.713202,8
-1.273449,-0.114639,4
-0.300106,2.662323,8
-3.28013,2.134915,5
2.443442,1.477374,2
0.988809,2.717219,2
-3.303633,0.996327,0
-4.241705,-2.069587,0
1.504324,2.332485,2
0.07471,0.21638,7
-1.373143,0.359337,6
3.507618,0.41622,1
1.989414,1.946699,2
-2.857425,1.523099,8
-3.013192,2.225388,5
-0.398307,-0.828753,4
-3.490014,-3.545772,0
2.550227,1.746222,1
-4.166601,1.002276,5
0.967065,1.127048,8
2.319281,-1.408038,3
1.439437,-3.083254,1
0.893268,2.457137,2
2.078986,-0.678952,3
-4.05919,0.031798,0
-3.524116,2.066509,5
-2.338073,-0.438908,0
-4.359277,-1.764432,0
-0.832443,-1.908713,4
-0.731506,-2.673832,4
2.711743,-2.095822,1
-2.959284,1.871646,5
0.143785,1.78053,6
1.725158,-0.374935,9
2.055287,-0.816631,9
-4.139923,-0.179744,0
0.812159,0.758777,8
-1.540988,0.913999,8
-2.95073,-0.63581,8
2.209521,-0.426065,3
-0.813696,0.08646,4
2.04621,-2.197346,1
1.756958,-1.596587,9
1.138121,-2.507707,9
-1.848315,2.245533,8
-0.151802,1.457548,6
-3.841405,1.677928,5
2.683139,-0.098602,3
-0.523169,-2.508612,4
2.057062,1.901634,1
1.419338,-1.833713,9
-1.496377,-0.91965,4
-0.558126,0.128416,4
2.199132,-0.938891,3
-3.752746,-0.669599,0
-1.476105,-1.345681,4
0.594135,2.063515,7
-1.542082,-1.479225,4
1.484237,2.489358,2
1.93908,-2.508066,1
2.56664,-2.239434,1
-2.484877,2.770438,5
-4.504247,-2.048808,0
-0.530907,1.586597,6
-3.4207,1.734077,5
1.425624,-0.010248,1
1.170944,2.649213,7
-4.515551,-1.817147,0
2.241462,-1.730373,9
2.510826,-1.022338,1
1.029666,0.270502,8
1.161611,-2.862793,9
1.551711,-2.309624,9
2.365,-0.499258,3
1.687811,2.258934,2
-1.592716,-1.517011,4
2.180428,-0.686864,3
-0.016907,-2.446108,9
-3.979981,-2.952923,0
0.919497,2.05296,2
0.490562,2.382393,2
2.306433,1.050247,8
2.284728,-0.653657,7
-3.960786,-1.467197,0
-3.58248,0.758748,8
-3.394786,1.266467,8
3.175223,-0.328408,1
-3.502415,0.656873,8
2.173179,-1.427525,7
1.0811,2.5691,2
2.613232,-1.349527,1
2.038322,-0.788678,3
2.78133,-0.048695,5
1.633214,-2.6922,1
-1.238002,-1.937848,4
2.071824,-0.488977,3
-3.966808,1.516417,5
1.977172,-1.384446,3
1.364072,-2.204702,9
-1.060811,-1.755446,4
-3.41367,-2.600034,0
1.322422,2.292835,2
-0.253665,2.188479,6
1.051017,1.740511,7
-0.759479,0.451211,6
2.425393,2.198822,2
-3.666604,1.272935,5
2.433815,1.466753,2
1.654998,2.354133,2
-3.60041,-2.79001,0
-3.560362,1.612821,5
2.802336,0.712422,2
1.524822,1.932423,2
2.915652,-1.125241,1
-1.869116,1.489947,8
-2.9902,-1.963433,0
1.476992,-3.544331,1
-0.735885,0.507062,6
-0.264869,-0.50252,4
0.625046,-1.375307,9
-0.096506,-1.567086,4
-0.675662,1.45886,6
0.773735,-2.117713,9
1.262752,2.424211,2
1.99795,0.567217,7
-0.104223,2.075512,8
-0.184179,1.657055,8
2.401794,-0.693893,5
0.971965,2.533004,2
0.249802,-2.409355,9
-1.439529,-0.423767,4
-2.575469,2.671579,5
1.620592,1.619246,2
-1.414394,-2.018995,4
0.39855,1.865564,7
0.84188,2.04117,8
-3.553181,0.210993,0
1.054047,-3.235234,9
1.009682,2.086705,8
1.525422,2.399334,2
0.971334,0.120598,8
0.154717,1.685847,6
0.697215,2.498776,7
1.002535,2.292829,2
1.859037,-0.835858,3
1.881804,-2.151936,9
1.277289,-2.714932,9
-4.012633,-0.250772,0
-0.443023,2.823611,7
1.176738,2.23094,2
1.346091,2.574975,2
2.465419,-0.971705,3
2.331199,0.975002,1
2.319821,-0.182467,3
-4.143612,-2.693831,0
0.81089,-1.478604,3
2.686222,-0.416925,3
2.142728,-1.99601,1
1.878456,2.363143,2
-1.109137,2.561098,8
2.513074,-0.291482,1
2.144017,-0.588496,3
1.625702,-0.412299,9
1.906937,-1.660855,9
0.509962,-2.320261,9
-1.652321,-0.560498,4
2.163369,-0.998541,3
1.573594,-1.114725,9
2.400884,1.211658,1
2.096682,-1.440506,3
2.207298,-2.054038,8
1.725646,1.102815,1
-3.135285,0.528702,8
-2.640723,1.879757,5
-3.13396,2.179019,5
1.366035,2.698662,7
1.683969,2.155086,2
-0.385733,1.930396,6
1.573037,-1.279477,3
0.492856,0.437241,8
0.562695,1.683922,8
-4.258222,-1.134374,0
1.401108,-3.619218,1
0.857344,0.038941,8
-1.426416,-2.160628,4
-1.94083,-4.123771,0
-0.851011,-1.087486,4
-2.766842,1.933245,5
-1.734021,0.462369,8
2.710755,-0.109843,3
-3.08299,2.47605,5
-4.18434,-0.723612,0
-1.698064,1.486403,8
1.842155,-0.254508,9
-1.254814,0.408175,4
-3.979074,-0.017766,0
2.006922,1.822973,2
2.032519,-0.983885,3
-2.59304,2.535446,5
-3.886847,1.470124,5
2.001976,-0.812462,1
1.217692,-2.433415,9
-2.44595,0.759139,8
0.298469,-2.296449,9
-1.55063,1.30835,6
-0.765636,0.772923,4
-1.41357,1.090197,6
1.481166,2.76205,7
-2.063344,2.287066,5
-4.200447,0.6424,8
0.964092,3.171615,7
2.643364,-1.143466,3
1.116498,-2.70779,9
0.336085,-3.322073,9
1.924683,-2.641201,1
-1.551249,0.681692,6
2.039312,-1.081602,3
1.06781,2.833884,1
0.79692,1.015267,1
1.723535,-0.530763,7
2.064003,2.324759,1
1.770434,-2.863645,1
3.367134,0.050139,1
-1.188636,-1.501166,4
-3.07479,2.315065,5
1.638003,-2.010856,7
1.520552,2.627394,2
-0.120426,1.708868,7
1.879327,-0.523212,3
1.718769,2.308668,2
-2.542381,1.029433,0
0.413128,-2.862313,9
0.908417,1.947577,7
0.576832,1.595952,7
-3.930226,0.434957,8
1.12576,-1.802231,9
0.879983,0.503056,7
-1.58387,-1.736538,4
2.482358,-1.237135,3
-1.505029,-2.952937,4
0.870915,2.644811,2
-0.154656,2.681497,7
2.272714,-2.231129,9
2.128083,1.704299,2
1.162603,-0.636857,9
-3.072624,0.676855,8
2.154532,1.591343,1
2.253488,-0.969106,3
-3.837902,-0.086052,0
1.854977,2.498129,2
1.888243,1.514492,7
1.524904,-2.931184,1
-0.635887,-3.261713,4
1.919668,-2.077276,7
-1.739293,2.569357,8
-3.700442,-2.419675,0
-2.138295,2.755409,8
0.936313,0.741923,7
1.352949,-1.968542,9
-4.115593,1.213126,8
1.661133,-1.983353,9
-1.032681,0.671954,6
-3.965113,0.263867,5
2.015391,2.565804,1
-1.350629,-2.054007,4
-3.852747,1.359328,5
0.93198,1.171953,8
-3.79465,1.456818,5
1.558036,0.407239,7
2.367158,1.810168,1
1.492785,-2.326668,9
-3.639171,-0.105631,0
-3.889565,2.076196,5
2.952987,1.541214,1
-4.631058,-0.872879,0
0.827891,2.507501,2
-3.046136,-0.849158,8
-3.640997,0.043715,8
-1.185472,0.830659,6
1.144163,-0.532608,5
0.804241,2.182038,7
-3.595164,-1.381241,0
-1.554863,-2.958424,4
0.489873,2.469022,7
1.687741,-1.267501,3
1.542168,1.4465,2
0.736317,1.894022,7
0.239634,2.699588,7
-4.016824,-2.90033,0
0.932408,-2.300382,9
2.104568,-1.589028,9
-4.025756,-2.198247,0
-2.708918,0.993634,0
-2.652549,2.20417,5
1.846252,-2.213153,9
2.124362,0.089901,2
1.735833,-0.681904,5
-1.243362,-0.076611,6
-4.04219,-0.75414,0
2.977266,1.592847,2
2.363583,-1.049644,9
1.95776,2.121148,7
-0.417373,-0.412695,4
-3.863218,-0.506509,0
-3.475308,1.090335,8
-2.972087,-0.507831,8
2.132781,-2.152976,8
2.223592,-0.859824,3
-0.559233,-1.125101,4
1.885604,-1.447443,9
-3.049737,1.962913,5
-1.07363,2.870767,8
-0.46386,1.495951,6
-3.19986,2.277838,5
1.990241,-1.247219,9
0.970657,2.460921,7
1.478114,2.42655,2
-3.307105,-0.22784,8
-1.43472,-1.96446,4
1.922971,-1.515603,9
-1.386383,-2.326647,4
2.325887,-1.175672,3
-1.626829,2.883956,8
-0.719983,0.077773,4
0.378312,2.176285,6
-0.510195,1.897638,6
2.676154,-1.068864,3
-3.893245,-0.042389,0
0.10144,0.635282,8
-4.376883,-1.60386,0
0.403956,1.888343,6
0.360368,-2.516015,9
-2.804174,1.67739,8
2.471017,-0.635134,3
-3.75645,1.172483,8
-3.643165,-2.240392,0
0.993064,-0.220194,5
0.53554,2.040911,7
1.451251,2.785392,7
1.387623,-0.247658,5
0.724707,2.78365,2
2.635962,-1.486857,1
1.906084,1.736416,2
0.076056,0.784755,4
1.449656,1.099076,1
-3.249714,2.412681,5
-0.392502,2.477997,8
2.465293,2.094758,1
-0.814585,0.447397,4
1.578536,-2.050517,9
-3.929205,1.802373,5
-0.85459,1.195208,6
-0.984036,-0.220132,4
0.766702,1.446351,7
3.240135,0.721796,1
1.779051,-2.390701,9
1.535752,2.330148,2
1.578003,-0.266497,5
1.540196,-0.710691,5
-4.000681,-0.464453,0
-0.811637,-2.776388,4
1.711031,-0.489875,5
2.222434,-0.745282,3
2.671401,-0.014345,3
2.438483,-0.653372,3
-3.805835,0.868971,8
-2.526598,-1.764034,0
-0.590327,2.311576,7
-1.078845,0.886942,6
3.394058,-0.554023,1
0.44098,2.169033,8
-3.390159,1.819704,5
0.365955,2.207558,7
-1.423054,-1.110633,4
-4.349886,1.303514,5
1.772816,1.726938,7
0.95591,1.926309,2
-3.7772,-2.013922,0
1.864506,-0.974553,3
2.509855,-1.34464,1
-0.327985,1.743248,6
2.499258,-1.155232,3
1.737842,-2.092014,1
-2.98091,2.20029,5
2.196505,0.419076,2
1.435297,-1.085015,3
1.940954,-0.09051,5
-1.220064,-1.827074,4
2.378062,1.556124,2
-1.44983,-1.913272,4
-3.499048,-0.580618,0
-4.02303,-1.956209,0
-3.147479,0.905924,8
0.202757,0.944543,6
2.326069,-0.569988,3
-3.667317,1.745264,5
2.716521,1.018119,7
-3.903388,0.092068,0
-0.959132,0.19489,6
0.929113,-3.18309,9
0.754746,2.315772,2
-4.045117,0.707494,8
0.020468,1.855882,6
-2.683027,2.16854,5
-4.402676,-2.215656,0
1.436232,-0.48708,5
-3.777731,1.529401,5
1.787204,2.500311,2
-0.573325,2.005832,6
-0.243421,-3.390304,9
-3.653757,-0.126024,0
0.411051,1.003402,6
1.753712,-2.231523,9
-3.895955,-3.097572,0
1.856993,-0.800668,3
-1.591427,-2.473532,4
-0.148527,1.876954,6
-2.81132,1.862826,8
1.92189,2.088655,2
2.10517,-0.739563,3
0.851891,-0.318548,5
2.448797,-1.578286,3
1.501973,-3.30796,1
-4.631413,-2.056233,8
1.729037,2.453599,2
2.692288,-2.522984,1
-4.556489,-1.995932,0
