@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute -0.524input1+0.439input5+0.395input11+0.364input13-0.217input15... numeric
@attribute -0.671input2-0.359input12+0.355input9-0.343input10-0.247input5... numeric
@attribute -0.477input1-0.476input7-0.454input13-0.359input16-0.218input8... numeric
@attribute -0.643input3-0.497input15-0.405input9-0.266input12-0.174input4... numeric
@attribute -0.478input6-0.445input16+0.359input7-0.324input4-0.294input14... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.258326,2.506357,1.406673,-0.119316,-0.202563,-0.734171,-0.641694,-0.074966,0.223805,-0.832705,5
-3.930543,1.569779,1.820521,-0.02098,-1.21291,-0.657119,-1.432494,0.050906,-0.175727,-0.532402,5
-0.96775,0.800235,-3.040365,-0.788387,-0.162567,-0.157362,0.459646,0.527665,0.596504,0.522006,6
-0.235985,2.061305,1.043233,0.461155,0.824275,0.695308,-0.365799,0.058242,-0.721137,-0.20825,7
0.091096,2.279163,1.344663,0.954687,0.596953,0.048657,0.055222,0.368552,0.022566,-0.36816,7
1.775095,-2.809601,2.386515,0.391806,-0.652663,-0.402037,0.650007,-0.082688,0.508806,-0.05478,1
1.914523,1.154439,1.280183,-1.015173,1.002506,0.907966,-0.681225,0.158904,0.009523,-0.59226,7
1.598271,-1.103016,0.376545,-0.058205,-1.002068,0.492262,1.498464,1.101978,1.404505,0.281958,1
2.299108,-0.630486,-0.816572,-1.808739,0.749088,0.695595,-0.016152,0.097514,-0.644676,0.377075,3
-3.179449,0.87813,1.398203,0.745031,-2.343532,1.160457,0.272308,-0.603043,-0.232303,-0.011722,8
0.638616,-3.213563,-1.120299,0.681166,-0.324362,-1.87234,0.489771,-0.686575,0.45943,-0.348225,9
-4.611739,-2.120013,0.834946,-1.02803,0.26809,0.002944,1.135984,0.618494,0.40441,0.253561,0
2.316391,-0.685951,-0.831059,-1.694677,-0.442226,0.824219,0.417221,0.111012,-0.590917,0.262302,3
-4.469049,-0.573849,-0.481665,0.757392,0.030136,0.947912,0.88797,-0.330534,-0.176964,-0.168203,0
0.418521,2.150602,1.064097,0.415882,0.508727,0.832322,-0.319562,0.054596,-0.553955,-0.181609,7
0.9018,2.36112,-0.725807,-0.779726,-0.143676,-1.851172,1.636926,-0.79714,-1.496643,-0.409226,8
0.818671,2.330323,1.392343,1.436528,-0.348622,-0.404995,0.357709,0.776273,0.52173,0.503856,2
2.029017,-1.749118,-1.191612,-0.80037,-1.562462,0.286524,-1.276881,-0.499232,-0.156887,0.054131,9
-2.091178,-1.058692,-2.569354,-0.061212,0.092269,-0.279371,-0.383687,0.524477,-1.200151,-0.110185,0
-1.473454,-3.98457,4.908255,-0.095148,-3.1877,-1.608235,2.200288,0.514664,-0.630059,0.452288,9
1.416918,-0.404241,-0.658601,1.662441,-3.944627,-0.616162,-0.147896,-0.254103,-1.234595,-0.692624,9
1.271349,-3.389067,2.535202,0.853204,-0.067002,-0.63017,1.007949,0.094418,1.160231,-0.084093,1
-1.272901,-1.520324,-1.704315,0.505059,0.491858,-1.042622,-0.388468,0.584147,-0.990032,0.347912,4
-0.733502,1.506541,-2.864306,-1.313485,-0.580128,-0.169855,0.229656,0.008746,0.176646,-0.491018,6
1.583139,-0.709449,-0.466239,0.273068,-0.36749,1.609268,-0.23735,0.670002,0.619403,-0.159965,3
2.392792,0.841857,1.395542,1.357934,0.819267,0.369812,0.529012,-0.088907,0.139778,0.250238,2
-0.088288,1.855046,-2.329387,-1.458855,-0.524818,-0.846989,-0.192546,0.549072,0.905426,0.837513,6
-3.698159,-1.56954,0.417835,-0.711012,1.642575,-0.017054,-0.306756,0.936118,-0.284182,-0.607079,0
0.963588,-0.02983,0.408728,-0.783202,0.849884,-1.705108,-1.527687,-1.882705,1.264607,0.446689,8
-3.832432,-0.991634,-1.063724,-0.735084,0.448404,-0.077546,0.180718,-0.076817,-0.171609,-0.760059,0
-2.11523,1.762055,0.317269,-0.078652,1.39778,-0.036227,0.331274,-2.890456,0.781008,0.337321,8
0.975556,-2.926802,-0.842026,-0.15004,0.477358,-1.94186,-0.116963,-0.236839,0.528575,-0.885038,9
1.950026,-0.9843,-0.671691,-1.177888,0.006109,0.866386,0.542031,0.579217,-0.315833,0.009829,3
-3.274058,-0.575336,0.845694,-1.035248,-3.485814,1.782544,-0.043544,0.613703,-0.795319,0.436663,8
0.841798,1.960153,-1.760499,-1.430293,-0.357226,-1.291596,-0.08643,-0.323709,1.076677,-0.37725,6
-1.167092,-0.333799,-1.702016,-1.844131,0.810481,0.272989,0.680865,0.497737,-0.461781,1.202259,6
2.219215,1.947508,1.322598,0.219648,-0.070993,-0.153529,0.084841,-0.345555,-0.307521,0.686953,2
-4.548225,-1.792431,0.277663,-0.920583,0.542558,0.466728,0.840115,0.359588,0.18821,-0.148374,0
1.540603,-0.104468,-0.36676,1.877892,-4.28855,-1.016728,0.159982,-0.64644,-0.906211,-0.336115,9
2.274306,-1.812927,1.362628,0.552015,0.429448,0.732774,-1.117502,-0.976168,-0.461087,-0.504176,7
-3.90537,-1.874171,0.462158,-0.519738,0.472323,-0.254439,1.06436,0.706087,-0.135085,-0.320047,0
-3.349266,-0.410054,-0.064104,-1.057805,-2.045444,1.021437,-0.59187,-0.279406,0.522159,0.154791,8
-1.357779,1.782783,1.060281,-0.259466,2.206992,-1.206678,1.338032,-1.387024,0.212907,-0.679364,8
-1.271262,-0.290311,-1.108567,2.841604,0.73423,0.742673,-0.355912,0.97682,-0.028807,0.042028,4
-1.662972,0.046729,-2.249298,1.754387,-0.633508,-0.246502,-0.369121,0.414213,-0.912685,0.911793,4
-0.859883,0.431696,-2.544899,0.019501,1.073652,0.004518,0.418152,1.295613,0.747302,0.114567,6
-0.515509,1.631208,-3.184116,0.384314,-0.301693,-0.125008,0.325799,-0.290773,0.432142,0.128912,6
-0.809277,-0.528617,-1.411925,2.470787,0.640818,0.412537,-0.661402,0.855197,0.121188,-0.607,4
-4.288576,-2.201218,1.292075,-1.45145,1.081834,0.312238,-0.445126,0.906705,0.046704,0.132904,0
3.104457,-0.176775,1.795599,-1.710818,-0.59736,-0.834573,0.572002,0.965143,0.710607,0.066729,1
2.264678,1.878418,0.991166,0.414518,0.433489,-0.381652,0.121468,-0.407381,-0.146648,0.687854,2
1.478861,1.251145,1.422714,0.454541,1.400563,0.82523,0.883957,0.276439,-0.269125,0.338542,7
2.156575,-1.273948,0.251058,-0.713123,0.888219,1.197728,0.501102,-0.605094,1.063198,-0.087862,3
-2.712764,-2.004233,0.082698,1.648564,1.385325,-0.647747,-0.814273,-0.145719,-1.125542,0.959972,4
2.398755,-0.926067,-1.209465,-1.70833,0.723795,-0.760922,-0.307063,-1.228019,0.119914,0.161599,9
-0.178455,1.028906,-2.49423,-1.444269,0.025345,-0.390103,0.208386,0.485768,0.498847,0.679449,6
1.17254,0.020104,-2.503187,-0.808155,0.288066,-1.297547,-0.3888,0.218194,0.542591,-0.412149,5
1.405543,2.167084,0.858749,1.254251,-0.490036,-0.712259,0.038056,-0.170829,0.558696,0.214551,2
-0.89102,1.487807,-2.98761,-0.455327,-0.839223,-0.26153,0.100199,0.223331,0.740596,0.726213,6
1.647904,1.585715,1.643464,-1.53,1.560634,0.848768,-0.045839,0.704974,-0.442657,-0.293895,7
-0.370602,1.104832,-3.08506,-0.498716,-0.643743,0.207992,0.129207,0.296525,0.671463,0.709258,6
0.687336,-0.777712,-2.708482,-0.073021,0.407611,-0.594167,0.279469,0.119947,0.515084,-0.200591,5
2.702534,-0.88909,0.227989,-0.707999,-0.238638,1.094986,0.034175,-0.269776,0.550604,-0.061049,3
1.918829,2.287076,0.996028,0.860425,-0.267691,-0.512902,0.070432,0.191641,0.327604,0.666596,2
0.806782,-0.368775,-2.968816,-0.77881,0.194637,-0.910842,-0.178633,0.391612,0.119285,-0.136769,5
-0.494771,1.896266,-2.81825,-0.237121,-0.456671,-0.497634,0.264785,-0.226993,0.81068,-0.070375,6
-0.620553,-2.097798,-1.155002,0.147251,1.128828,-1.317418,-0.615456,0.004563,-0.367833,0.24718,4
2.285761,-0.999871,-0.588064,-1.292597,-0.064301,1.219628,0.360622,0.134197,-0.488193,0.520484,3
0.77663,1.015684,0.693029,-1.53614,-1.447247,1.285131,1.865455,-0.88384,0.621363,-0.61131,8
1.352243,1.478468,0.948621,1.428717,0.374405,0.4875,-0.330853,0.144567,-0.105863,0.341246,2
-3.070212,2.118775,2.270342,-0.56898,-0.6744,-0.245639,-0.675107,-0.320228,0.110926,-0.081275,5
2.595358,-0.930907,0.254887,-0.87311,0.208046,1.457151,-0.14308,-0.078175,0.393302,-0.121594,3
3.035265,-0.173344,-0.8281,-1.165579,-1.709764,0.04123,-1.240943,-0.48331,-0.171638,-0.26081,5
2.077129,1.4894,1.831788,-0.937881,1.02802,0.556811,-0.576714,-0.107818,0.140477,-0.645875,7
-0.934558,-0.644825,-1.784865,1.831789,0.463354,-0.07754,-0.369472,0.455972,0.057606,0.168821,4
2.13029,-0.968335,0.035186,-0.681673,0.009668,1.575942,0.312214,0.171906,0.485679,-0.151062,3
1.431894,-0.87022,-2.311823,-0.792447,0.685648,-1.117995,-0.400747,-0.278689,0.238763,-0.173792,5
1.340724,-3.184252,2.520935,1.91273,-1.581386,-0.112596,1.585986,-0.522004,-0.103016,0.628781,1
2.415826,-1.130237,1.917802,0.499067,0.988944,0.086907,0.107407,-0.074237,-0.06689,-0.266582,2
1.54581,-0.220609,-2.328232,-0.919555,0.049613,-1.401896,-0.701827,-0.010673,0.255001,-0.424553,5
0.042399,1.390751,-0.529997,0.192376,0.574093,-1.394497,2.753004,-0.989938,-0.702537,-0.866376,8
2.084093,-1.400831,0.473964,0.372335,-3.49267,0.051971,1.355668,1.194951,1.37624,-0.861454,8
-1.596354,-0.645013,-1.756479,2.194801,-0.247023,-0.191772,-0.641235,0.677745,-0.814075,0.251563,4
0.68085,0.956511,0.764301,-1.283696,0.119808,2.13179,0.995153,0.23615,0.70964,-0.714954,8
2.411225,-0.481281,-1.702198,-1.243252,-0.751712,0.733541,-0.837829,0.206364,-0.527305,-0.625809,5
0.403699,-2.314206,-1.010554,1.685573,-0.969966,-2.452199,-0.012404,-1.025293,-0.583944,-0.221075,9
2.49957,-0.876576,-0.355834,-1.245095,0.134389,0.893943,0.592803,0.343667,-0.176028,0.028595,3
-3.239937,-2.719153,2.084833,-0.886783,0.992687,-0.74061,-0.897825,1.403515,-0.200179,0.807677,0
2.090184,0.958725,1.512209,1.136964,0.590583,-0.014328,-0.801941,-0.080236,0.0386,0.061735,2
0.303101,2.315127,1.791223,0.094498,0.52623,0.41189,-0.076855,0.054968,-0.387692,-0.204583,7
1.650128,0.56578,1.400791,0.411929,0.410006,-1.590362,-0.369932,1.657677,1.625172,-0.51844,1
2.45912,1.409105,1.747174,0.352192,0.525824,-1.152174,0.639158,1.436382,0.161191,-0.457738,1
1.24633,-2.655175,1.719348,0.91118,0.299313,-0.842027,0.308577,-0.795003,1.041091,0.228367,1
-0.997317,-0.518466,-1.517682,2.169106,0.449344,0.433216,-0.600794,1.157062,-0.53249,-0.734683,4
0.59279,1.878789,1.159978,0.286652,0.72884,0.993898,0.317242,0.007485,-0.450109,-0.36463,7
2.164896,0.100975,1.313017,-0.867855,1.482249,1.193637,0.324251,-0.087444,0.019782,-0.327458,7
-3.340049,-0.678426,0.063953,-1.047629,-1.24028,0.91547,0.48238,-0.4403,0.354354,-0.218958,8
2.271499,-2.371956,2.469763,-0.107529,-0.575818,-0.463954,0.268071,-0.042092,0.570786,-0.297035,1
1.512086,-2.226776,-1.016708,0.257663,0.851125,0.122876,-0.30406,-0.219504,1.011543,-0.213138,9
-4.233933,-1.813603,0.292796,-1.088532,1.164741,0.473302,-0.034793,0.561845,0.101906,-0.041815,0
-0.287724,2.021716,-3.174644,-0.474795,-0.702698,0.013821,0.364129,-0.456623,0.568771,-0.272716,6
0.03017,0.843381,-1.716201,-0.113122,-0.447874,0.164592,0.962159,1.71962,0.106812,-0.573252,6
-0.538307,2.081569,1.434502,-0.848155,-0.95897,-0.250576,1.469245,-1.159835,-1.635703,-0.473259,8
0.184403,2.340454,-0.78353,1.070684,-0.268796,-0.210001,-1.073705,0.697531,-0.421092,1.11925,2
1.715286,-1.065937,-0.532868,-0.29179,0.163521,1.57816,0.028592,0.740679,0.038324,0.002339,3
-0.74058,2.137046,0.634043,-0.510714,2.28952,-1.072142,0.458504,-1.623719,0.341854,0.182139,8
1.485999,1.330896,0.801959,1.771611,0.024741,0.063529,-1.197752,0.113297,0.379297,-0.103586,2
-2.103947,2.525087,2.247662,-0.939558,0.492025,-0.526941,-0.863452,-0.790774,0.815553,-0.951775,5
1.927505,-0.371361,-0.718074,-0.646846,-0.528445,1.448131,-0.063992,0.439396,0.231579,0.157347,3
-0.601702,0.797121,-2.976604,-0.512718,0.468603,-0.812488,0.183027,1.058708,0.473539,0.057974,6
2.080168,-1.2338,-0.031787,-0.025809,0.654536,1.61283,0.362696,0.451194,0.200748,-0.259149,3
2.204082,1.315686,1.438078,1.454934,0.617687,-0.142192,-0.012812,0.181565,0.459467,0.028498,2
1.626499,1.364176,0.663483,1.227433,1.06078,0.348703,-0.549005,0.306751,-0.139146,0.434104,2
-0.709278,1.054149,-2.932467,-0.694939,-0.459086,-0.166928,0.278152,0.25304,0.725516,0.819866,6
0.421611,2.487127,-0.12753,2.218196,0.102848,0.010196,0.283009,1.143751,0.83023,0.272101,2
-3.814303,0.185859,-0.927686,0.845997,-0.260085,0.577626,1.481818,-0.11943,-0.117422,0.007164,0
-0.24881,2.283364,0.087435,-0.32378,1.123868,-1.382569,1.664056,-0.98047,-0.640853,0.109499,8
1.516499,-2.061286,-0.956756,-0.340336,-0.677437,0.401591,-0.803413,0.11661,0.549671,-0.972238,9
0.54422,2.709063,0.977832,-0.528019,0.689904,0.420471,-0.554325,0.663913,-0.837271,-0.275267,7
-3.034052,1.686236,3.078509,-0.247194,-0.737155,-0.178633,0.233706,0.532944,0.42059,-0.310873,5
-1.447817,-2.210597,-1.150402,0.208616,0.446951,-1.147061,-0.647945,0.038435,-1.25195,0.706329,4
2.034423,-1.23555,-0.954456,-0.752719,-0.064558,1.058208,0.161273,0.174509,-0.245093,0.001491,3
2.325107,-1.053391,1.604588,0.417362,-0.267741,0.648323,-0.426411,-0.301603,-0.20879,-0.065437,1
1.394293,-2.396854,1.55784,2.129529,0.229659,-0.803545,0.602511,-1.531903,0.301603,-0.004835,1
-0.044741,1.357439,-2.572808,-1.546314,-0.463903,-0.271364,0.116947,0.317623,0.348147,0.705869,6
1.159046,-2.610686,-1.77228,-0.711046,0.803342,-0.765499,-0.670136,-1.488761,-0.564286,0.264081,9
-3.473494,-3.680834,3.05043,-1.059268,-0.808332,-0.548648,0.379966,1.274372,0.409202,1.026561,0
2.553009,1.62863,1.435586,-1.040667,0.840834,-0.11492,-0.578248,0.399194,-0.290513,0.679374,2
-4.321986,-2.860069,2.870964,-1.382214,-0.845099,-0.320869,1.494892,0.967715,0.690683,0.633527,0
1.562008,2.062699,1.135876,0.166572,-0.890953,-0.10387,-0.669229,-0.348041,-0.723446,1.005818,2
-0.971743,3.144138,-0.204301,0.157347,-0.431162,-1.770005,0.697134,-0.898357,-0.030355,-1.115432,8
-3.916505,-2.250245,0.877524,-0.996709,1.158995,-0.476077,-0.24028,1.283147,-0.11698,0.051098,0
1.308293,2.53411,1.002303,1.108648,-0.30313,-0.362306,-0.017869,0.725115,0.323754,0.707689,2
-0.417472,1.511162,-3.159506,-0.140474,-0.426297,-0.380554,0.151021,0.347119,0.989636,0.724569,6
-1.349352,0.896994,-2.995943,0.875561,-0.124183,0.315774,0.533848,0.298696,0.686976,0.61235,6
0.839491,-3.539851,1.945196,1.836688,-0.228605,-0.531017,0.141674,-0.253496,0.265126,-0.586541,1
0.306414,2.520338,1.530888,0.057567,0.091815,0.453928,0.026446,0.230277,-0.337221,-0.480107,7
0.656143,-1.276723,-2.142944,1.820726,-1.853543,-1.60604,0.355776,-0.741169,-1.749524,-1.248311,9
1.351799,2.462748,0.150489,0.82608,-0.749992,-0.662882,-0.18405,0.313158,-0.234859,0.703626,2
1.267536,2.667573,0.962171,0.66776,-0.003465,-0.130233,0.017948,0.350785,0.002678,1.22048,2
-1.826655,-0.590092,-1.070672,1.873593,0.921745,0.433336,-0.099442,1.439125,-0.102811,0.55663,4
-3.109309,2.000637,2.195761,-0.241864,0.124872,-0.199984,-1.306405,-0.440049,0.005037,-0.507308,5
2.521978,-0.894157,-0.248738,-0.801738,0.049334,1.479208,0.173933,0.341184,0.188872,-0.012667,3
-0.534667,-2.47269,0.815017,1.049211,1.307008,-0.918646,-1.870741,-1.088083,0.092988,0.140615,4
1.515442,1.84524,0.762932,1.67919,0.491803,-0.046556,-0.173011,0.599878,0.471987,0.283047,2
1.305083,2.769501,0.311239,0.486216,-0.578851,-0.391472,-0.409841,0.565599,-0.54469,0.886426,2
-1.497225,2.639344,-0.404439,-0.415493,1.309927,-1.791427,0.324554,-1.305076,0.268601,-0.883037,8
-3.480753,1.880714,2.557653,-0.290067,-0.683307,-0.590587,-0.663296,0.165493,0.581654,-0.449303,5
-4.361914,-2.432258,1.260909,-0.827083,0.884496,0.170813,-0.62698,0.710057,-0.308643,0.406766,0
-2.273989,1.031953,-0.185551,1.12216,1.505973,0.50775,1.090805,-2.674188,-0.144008,-0.089051,8
1.913024,-1.206824,-0.491546,-0.548246,-0.313124,1.281565,0.231504,0.551712,0.054765,-0.393153,3
-3.960894,-2.087402,1.452415,-1.295616,0.839502,0.445318,0.202797,0.758157,0.184691,-0.013105,0
0.75006,2.527763,1.302277,-0.631999,0.681237,0.321143,-0.796771,0.695944,-1.022676,0.160528,7
2.089382,-0.482752,-0.856361,-1.693898,0.817074,0.91395,-0.070121,0.490363,-0.565678,0.299167,3
-1.695674,0.58047,-2.116549,1.234263,0.386636,0.877123,0.453991,1.064702,1.250186,0.344142,6
1.700605,2.336216,2.245749,-1.269802,0.531819,0.053651,0.1443,0.056793,0.699563,-0.949273,7
1.309351,2.962937,-0.268281,0.352059,-0.754044,-0.658652,0.055002,0.394352,-0.597517,1.267924,2
1.513086,-3.132112,2.593658,1.287701,-1.38414,-0.259918,1.322432,-0.291899,-0.148758,0.486984,1
-0.525747,-1.853562,-1.832581,-0.414364,0.646817,-1.358582,-0.598947,-0.103495,-1.017474,-0.301503,4
-3.925256,-1.687426,0.795141,-0.599778,0.82466,0.873666,0.661989,0.564357,0.114105,-0.454758,0
1.702856,-1.948515,0.913009,0.715512,1.948414,0.833002,-0.837577,-0.657123,0.45655,-0.721493,7
1.353219,1.262993,-0.140413,0.031449,-0.127664,2.224579,-0.528751,-0.184644,0.368553,-0.087581,7
-1.25321,0.451456,-2.309625,0.148,0.541471,0.100369,0.20258,1.698777,1.254804,0.26383,6
-2.440573,0.646621,-1.722417,0.556556,-0.274212,0.653465,1.942542,-0.556483,-0.141517,-1.29666,0
1.54918,-1.048158,-0.411473,1.295443,0.482536,1.476649,0.14293,0.219238,1.144476,-0.336609,3
-0.307466,1.724748,0.251139,-0.703825,0.325136,-1.471392,2.036977,-1.754703,-0.676065,-0.170957,8
-0.604115,1.477382,-2.926114,-0.672941,-0.36386,-0.488202,0.140633,0.423742,0.872531,0.385614,6
0.177196,2.084177,-2.401249,-0.478,-0.70805,-0.977685,-0.384476,-0.132735,0.972098,0.476053,6
-4.636625,-1.299711,0.510274,0.007442,0.155759,0.831905,1.170906,0.086695,0.105628,0.063211,0
-3.610229,-0.691081,-0.091201,-1.647828,-3.038286,0.997569,0.064718,0.644455,-0.738847,0.535092,8
1.436902,2.213506,0.937335,0.0394,-0.849316,-0.331601,-0.710195,-0.215519,-1.058449,0.93047,2
1.796929,-1.000501,-0.636262,-0.298838,-0.109419,1.119974,0.615458,0.596728,0.316556,-0.189779,3
2.174938,-1.034856,-0.652127,-0.387195,-0.296058,1.668373,-0.130428,0.272861,-0.107617,-0.114533,3
0.464473,-2.774265,-0.449693,1.06925,1.899351,-1.31342,-0.820282,-1.62243,0.010453,-0.467433,9
-3.614275,1.353234,2.421066,0.141594,-0.287945,0.023451,-0.663953,0.130255,0.0265,-0.300782,5
2.308153,-2.262763,1.933499,-0.586114,0.129495,-0.195423,-0.483975,-0.10657,0.557522,-0.672319,1
-3.560149,0.920845,-2.543232,0.399874,-0.386419,0.558575,1.008957,-0.951376,-0.536074,-0.67507,0
2.048591,-2.527797,-1.574843,0.237754,-0.984605,-0.967156,0.985099,-0.134425,-0.630952,-1.06528,9
-1.633558,0.755372,-2.779865,0.410179,-0.061799,0.262903,0.557568,0.564583,0.623497,0.454674,6
1.493715,0.034018,-0.605449,-1.009845,0.113057,0.753628,2.005697,1.234482,0.374979,0.254369,1
-1.127309,0.9543,-3.111433,0.706676,-0.218824,0.205634,0.486612,0.28244,0.746804,0.566894,6
2.084672,-0.961871,-0.969962,-1.108362,-0.142289,1.143086,0.320187,0.194728,-0.417141,0.367591,3
1.709523,1.571144,1.507706,-0.397896,1.168105,1.257027,-0.311224,-0.528525,-0.432272,-0.256503,7
-1.267817,2.425473,0.145983,0.254781,-0.733613,0.618874,0.568367,-2.652389,-0.358473,0.555319,8
2.640804,-0.420938,0.930609,0.88465,-0.113913,0.419542,0.255186,0.312709,-0.956304,-0.297647,1
1.786029,2.020738,1.250972,1.136879,0.106029,-0.567752,0.727779,0.351444,0.411259,0.578538,2
1.686801,0.036876,-2.663768,1.020733,-2.117645,-1.345899,-0.495359,-0.878815,-0.082875,-0.595563,5
1.855703,-2.039249,-0.540187,-0.048768,-2.622253,0.919675,-0.698302,0.087797,-0.443452,-0.152738,9
0.686641,2.668599,0.419097,0.883882,-0.556059,-0.202332,0.181238,0.646346,-0.220468,1.06513,2
2.642304,-1.060846,0.765484,-0.51794,-0.162108,1.151912,-0.323282,-0.523487,0.618444,0.088863,3
-1.360942,-1.725124,-0.113985,1.378417,1.66491,0.351169,-0.361795,0.763702,-0.107366,0.596825,4
2.434693,-1.058878,1.183187,0.07307,0.7216,1.05226,-1.243367,-0.706235,-0.430485,-0.264086,7
0.29242,2.44951,1.093371,0.570194,0.440003,0.636672,-0.311399,0.032855,-0.205424,-0.44664,7
-3.185375,-0.029259,-0.085929,-0.632617,-0.899186,1.545735,-0.679608,-0.258285,0.831329,-0.572639,8
-1.369111,-0.351409,-2.048782,1.684157,0.105009,-0.161834,-0.332618,0.865492,-0.365329,0.296029,4
1.932973,-0.939301,-0.438,-0.418198,0.333997,1.509703,0.36812,0.672305,0.438618,-0.099942,3
1.698845,-0.683032,-0.476358,-0.744105,-3.344236,0.018868,-1.594188,0.86054,-0.047843,-1.290931,9
0.722877,2.315409,1.072193,0.298854,0.772696,0.947068,-0.4169,-0.06435,-0.211194,-0.466679,7
-2.315021,2.107952,0.891515,-0.507408,-0.535984,1.317024,-0.447328,-2.399674,-0.08203,1.40654,8
0.940969,0.083954,-2.933999,-0.144777,-0.047649,-1.196779,-0.486981,0.177255,0.816261,-0.51779,5
-4.806421,-1.015208,0.680097,0.483394,0.091066,1.258617,0.817447,0.139755,-0.101135,0.241924,0
2.474137,-0.672981,-0.251792,-1.43547,0.511374,0.965742,0.260534,-0.475951,0.487119,-0.041598,3
-3.352058,-3.10416,2.675028,-1.300546,0.501462,-0.741238,-0.345032,1.377567,0.17858,0.839747,0
1.011966,2.629671,-0.219491,-0.097561,-0.561361,-2.27971,1.810496,0.162555,-0.549957,-1.083434,8
-1.227473,-1.327327,-1.165493,1.965844,1.010942,-0.027153,-0.280726,0.319316,-0.879177,0.17317,4
1.68755,1.626471,1.336929,-0.908846,1.011155,1.093976,-0.347773,-0.042824,-0.212075,-0.848535,7
-1.471739,-0.129477,-2.187386,-1.94907,0.619757,0.117027,0.761872,0.415906,-0.683186,0.828487,6
-3.152433,2.306368,1.525906,0.174739,0.712701,-0.543102,-0.564783,-0.394353,0.734377,-0.14976,5
1.184771,1.919705,0.889201,2.163012,0.64165,-0.608318,-0.387372,0.656322,1.370764,-0.032333,2
2.198172,-1.746688,1.385805,0.663033,0.903307,0.513001,-0.084578,-0.462356,-0.258788,-0.45627,2
-1.726926,-2.302044,-0.160846,0.559917,1.009861,-0.715185,-0.739703,-0.242772,-1.488613,1.122751,4
-2.223647,0.898531,-2.196905,0.377346,-0.444746,0.369305,1.836814,-0.947278,-0.185158,-1.330378,0
2.3026,-0.832713,-0.455427,-1.212842,0.6966,1.05291,0.240449,0.325159,-0.22312,0.140582,3
-4.129707,-1.814228,0.481268,-1.116825,0.731545,0.432488,0.582078,0.327431,0.063053,-0.220124,0
0.405595,2.096398,1.30871,0.712874,0.870358,0.2387,0.12249,0.496614,0.059616,-0.258634,7
2.227338,-0.892224,-0.535798,-1.343667,0.329443,0.702381,0.781844,0.15469,-0.230922,0.138315,3
2.083736,-1.177235,-0.405438,-0.83857,0.511715,1.157963,-0.164005,0.527742,-0.198171,-0.267032,3
-0.900602,-3.081786,1.021466,2.143453,1.12691,0.049481,-1.397565,-1.001825,-0.976384,0.462605,4
2.724465,-0.425812,-1.249654,-1.412509,-0.996848,0.336303,-0.328666,-0.094207,-0.603758,-0.117722,5
1.894995,0.584121,-2.146587,0.372904,-2.048068,0.445979,-1.351991,0.277346,-0.308522,-0.719075,5
1.273516,-0.081911,0.019606,0.331676,0.99677,2.752152,0.803351,-0.873188,-0.454053,0.675713,7
1.678117,1.256535,1.475019,-1.091609,1.302652,1.223216,-0.022508,0.046582,-0.349291,-0.261221,7
-0.771014,-0.600433,-0.837585,2.699337,0.783939,0.692125,-0.657264,0.68447,-0.811104,-0.434079,4
2.918779,0.147773,-1.06254,-1.975087,-0.585223,-0.459606,-0.895217,-0.131933,-0.235329,-0.468559,5
-4.516621,-1.041818,-0.437796,-0.520168,0.519858,0.39063,0.382691,0.073613,-0.018099,-0.443256,0
1.696015,-2.474633,-0.717562,-0.758457,1.343527,-0.937907,-1.013164,-0.955359,0.229128,-0.556892,9
2.351579,-1.986845,1.77139,0.492604,-0.081853,0.450589,0.242936,-0.421518,0.045792,-0.098984,1
1.597435,-0.169425,-2.174183,0.463824,-1.83901,0.173569,-1.416505,0.250203,-0.833131,-1.085387,5
1.691572,2.471149,0.856218,0.463402,-0.18507,-0.367578,0.329232,0.244158,-0.270622,1.03405,2
-0.362854,1.864163,-2.952356,-0.861778,-1.27033,-0.230868,-0.079508,0.203448,0.299818,0.705975,6
2.224252,-0.657517,-0.300967,-0.449616,-0.226834,1.404292,0.773192,0.583734,0.618855,-0.199729,3
2.496182,-1.11594,2.249976,0.105258,-0.511678,0.097032,-0.195628,-0.152049,-0.060066,-0.093507,1
1.457073,2.918097,-0.143782,-0.08605,-0.389909,-0.665161,-0.656188,0.204549,-0.983917,1.010642,2
2.830757,-0.612625,0.079069,-1.106056,-1.252018,-0.12285,-1.378482,-0.43171,0.292753,-0.575835,5
1.425349,-2.296063,-0.597755,-0.65903,0.896781,-0.237943,-0.919349,-1.571999,0.576781,0.528784,9
2.279256,-1.852024,-0.745735,-1.719817,0.332341,-1.145026,-0.011435,-1.339419,-0.561319,0.246169,9
1.2168,1.044013,0.434313,-1.767262,-0.18043,1.580799,1.172603,-0.715515,1.015472,-0.826094,8
0.179515,2.536725,0.1675,-0.474572,-0.131776,-1.485387,1.422683,-1.058185,-0.968864,-0.270947,8
